8 JAN 21  (4)  100 (Weeklys)
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0046,-2.65,6.60,637.5 / 640,-.20,1.55,-.0051,,
,,.0055,-2.65,6.00,640 / 642.5,-.15,1.60,-.0052,,
,,.0052,-2.45,6.00,642.5 / 645,-.20,1.60,-.0052,,
,,.0055,-2.50,5.85,645 / 647.5,-.15,1.65,-.0053,,
,,.0051,-2.40,6.10,647.5 / 650,-.10,1.65,-.0054,,
,,.0056,-2.70,6.00,650 / 652.5,-.10,1.65,-.0054,,
,,.0054,-2.45,5.90,652.5 / 655,-.10,1.70,-.0055,,
,,.0060,-2.60,5.60,655 / 657.5,-.10,1.70,-.0055,,
,,.0054,-2.40,5.95,657.5 / 660,-.05,1.75,-.0057,,
,,.0058,-2.65,5.85,660 / 662.5,-.05,1.75,-.0057,,
,,.0056,-2.60,5.95,662.5 / 665,-.05,1.75,-.0057,,
,,.0059,-2.65,5.70,665 / 667.5,0,1.95,-.0059,,
,,.0058,-2.70,5.90,667.5 / 670,-.15,1.80,-.0057,,
,,.0058,-2.75,6.00,670 / 672.5,0,1.85,-.0059,,
,,.0061,-2.90,5.70,672.5 / 675,0,1.90,-.0059,,
,,.0056,-2.55,6.00,675 / 677.5,0,1.90,-.0059,,
,,.0060,-2.95,6.00,677.5 / 680,.05,1.95,-.0060,,
,,.0061,-3.05,5.90,680 / 682.5,.05,1.95,-.0060,,
,,.0060,-2.70,5.75,682.5 / 685,0,1.95,-.0060,,
,,.0060,-2.70,5.65,685 / 687.5,.10,2.05,-.0061,,
,,.0061,-2.90,5.65,687.5 / 690,.05,2.00,-.0061,,
,,.0060,-2.80,5.80,690 / 692.5,.10,2.10,-.0062,,
,,.0061,-2.55,5.50,692.5 / 695,.05,2.10,-.0061,,
,,.0063,-2.85,5.15,695 / 697.5,.10,2.15,-.0062,,
,,.0059,-1.80,5.40,697.5 / 700,.10,2.05,-.0062,,
,,.0063,-2.50,4.70,700 / 702.5,.20,2.20,-.0062,,
,,.0061,-2.05,5.50,702.5 / 705,.10,2.20,-.0062,,
,,.0063,-1.25,3.35,705 / 707.5,.15,2.25,-.0062,,
,,.0062,0,2.55,707.5 / 710,.15,2.25,-.0062,,
,,.0062,0,2.60,710 / 712.5,.15,2.30,-.0062,,
,,.0063,.20,2.55,712.5 / 715,.15,2.35,-.0063,,
,,.0125,1.15,3.50,715 / 720,1.45,3.60,-.0125,,
,,.0125,1.10,3.70,720 / 725,1.55,3.85,-.0125,,
,,.0124,1.00,3.60,725 / 730,1.40,3.90,-.0125,,
,,.0124,.95,3.60,730 / 735,1.50,4.00,-.0124,,
,,.0123,.85,3.35,735 / 740,1.55,4.05,-.0124,,
,,.0123,1.00,3.30,740 / 745,1.60,4.15,-.0123,,
,,.0122,.90,3.20,745 / 750,1.65,4.25,-.0122,,
,,.0121,.75,3.30,750 / 755,1.70,4.30,-.0121,,
,,.0118,.60,3.10,755 / 760,1.75,4.40,-.0120,,
,,.0121,.80,3.15,760 / 765,1.80,4.45,-.0119,,
,,.0117,.55,3.05,765 / 770,1.90,4.50,-.0117,,
,,.0116,.50,3.00,770 / 775,1.95,4.55,-.0116,,
,,.0113,.45,2.80,775 / 780,2.00,4.60,-.0115,,
,,.0112,.55,2.70,780 / 785,2.10,4.70,-.0112,,
,,.0110,.50,2.60,785 / 790,2.10,4.70,-.0112,,
,,.0109,.50,2.55,790 / 795,1.35,6.30,-.0099,,
,,.0107,.45,2.50,795 / 800,-.15,7.45,-.0103,,
,,.0207,1.65,3.80,800 / 810,3.30,10.95,-.0211,,
,,.0202,1.55,3.70,810 / 820,3.75,11.35,-.0195,,
,,.0193,1.35,3.45,820 / 830,3.75,11.50,-.0190,,
,,.0183,1.15,3.25,830 / 840,4.05,11.55,-.0182,,
,,.0175,1.00,3.10,840 / 850,3.40,11.45,-.0200,,
,,.0167,.85,2.95,850 / 860,4.05,12.60,-.0156,,
,,.0158,.75,2.75,860 / 870,4.65,12.50,-.0140,,
,,.0150,.70,2.55,870 / 880,4.30,12.05,-.0161,,
,,.0141,.55,2.40,880 / 890,4.45,12.40,-.0146,,
,,.0139,.70,2.20,890 / 900,4.40,12.35,-.0149,,
,,.0233,1.60,2.95,900 / 920,13.35,21.85,-.0243,,
,,.0210,1.20,2.80,920 / 940,13.80,22.05,-.0217,,
,,.0191,1.00,2.55,940 / 960,14.40,22.50,-.0174,,
,,.0155,.60,2.10,960 / 980,14.40,22.90,-.0155,,
,,.0141,.50,1.95,980 / 1000,14.55,23.00,-.0141,,
,,.0149,.55,1.95,1000 / 1025,19.45,28.05,-.0149,,
,,.0126,.35,1.70,1025 / 1050,18.95,28.20,-.0162,,
,,.0107,.20,1.50,1050 / 1075,19.35,29.15,-.0098,,
,,.0094,.05,1.45,1075 / 1100,19.40,29.05,-.0097,,

12 FEB 21  (39)  100 (Weeklys)
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0057,-.55,9.40,600 / 605,-.75,2.65,-.0076,,
,,.0041,.60,9.35,605 / 610,-.95,2.40,-.0070,,
,,.0118,-1.75,7.00,610 / 615,-.05,3.45,-.0102,,
,,.0083,-1.75,9.25,615 / 620,-1.00,3.50,-.0088,,
,,.0086,-1.80,9.15,620 / 625,-.95,3.60,-.0091,,
,,.0089,-1.80,9.05,625 / 630,-.90,3.70,-.0094,,
,,.0090,-1.70,8.90,630 / 635,-.90,3.70,-.0094,,
,,.0094,-1.70,8.70,635 / 640,-.80,3.80,-.0097,,
,,.0096,-1.70,8.60,640 / 645,-.70,3.35,-.0094,,
,,.0098,-1.70,8.45,645 / 650,-.15,3.30,-.0101,,
,,.0101,-1.75,8.35,650 / 655,0,3.90,-.0108,,
,,.0103,-1.80,8.25,655 / 660,-.45,3.85,-.0104,,
,,.0052,-3.35,6.55,660 / 662.5,-1.20,3.05,-.0053,,
,,.0052,-3.35,6.50,662.5 / 665,-1.25,3.05,-.0053,,
,,.0053,-3.35,6.50,665 / 667.5,-1.15,3.20,-.0055,,
,,.0053,-3.35,6.40,667.5 / 670,-1.30,3.20,-.0054,,
,,.0054,-3.30,6.35,670 / 672.5,-1.30,3.20,-.0054,,
,,.0054,-3.30,6.30,672.5 / 675,-1.25,3.30,-.0055,,
,,.0054,-3.30,6.30,675 / 677.5,-1.35,3.50,-.0056,,
,,.0054,-3.30,6.25,677.5 / 680,-1.45,3.45,-.0055,,
,,.0055,-3.25,6.20,680 / 682.5,-1.35,3.25,-.0055,,
,,.0055,-3.25,6.10,682.5 / 685,-1.15,3.20,-.0056,,
,,.0055,-3.20,6.10,685 / 687.5,-1.10,3.35,-.0056,,
,,.0056,-3.25,6.00,687.5 / 690,-1.20,3.85,-.0058,,
,,.0056,-3.20,6.00,690 / 692.5,-1.65,3.60,-.0055,,
,,.0056,-3.20,5.95,692.5 / 695,-1.35,3.20,-.0055,,
,,.0056,-3.20,5.90,695 / 697.5,-.90,3.80,-.0058,,
,,.0058,-3.20,4.60,697.5 / 700,-.85,2.75,-.0056,,
,,.0054,-1.90,5.80,700 / 702.5,-.40,3.20,-.0057,,
,,.0056,-3.15,5.75,702.5 / 705,-1.45,4.05,-.0057,,
,,.0057,-2.15,4.55,705 / 707.5,-1.65,3.70,-.0057,,
,,.0056,-1.00,3.50,707.5 / 710,-1.30,3.60,-.0057,,
,,.0056,-1.30,3.50,710 / 712.5,-1.15,3.80,-.0057,,
,,.0057,-1.05,3.80,712.5 / 715,-1.30,3.85,-.0057,,
,,.0115,1.05,4.70,715 / 720,.65,5.15,-.0113,,
,,.0111,0,3.75,720 / 725,.10,4.65,-.0115,,
,,.0113,-.30,4.95,725 / 730,.10,5.30,-.0113,,
,,.0111,-.60,4.80,730 / 735,.15,5.60,-.0112,,
,,.0112,-.40,4.75,735 / 740,-.10,5.75,-.0112,,
,,.0110,-.50,4.50,740 / 745,-.05,5.85,-.0111,,
,,.0114,-.35,4.95,745 / 750,0,5.90,-.0111,,
,,.0108,-.90,4.60,750 / 755,.05,5.95,-.0110,,
,,.0109,-.65,4.50,755 / 760,.10,6.00,-.0109,,
,,.0108,-.70,4.45,760 / 765,.20,6.05,-.0108,,
,,.0110,-.75,4.70,765 / 770,.25,6.05,-.0108,,
,,.0100,-.70,3.65,770 / 775,.35,6.15,-.0105,,
,,.0109,-.15,4.00,775 / 780,.35,6.15,-.0105,,
,,.0103,-.95,4.30,780 / 785,.45,6.20,-.0104,,
,,.0102,-1.00,4.20,785 / 790,.55,5.95,-.0106,,
,,.0110,-.35,4.15,790 / 795,.90,6.25,-.0097,,
,,.0090,-1.05,3.40,795 / 800,-.20,7.10,-.0100,,

19 FEB 21  (46)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0023,6.15,13.25,200 / 210,-.14,.28,-.0005,,
,,.0009,5.10,14.65,210 / 220,-.28,.28,-.0001,,
,,.0003,5.15,14.80,220 / 230,-.25,.37,-.0005,,
,,.0005,5.10,14.80,230 / 240,-.17,.38,-.0008,,
,,-.0007,6.25,14.00,240 / 250,-.15,.24,-.0005,,
,,.0023,5.75,13.60,250 / 260,-.07,.32,-.0010,,
,,.0007,5.05,14.80,260 / 270,-.13,.35,-.0009,,
,,.0011,-3.05,6.70,270 / 272,-.29,.27,.00,,
,,-.0004,-3.80,5.95,272 / 273,-.31,.33,-.0001,,
,,.0002,-3.85,5.80,273 / 274,-.34,.37,-.0001,,
,,.00,-3.80,5.80,274 / 275,-.28,.36,-.0003,,
,,-.0003,-3.75,5.85,275 / 276,-.33,.26,.0002,,
,,.0011,-4.00,5.65,276 / 277,-.33,.39,-.0002,,
,,-.0001,-3.85,5.90,277 / 278,-.37,.39,-.0001,,
,,-.0007,-3.75,6.00,278 / 279,-.37,.37,.00,,
,,.0002,-3.90,5.85,279 / 280,-.25,.37,-.0004,,
,,.00,-3.85,5.85,280 / 281,-.28,.27,.00,,
,,.0008,-3.95,5.70,281 / 282,-.34,.34,.00,,
,,-.0001,-3.80,5.85,282 / 283,-.37,.40,-.0001,,
,,-.0003,-3.80,5.90,283 / 284,-.37,.39,-.0001,,
,,.0003,-3.85,5.75,284 / 285,-.30,.40,-.0003,,
,,.0003,-3.85,5.75,285 / 286,-.37,.30,.0002,,
,,-.0001,-3.80,5.85,286 / 287,-.33,.36,-.0001,,
,,-.0001,-3.80,5.85,287 / 288,-.33,.36,-.0001,,
,,.0003,-3.85,5.75,288 / 289,-.33,.36,-.0001,,
,,.0003,-3.85,5.75,289 / 290,-.25,.35,-.0003,,
,,.0002,-3.85,5.80,290 / 291,-.32,.28,.0001,,
,,-.0004,-3.75,5.90,291 / 292,-.33,.36,-.0001,,
,,.0006,-3.95,5.75,292 / 293,-.33,.39,-.0002,,
,,.0003,-3.90,5.80,293 / 294,-.36,.36,.00,,
,,-.0004,-3.80,5.95,294 / 295,-.33,.39,-.0002,,
,,-.0003,-3.80,5.90,295 / 296,-.36,.39,-.0001,,
,,.0007,-3.85,5.65,296 / 297,-.34,.36,-.0001,,
,,.0006,-3.85,5.65,297 / 298,-.33,.37,-.0002,,
,,-.0007,-3.75,6.00,298 / 299,-.36,.40,-.0002,,
,,-.0006,-3.55,5.75,299 / 300,-.18,.23,-.0002,,
,,.00,-3.45,5.45,300 / 301,-.09,.17,-.0003,,
,,.0010,-3.85,5.55,301 / 302,-.22,.25,-.0001,,
,,-.0001,-3.85,5.90,302 / 303,-.22,.26,-.0002,,
,,.0007,-3.85,5.65,303 / 304,-.22,.25,-.0001,,
,,.0002,-3.75,5.70,304 / 305,-.22,.25,-.0001,,
,,-.0003,-3.80,5.90,305 / 306,-.23,.26,-.0001,,
,,.0007,-3.95,5.75,306 / 307,-.23,.26,-.0001,,
,,.0005,-3.90,5.75,307 / 308,-.22,.26,-.0002,,
,,-.0007,-3.75,6.00,308 / 309,-.23,.26,-.0001,,
,,.0003,-3.85,5.75,309 / 310,-.23,.27,-.0002,,
,,.0005,-3.85,5.70,310 / 311,-.23,.26,-.0001,,
,,-.0004,-3.80,5.95,311 / 312,-.23,.26,-.0001,,
,,.0007,-3.95,5.75,312 / 313,-.23,.27,-.0002,,
,,.00,-3.85,5.85,313 / 314,-.23,.25,-.0001,,
,,-.0001,-3.85,5.90,314 / 315,-.21,.27,-.0002,,
,,.0002,-3.90,5.85,315 / 316,-.23,.25,-.0001,,
,,.0003,-3.95,5.85,316 / 317,-.20,.23,-.0001,,
,,-.0001,-3.85,5.90,317 / 318,-.18,.25,-.0003,,
,,.0005,-3.90,5.75,318 / 319,-.22,.20,.00,,
,,-.0010,-2.85,5.20,319 / 320,-.17,.25,-.0003,,
,,.0008,-3.20,4.95,320 / 321,-.21,.25,-.0002,,
,,.0004,-3.85,5.75,321 / 322,-.21,.23,-.0001,,
,,.0002,-3.75,5.70,322 / 323,-.19,.26,-.0003,,
,,-.0001,-3.80,5.85,323 / 324,-.21,.26,-.0002,,
,,.0004,-3.85,5.75,324 / 325,-.21,.25,-.0002,,
,,.0008,-3.90,5.65,325 / 326,-.21,.25,-.0002,,
,,-.0007,-3.75,6.00,326 / 327,-.21,.25,-.0002,,
,,.0005,-3.95,5.80,327 / 328,-.21,.25,-.0002,,
,,.0001,-3.80,5.80,328 / 329,-.21,.24,-.0001,,
,,.0002,-3.85,5.80,329 / 330,-.20,.23,-.0001,,
,,.0005,-3.95,5.80,330 / 331,-.19,.24,-.0002,,
,,-.0004,-3.80,5.95,331 / 332,-.21,.22,-.0001,,
,,.0005,-3.85,5.70,332 / 333,-.18,.27,-.0003,,
,,.0002,-3.75,5.70,333 / 334,-.34,.21,.0003,,
,,-.0003,-3.75,5.85,334 / 335,-.28,.38,-.0004,,
,,.0008,-3.95,5.70,335 / 336,-.30,.37,-.0003,,
,,-.0004,-3.80,5.95,336 / 337,-.22,.34,-.0004,,
,,-.0003,-3.85,5.95,337 / 338,-.21,.27,-.0002,,
,,.0007,-3.90,5.70,338 / 339,-.23,.25,-.0001,,
,,.0007,-3.85,5.65,339 / 340,-.22,.26,-.0002,,
,,.0004,-3.90,5.80,340 / 341,-.22,.26,-.0002,,
,,-.0004,-3.80,5.95,341 / 342,-.22,.28,-.0002,,
,,.0005,-3.95,5.80,342 / 343,-.24,.27,-.0002,,
,,-.0001,-3.80,5.85,343 / 344,-.23,.28,-.0002,,
,,.0002,-3.75,5.70,344 / 345,-.24,.25,-.0001,,
,,.0004,-3.80,5.70,345 / 346,-.21,.29,-.0003,,
,,-.0005,-3.75,5.95,346 / 347,-.25,.28,-.0002,,
,,.0010,-4.00,5.70,347 / 348,-.24,.30,-.0002,,
,,-.0005,-3.75,5.95,348 / 349,-.26,.27,-.0001,,
,,.0008,-3.95,5.70,349 / 350,-.23,.28,-.0002,,
,,.0002,-3.85,5.80,350 / 351,-.23,.31,-.0003,,
,,-.0002,-3.85,5.95,351 / 352,-.26,.31,-.0002,,
,,.0005,-3.95,5.80,352 / 353,-.26,.28,-.0001,,
,,.0007,-3.95,5.75,353 / 354,-.31,.31,-.0001,,
,,-.0001,-3.80,5.85,354 / 355,-.27,.40,-.0005,,
,,.0004,-3.90,5.80,355 / 356,-.28,.32,-.0002,,
,,-.0005,-3.75,5.95,356 / 357,-.28,.31,-.0002,,
,,.0010,-4.00,5.70,357 / 358,-.26,.33,-.0003,,
,,-.0005,-3.75,5.95,358 / 359,-.28,.31,-.0002,,
,,.0013,-3.50,5.10,359 / 360,-.27,.34,-.0003,,
,,-.0002,-3.25,5.35,360 / 361,-.29,.38,-.0003,,
,,-.0001,-3.80,5.85,361 / 362,-.33,.35,-.0001,,
,,.0002,-3.90,5.85,362 / 363,-.30,.30,-.0001,,
,,.0005,-3.90,5.75,363 / 364,-.24,.38,-.0005,,
,,-.0001,-3.75,5.80,364 / 365,-.31,.30,.00,,
,,.0005,-3.85,5.70,365 / 366,-.24,.32,-.0003,,
,,-.0001,-3.75,5.80,366 / 367,-.28,.35,-.0003,,
,,.0007,-3.90,5.70,367 / 368,-.30,.32,-.0001,,
,,.0001,-3.75,5.75,368 / 369,-.26,.36,-.0004,,
,,.0004,-3.80,5.70,369 / 370,-.31,.35,-.0002,,
,,-.0002,-3.80,5.90,370 / 371,-.29,.34,-.0002,,
,,.0007,-3.95,5.75,371 / 372,-.28,.33,-.0002,,
,,.0002,-3.80,5.75,372 / 373,-.28,.36,-.0003,,
,,-.0001,-3.75,5.80,373 / 374,-.30,.31,-.0001,,
,,.0005,-3.90,5.75,374 / 375,-.25,.31,-.0003,,
,,.0005,-3.90,5.75,375 / 376,-.23,.33,-.0004,,
,,.0004,-3.90,5.80,376 / 377,-.27,.38,-.0004,,
,,-.0001,-3.80,5.85,377 / 378,-.33,.32,-.0001,,
,,-.0001,-3.75,5.80,378 / 379,-.26,.38,-.0004,,
,,.0005,-3.90,5.75,379 / 380,-.33,.31,.00,,
,,-.0001,-3.85,5.90,380 / 381,-.24,.33,-.0004,,
,,-.0001,-3.80,5.85,381 / 382,-.27,.39,-.0004,,
,,.0011,-3.95,5.60,382 / 383,-.33,.37,-.0002,,
,,.0004,-3.85,5.75,383 / 384,-.31,.38,-.0003,,
,,.0004,-3.90,5.80,384 / 385,-.35,.41,-.0003,,
,,.00,-3.80,5.85,385 / 386,-.35,.35,-.0001,,
,,.0002,-3.75,5.70,386 / 387,-.30,.40,-.0004,,
,,.0007,-3.90,5.70,387 / 388,-.35,.45,-.0004,,
,,.0001,-3.85,5.85,388 / 389,-.35,.35,-.0001,,
,,.0007,-3.45,5.25,389 / 390,-.30,.40,-.0004,,
,,.0001,-3.40,5.40,390 / 391,-.35,.45,-.0004,,
,,.0001,-3.85,5.85,391 / 392,-.35,.35,-.0001,,
,,-.0002,-3.75,5.85,392 / 393,-.30,.40,-.0004,,
,,.0004,-3.90,5.80,393 / 394,-.35,.40,-.0002,,
,,.0005,-3.95,5.80,394 / 395,-.30,.35,-.0003,,
,,.0004,-3.85,5.75,395 / 396,-.30,.40,-.0004,,
,,-.0002,-3.75,5.85,396 / 397,-.35,.45,-.0004,,
,,.0004,-3.90,5.80,397 / 398,-.35,.35,-.0001,,
,,.0008,-3.95,5.70,398 / 399,-.30,.35,-.0003,,
,,.0014,-3.70,5.25,399 / 400,-.15,.35,-.0007,,
,,.00,.60,9.60,400 / 405,-.15,.40,-.0013,,
,,.0019,-.10,9.65,405 / 410,-.15,.60,-.0019,,
,,.0018,-.05,9.65,410 / 415,-.20,.55,-.0016,,
,,.0015,.20,9.50,415 / 420,-.15,.60,-.0019,,
,,.0023,.05,9.40,420 / 425,-.15,.55,-.0018,,
,,.0023,-.15,9.60,425 / 430,-.10,.40,-.0016,,
,,.0024,-.15,9.55,430 / 435,.05,.55,-.0025,,
,,.0012,.35,9.50,435 / 440,-.10,.55,-.0021,,
,,.0029,.05,9.20,440 / 445,-.10,.60,-.0022,,
,,.0020,1.85,7.75,445 / 450,-.10,.60,-.0023,,
,,.0023,3.65,5.85,450 / 455,-.05,.65,-.0026,,
,,.0026,3.60,5.80,455 / 460,-.15,.60,-.0022,,
,,.0025,3.65,5.80,460 / 465,-.05,.65,-.0027,,
,,.0023,3.75,5.80,465 / 470,-.05,.70,-.0028,,
,,.0029,3.70,5.65,470 / 475,-.10,.75,-.0029,,
,,.0032,3.55,5.70,475 / 480,-.05,.75,-.0031,,
,,.0034,3.45,5.75,480 / 485,-.05,.70,-.0030,,
,,.0034,3.50,5.70,485 / 490,-.05,.80,-.0033,,
,,.0035,3.50,5.70,490 / 495,-.05,.80,-.0033,,
,,.0035,3.50,5.70,495 / 500,.05,.85,-.0038,,
,,.0075,8.05,10.25,500 / 510,.45,1.30,-.0076,,
,,.0081,8.00,10.15,510 / 520,.55,1.45,-.0084,,
,,.0096,7.70,9.90,520 / 530,.70,1.55,-.0092,,
,,.0048,3.30,5.55,530 / 535,.10,1.00,-.0046,,
,,.0050,3.30,5.50,535 / 540,.10,1.10,-.0050,,
,,.0052,3.20,5.50,540 / 545,.15,1.15,-.0052,,
,,.0054,3.10,5.55,545 / 550,.15,1.20,-.0054,,
,,.0054,3.25,5.45,550 / 555,.20,1.30,-.0058,,
,,.0064,3.05,5.20,555 / 560,.20,1.30,-.0059,,
,,.0061,2.95,5.45,560 / 565,.25,1.35,-.0061,,
,,.0058,3.15,5.45,565 / 570,.30,1.40,-.0064,,
,,.0068,3.10,5.05,570 / 575,.35,1.50,-.0067,,
,,.0069,3.10,5.00,575 / 580,.30,1.45,-.0066,,
,,.0071,3.10,4.95,580 / 585,.45,1.55,-.0071,,
,,.0073,3.05,4.90,585 / 590,.50,1.60,-.0074,,
,,.0079,2.75,4.85,590 / 595,.50,1.65,-.0075,,
,,.0073,2.95,5.10,595 / 600,.50,1.65,-.0076,,
,,.0085,2.55,4.75,600 / 605,.65,1.80,-.0081,,
,,.0082,2.60,4.95,605 / 610,.65,1.85,-.0082,,
,,.0084,2.55,4.85,610 / 615,.70,1.90,-.0084,,
,,.0087,2.50,4.75,615 / 620,.70,1.95,-.0086,,
,,.0087,2.55,4.75,620 / 625,.80,2.00,-.0088,,
,,.0091,2.40,4.60,625 / 630,.90,2.00,-.0090,,
,,.0092,2.45,4.55,630 / 635,.95,2.10,-.0092,,
,,.0095,2.35,4.40,635 / 640,1.00,2.10,-.0093,,
,,.0093,2.55,4.40,640 / 645,1.10,2.25,-.0096,,
,,.0097,2.50,4.10,645 / 650,1.05,2.30,-.0097,,
,,.0100,2.25,4.05,650 / 655,1.15,2.45,-.0099,,
,,.0100,2.20,4.15,655 / 660,1.15,2.50,-.0100,,
,,.0100,2.30,4.05,660 / 665,1.10,2.60,-.0101,,
,,.0103,2.20,3.85,665 / 670,1.10,2.80,-.0102,,
,,.0103,2.15,3.80,670 / 675,1.30,2.85,-.0104,,
,,.0104,2.10,3.80,675 / 680,1.40,2.75,-.0104,,
,,.0105,1.95,3.80,680 / 685,1.35,2.85,-.0105,,
,,.0106,1.70,3.60,685 / 690,1.50,3.00,-.0106,,
,,.0106,1.75,3.70,690 / 695,1.60,3.00,-.0106,,
,,.0106,1.80,3.70,695 / 700,1.80,3.10,-.0107,,
,,.0107,1.55,3.40,700 / 705,1.65,2.90,-.0107,,
,,.0107,1.60,3.50,705 / 710,1.80,3.25,-.0107,,
,,.0107,1.50,3.40,710 / 715,1.75,3.20,-.0107,,
,,.0107,1.45,3.35,715 / 720,1.90,3.35,-.0107,,
,,.0107,1.40,3.30,720 / 725,1.90,3.40,-.0107,,
,,.0106,1.30,3.20,725 / 730,2.00,3.55,-.0106,,
,,.0106,1.40,3.15,730 / 735,1.95,3.50,-.0107,,
,,.0106,1.35,3.00,735 / 740,2.10,3.70,-.0105,,
,,.0208,3.15,4.90,740 / 750,5.05,6.75,-.0209,,
,,.0206,3.00,4.80,750 / 760,5.25,6.95,-.0206,,
,,.0398,6.20,8.00,760 / 780,11.85,13.75,-.0401,,
,,.0380,5.50,7.20,780 / 800,12.60,14.65,-.0381,,
,,.0849,12.00,13.55,800 / 850,36.15,38.25,-.0852,,
,,.0702,8.75,10.00,850 / 900,39.60,41.75,-.0701,,
,,.0557,6.20,7.25,900 / 950,42.05,44.25,-.0565,,
,,.0099,.60,1.70,950 / 960,7.80,10.00,-.0097,,
,,.0094,.50,1.65,960 / 970,7.90,10.00,-.0093,,
,,.0082,.25,1.50,970 / 980,8.00,10.10,-.0087,,
,,.0085,.40,1.50,980 / 990,8.05,10.15,-.0082,,
,,.0080,.35,1.40,990 / 1000,8.10,10.20,-.0079,,
,,.0071,.20,1.30,1000 / 1010,8.15,10.25,-.0075,,
,,.0069,.25,1.20,1010 / 1020,8.20,10.30,-.0071,,
,,.0067,.25,1.15,1020 / 1030,8.25,10.35,-.0067,,
,,.0065,.20,1.15,1030 / 1040,8.30,10.40,-.0063,,
,,.0059,.10,1.10,1040 / 1050,8.35,10.45,-.0059,,
,,.0055,.05,1.05,1050 / 1060,8.45,10.45,-.0055,,
,,.0053,.05,1.00,1060 / 1070,8.45,10.45,-.0055,,
,,.0047,-.05,.95,1070 / 1080,8.55,10.55,-.0047,,
,,.0048,0,.95,1080 / 1090,8.50,10.50,-.0050,,
,,.0044,0,.85,1090 / 1100,8.60,10.60,-.0043,,
,,.0042,-.05,.85,1100 / 1110,8.65,10.55,-.0042,,
,,.0041,-.05,.85,1110 / 1120,8.55,10.55,-.0046,,
,,.0036,-.10,.75,1120 / 1130,8.55,10.70,-.0039,,
,,.0035,-.10,.75,1130 / 1140,8.55,10.75,-.0037,,
,,.0035,-.10,.75,1140 / 1150,8.60,10.80,-.0033,,
,,.0032,-.10,.70,1150 / 1160,8.60,10.80,-.0033,,
,,.0030,-.15,.70,1160 / 1170,8.60,10.85,-.0030,,
,,.0028,-.20,.70,1170 / 1180,8.60,10.90,-.0028,,
,,.0025,-.20,.65,1180 / 1190,8.60,10.85,-.0030,,
,,.0027,-.15,.65,1190 / 1200,8.70,10.90,-.0023,,

19 MAR 21  (74)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.00,-3.80,5.80,1 / 2,-.01,.01,.00,,
,,.00,-3.80,5.80,2 / 3,-.01,.01,.00,,
,,.00,-3.80,5.80,3 / 4,-.01,.01,.00,,
,,.00,-3.80,5.80,4 / 5,-.01,.01,.00,,
,,.00,-3.80,5.80,5 / 6,-.01,.01,.00,,
,,.00,-3.80,5.80,6 / 7,-.01,.01,.00,,
,,.00,-3.80,5.80,7 / 8,-.01,.01,.00,,
,,.00,-3.80,5.80,8 / 9,-.01,.03,.00,,
,,.00,-3.80,5.80,9 / 10,-.03,.01,.00,,
,,.00,-3.80,5.80,10 / 11,-.01,.01,.00,,
,,.00,-3.80,5.80,11 / 12,-.01,.01,.00,,
,,.00,-3.80,5.80,12 / 13,-.01,.01,.00,,
,,.00,-3.80,5.80,13 / 14,-.01,.01,.00,,
,,.00,-3.80,5.80,14 / 15,-.01,.01,.00,,
,,.00,-3.80,5.80,15 / 16,-.01,.01,.00,,
,,.00,-3.80,5.80,16 / 17,-.01,.01,.00,,
,,.00,-3.80,5.80,17 / 18,-.01,.01,.00,,
,,.00,-3.80,5.80,18 / 19,-.01,.01,.00,,
,,.00,-3.80,5.80,19 / 20,-.01,.01,.00,,
,,.00,-3.80,5.80,20 / 21,-.01,.02,.00,,
,,.00,-3.80,5.80,21 / 22,-.02,.02,.00,,
,,.00,-3.80,5.80,22 / 23,-.02,.02,.00,,
,,.00,-3.80,5.80,23 / 24,-.02,.01,.00,,
,,.00,-3.80,5.80,24 / 25,-.01,.01,.00,,
,,.00,-3.80,5.80,25 / 26,-.01,.02,.00,,
,,.00,-3.80,5.80,26 / 27,-.02,.02,.00,,
,,.00,-3.80,5.80,27 / 28,-.02,.02,.00,,
,,.00,-3.80,5.80,28 / 29,-.01,.02,.00,,
,,.00,-3.80,5.80,29 / 30,-.01,.01,.00,,
,,.00,-3.80,5.80,30 / 31,0,.04,-.0001,,
,,.00,-3.80,5.80,31 / 32,-.05,.03,.00,,
,,.00,-3.80,5.80,32 / 33,-.05,.05,.00,,
,,.00,-3.80,5.80,33 / 34,-.05,.05,.00,,
,,.00,-3.80,5.80,34 / 35,-.05,.05,.00,,
,,.00,-3.80,5.80,35 / 36,-.05,.05,.00,,
,,.00,-3.80,5.80,36 / 37,-.05,.05,.00,,
,,.00,-3.80,5.80,37 / 38,-.04,.05,.00,,
,,.00,-3.80,5.80,38 / 39,-.05,.04,.00,,
,,.00,-3.80,5.80,39 / 40,-.02,.04,.00,,
,,.00,-2.80,6.80,40 / 42,-.04,.02,.00,,
,,.00,-2.80,6.80,42 / 44,-.05,.29,-.0004,,
,,.00,-2.80,6.80,44 / 46,-.29,.29,.00,,
,,.00,-2.80,6.80,46 / 48,-.29,.29,.00,,
,,.00,-2.80,6.80,48 / 50,-.28,.04,.0004,,
