This document was exported from the paperMoney® platform which provides a simulated trading environment. All data contained herein is for educational and entertainment purposes only. TD Ameritrade its subsidiaries and/or affiliates are not responsible for the accuracy of any of these exported data.

thinkBack: Stock quote and option quote for TSLA using Vertical template on 10/5/21 00:59:59

UNDERLYING
Last,Net Chng,Volume,Open,High,Low
781.53,+6.31,"30,483,341",796.50,806.9699,776.12

8 OCT 21  (4)  100 (Weeklys)
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0005,-.75,4.60,350 / 352,-.25,.35,-.0004,,
,,.0006,-.75,4.55,352 / 354,-.20,.40,-.0006,,
,,.0005,-.75,4.60,354 / 356,-.25,.40,-.0005,,
,,.0004,-.75,4.65,356 / 358,-.25,.40,-.0005,,
,,.0006,-.80,4.60,358 / 360,-.25,.40,-.0005,,
,,.0005,-.80,4.65,360 / 362,-.35,.45,-.0004,,
,,.0005,-.80,4.65,362 / 364,-.35,.50,-.0005,,
,,.0006,-.80,4.60,364 / 366,-.20,.50,-.0008,,
,,.0006,-.80,4.60,366 / 368,-.25,.40,-.0005,,
,,.0007,-.80,4.55,368 / 370,-.20,.45,-.0007,,
,,.0004,-.70,4.60,370 / 372,-.25,.35,-.0004,,
,,.0008,-.80,4.50,372 / 374,-.20,.40,-.0006,,
,,.0006,-.75,4.55,374 / 376,-.20,.40,-.0006,,
,,.0012,1.15,6.45,376 / 380,-.15,.50,-.0011,,
,,.0009,1.20,6.55,380 / 384,-.15,.55,-.0012,,
,,.0014,1.10,6.40,384 / 388,-.15,.55,-.0012,,
,,.0012,1.20,6.40,388 / 392,-.15,.55,-.0012,,
,,.0012,1.15,6.50,392 / 396,-.15,.55,-.0013,,
,,.0015,1.05,6.40,396 / 400,-.15,.55,-.0013,,
,,.0032,6.85,12.15,400 / 410,.05,.90,-.0032,,
,,.0037,6.70,12.10,410 / 420,.15,1.10,-.0038,,
,,.0041,6.70,11.95,420 / 430,.20,1.05,-.0039,,
,,.0042,6.80,11.85,430 / 440,.30,1.10,-.0043,,
,,.0044,6.80,11.80,440 / 450,.05,1.10,-.0040,,
,,.0046,6.75,11.80,450 / 460,.25,1.45,-.0050,,
,,.0051,6.65,11.65,460 / 470,.15,1.35,-.0048,,
,,.0051,6.75,11.65,470 / 480,.30,1.50,-.0055,,
,,.0057,6.65,11.50,480 / 490,.25,1.45,-.0054,,
,,.0054,6.95,11.45,490 / 500,.15,1.55,-.0056,,
,,.0063,6.75,11.20,500 / 510,.45,1.75,-.0066,,
,,.0069,6.50,11.20,510 / 520,.25,1.60,-.0062,,
,,.0065,6.85,11.20,520 / 530,.50,1.90,-.0072,,
,,.0077,6.55,10.85,530 / 540,.55,1.75,-.0073,,
,,.0079,6.40,11.00,540 / 550,.50,1.85,-.0076,,
,,.0075,6.80,11.00,550 / 560,.65,2.05,-.0083,,
,,.0092,6.30,10.50,560 / 570,.70,2.05,-.0086,,
,,.0087,6.55,10.80,570 / 580,.75,2.15,-.0090,,
,,.0094,6.60,10.40,580 / 590,.85,2.25,-.0096,,
,,.0100,6.50,10.20,590 / 600,.80,2.30,-.0098,,
,,.0108,6.15,10.15,600 / 610,.95,2.45,-.0105,,
,,.0109,6.05,10.45,610 / 620,1.10,2.45,-.0110,,
,,.0113,6.20,10.25,620 / 630,1.25,2.60,-.0116,,
,,.0121,6.20,9.75,630 / 640,1.20,2.60,-.0119,,
,,.0128,5.95,9.65,640 / 650,1.40,2.90,-.0128,,
,,.0131,5.95,9.75,650 / 660,1.50,3.00,-.0134,,
,,.0139,5.85,9.35,660 / 670,1.70,3.15,-.0140,,
,,.0145,5.85,9.10,670 / 680,1.75,3.25,-.0146,,
,,.0153,5.45,8.95,680 / 690,1.95,3.40,-.0152,,
,,.0156,5.55,9.05,690 / 700,2.05,3.55,-.0158,,
,,.0164,5.40,8.55,700 / 710,2.25,3.80,-.0165,,
,,.0170,5.25,8.35,710 / 720,2.40,3.95,-.0171,,
,,.0176,5.05,8.15,720 / 730,2.60,4.15,-.0177,,
,,.0182,4.90,7.95,730 / 740,2.85,4.40,-.0183,,
,,.0187,4.65,7.70,740 / 750,2.40,4.65,-.0188,,
,,.0192,4.40,7.00,750 / 760,3.05,5.50,-.0194,,
,,.0196,4.65,6.85,760 / 770,3.25,5.25,-.0198,,
,,.0200,4.35,7.00,770 / 780,3.40,5.55,-.0202,,
,,.0202,3.70,6.70,780 / 790,3.60,5.90,-.0204,,
,,.0204,3.60,6.45,790 / 800,3.30,6.15,-.0209,,
,,.0204,3.30,6.00,800 / 810,4.10,6.95,-.0204,,
,,.0208,3.30,6.05,810 / 820,4.05,6.65,-.0210,,
,,.0204,2.80,5.60,820 / 830,3.90,7.25,-.0210,,
,,.0205,2.85,5.40,830 / 840,4.15,7.85,-.0205,,
,,.0201,2.65,4.90,840 / 850,4.30,8.00,-.0205,,
,,.0200,2.60,4.70,850 / 860,4.60,8.35,-.0200,,
,,.0195,2.40,4.35,860 / 870,4.65,8.50,-.0199,,
,,.0183,1.90,3.90,870 / 880,4.80,8.85,-.0195,,
,,.0194,2.25,4.15,880 / 890,5.45,9.10,-.0180,,
,,.0176,1.75,3.50,890 / 900,5.40,8.90,-.0187,,
,,.0173,1.60,3.45,900 / 910,5.85,9.45,-.0168,,
,,.0166,1.40,3.25,910 / 920,5.50,9.30,-.0180,,
,,.0158,1.20,3.10,920 / 930,5.80,9.95,-.0161,,
,,.0152,1.20,2.80,930 / 940,5.90,10.05,-.0157,,
,,.0148,1.30,2.50,940 / 950,6.15,10.30,-.0144,,
,,.0141,1.10,2.40,950 / 960,6.55,10.35,-.0132,,
,,.0129,.85,2.20,960 / 970,6.25,10.15,-.0147,,
,,.0061,0,1.40,970 / 975,2.25,6.40,-.0061,,
,,.0062,-.05,1.50,975 / 980,2.00,6.30,-.0071,,
,,.0120,.65,2.10,980 / 990,6.55,11.00,-.0113,,
,,.0103,.45,1.75,990 / 1000,7.00,10.90,-.0102,,
,,.0063,.10,1.35,1000 / 1005,2.40,6.20,-.0062,,
,,.0050,-.10,1.15,1005 / 1010,2.10,6.50,-.0063,,
,,.0051,-.05,1.15,1010 / 1015,2.55,6.80,-.0037,,
,,.0048,-.05,1.05,1015 / 1020,2.40,6.45,-.0054,,
,,.0043,-.20,1.05,1020 / 1025,2.55,6.70,-.0040,,
,,.0048,-.15,1.15,1025 / 1030,2.50,6.45,-.0051,,
,,.0040,-.25,1.05,1030 / 1035,2.45,6.50,-.0051,,
,,.0125,.65,1.85,1035 / 1050,11.60,15.85,-.0130,,
,,.0189,1.40,2.30,1050 / 1075,21.25,25.40,-.0181,,
,,.0146,.85,1.80,1075 / 1100,21.20,25.65,-.0172,,
,,.0134,.65,1.75,1100 / 1125,21.40,26.30,-.0134,,
,,.0105,.40,1.40,1125 / 1150,21.95,26.50,-.0097,,
,,.0092,.35,1.20,1150 / 1175,21.75,26.35,-.0113,,
,,.0077,.25,1.00,1175 / 1200,21.90,26.90,-.0077,,
,,.0070,.25,.90,1200 / 1225,21.90,27.05,-.0069,,
,,.0056,.15,.74,1225 / 1250,21.95,27.15,-.0060,,
,,.0049,.10,.66,1250 / 1275,22.10,27.20,-.0049,,
,,.0042,.02,.62,1275 / 1300,22.15,27.30,-.0039,,
,,.0035,-.07,.60,1300 / 1325,22.10,27.35,-.0039,,
,,.0031,-.11,.57,1325 / 1350,22.15,27.45,-.0029,,
,,.0024,-.12,.46,1350 / 1375,22.20,27.60,-.0016,,
,,.0024,-.11,.47,1375 / 1400,22.05,27.65,-.0022,,
,,.0019,-.19,.47,1400 / 1425,22.05,27.65,-.0023,,
,,.0017,-.19,.44,1425 / 1450,22.15,27.75,-.0009,,
,,.0016,-.19,.42,1450 / 1475,22.05,27.70,-.0019,,
,,.0009,-.16,.28,1475 / 1500,22.10,27.80,-.0008,,
,,.0017,-.08,.34,1500 / 1525,22.05,27.75,-.0016,,
,,.0012,-.19,.37,1525 / 1550,22.10,27.80,-.0009,,
,,.0007,-.20,.29,1550 / 1575,22.10,27.90,.00,,
,,.0013,-.14,.33,1575 / 1600,22.00,27.85,-.0013,,
,,.0008,-.20,.31,1600 / 1625,22.00,27.90,-.0010,,
,,.0007,-.21,.31,1625 / 1650,22.05,28.00,.0005,,
,,.0007,-.21,.31,1650 / 1675,21.95,28.05,.00,,
,,.0011,-.13,.30,1675 / 1700,21.85,28.10,-.0005,,
,,.0007,-.11,.21,1700 / 1725,21.90,28.05,-.0001,,

18 FEB 22  (137)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0054,18.55,29.45,300 / 325,.55,1.40,-.0054,,
,,.0065,18.40,29.20,325 / 350,.35,1.55,-.0057,,
,,.0075,18.30,28.95,350 / 375,.55,2.15,-.0075,,
,,.0087,18.15,28.70,375 / 400,.70,2.40,-.0087,,
,,.0091,18.65,28.35,400 / 425,1.15,2.75,-.0105,,
,,.0129,17.75,27.20,425 / 450,1.10,2.85,-.0112,,
,,.0133,17.65,27.50,450 / 475,1.35,3.50,-.0134,,
,,.0140,18.50,26.80,475 / 500,1.90,3.90,-.0155,,
,,.0173,18.35,25.25,500 / 525,2.30,4.10,-.0173,,
,,.0201,18.00,24.20,525 / 550,2.65,4.50,-.0194,,
,,.0210,18.30,24.20,550 / 575,3.05,5.05,-.0217,,
,,.0243,17.25,23.50,575 / 600,3.50,5.65,-.0243,,
,,.0271,16.65,22.75,600 / 625,4.10,6.30,-.0270,,
,,.0299,16.10,21.95,625 / 650,4.60,7.05,-.0298,,
,,.0328,15.45,21.00,650 / 675,5.50,8.10,-.0330,,
,,.0358,15.00,19.40,675 / 700,6.40,8.90,-.0359,,
,,.0385,13.90,18.40,700 / 725,7.35,10.00,-.0387,,
,,.0408,13.10,17.85,725 / 750,7.45,11.30,-.0412,,
,,.0427,11.70,15.85,750 / 775,9.40,13.65,-.0430,,
,,.0443,11.20,14.85,775 / 800,10.55,14.20,-.0442,,
,,.0436,8.85,12.75,800 / 825,11.35,15.45,-.0449,,
,,.0447,8.60,12.60,825 / 850,12.45,17.10,-.0445,,
,,.0426,7.25,10.40,850 / 875,13.95,18.50,-.0429,,
,,.0399,5.55,9.30,875 / 900,13.55,19.40,-.0436,,
,,.0392,5.10,8.80,900 / 925,15.45,22.00,-.0377,,
,,.0356,4.25,7.25,925 / 950,16.35,22.15,-.0362,,
,,.0323,3.40,6.25,950 / 975,17.10,22.65,-.0341,,
,,.0291,2.80,5.35,975 / 1000,18.25,23.95,-.0289,,
,,.0262,2.30,4.65,1000 / 1025,18.45,24.70,-.0264,,
,,.0231,1.75,4.05,1025 / 1050,19.35,24.85,-.0236,,
,,.0204,1.40,3.50,1050 / 1075,19.70,25.35,-.0210,,
,,.0178,1.15,2.95,1075 / 1100,19.95,26.30,-.0170,,
,,.0163,1.10,2.55,1100 / 1125,19.65,26.35,-.0179,,
,,.0132,.70,2.10,1125 / 1150,18.95,27.40,-.0169,,
,,.0119,.50,1.95,1150 / 1175,18.80,28.65,-.0128,,
,,.0102,.35,1.70,1175 / 1200,19.70,29.00,-.0075,,
,,.0085,.20,1.45,1200 / 1225,19.05,28.40,-.0128,,
,,.0080,.20,1.35,1225 / 1250,19.20,29.40,-.0078,,
,,.0066,.10,1.15,1250 / 1275,19.25,29.55,-.0069,,
,,.0059,.05,1.05,1275 / 1300,19.25,29.75,-.0059,,
,,.0054,.05,.95,1300 / 1325,19.25,29.90,-.0051,,
,,.0041,-.10,.80,1325 / 1350,19.25,30.00,-.0046,,
,,.0037,-.20,.84,1350 / 1375,19.25,30.10,-.0040,,
,,.0034,-.24,.83,1375 / 1400,19.30,30.20,-.0032,,

18 MAR 22  (165)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0001,-.15,10.10,5 / 10,-.05,.05,.00,,
,,.0001,-.35,10.30,10 / 15,-.05,.28,-.0002,,
,,-.0001,-.30,10.40,15 / 20,-.27,.05,.0002,,
,,.0001,-.15,10.10,20 / 25,-.04,.03,.00,,
,,.00,-.10,10.10,25 / 30,-.04,.04,.00,,
,,.00,-.10,10.10,30 / 35,-.05,.06,.00,,
,,.0001,-.10,10.05,35 / 40,-.03,.07,-.0001,,
,,-.0001,-.05,10.10,40 / 45,-.07,.04,.00,,
,,.0002,-.15,10.05,45 / 50,-.02,.08,-.0001,,
,,.0001,-.10,10.05,50 / 55,-.08,.17,-.0002,,
,,.0001,-4.05,6.00,55 / 56,-.21,.57,-.0005,,
,,.00,-4.00,6.00,56 / 57,-.57,.57,.00,,
,,.00,-4.00,6.00,57 / 58,-.58,.40,.0002,,
,,.00,-4.00,6.00,58 / 59,-.40,.26,.0002,,
,,.00,-4.00,6.00,59 / 60,-.16,.23,-.0001,,
,,-.0001,-4.00,6.05,60 / 61,-.23,.17,.0001,,
,,.0001,-4.05,6.00,61 / 62,-.27,.42,-.0002,,
,,.0001,-4.05,6.00,62 / 63,-.42,.33,.0001,,
,,.00,-4.05,6.05,63 / 64,-.33,.26,.0001,,
,,.00,-4.05,6.05,64 / 65,-.13,.42,-.0005,,
,,.00,-4.05,6.05,65 / 66,-.42,.26,.0002,,
,,.00,-4.05,6.05,66 / 67,-.39,.38,.00,,
,,.0001,-4.05,6.00,67 / 68,-.38,.30,.0001,,
,,-.0001,-4.00,6.05,68 / 69,-.29,.30,.00,,
,,.0001,-4.05,6.00,69 / 70,-.28,.43,-.0003,,
,,.00,-4.00,6.00,70 / 71,-.40,.45,-.0001,,
,,-.0001,-4.00,6.05,71 / 72,-.44,.31,.0002,,
,,.00,-4.05,6.05,72 / 73,-.30,.40,-.0002,,
,,.00,-4.05,6.05,73 / 74,-.37,.32,.0001,,
,,.0002,-4.10,6.00,74 / 75,-.30,.37,-.0001,,
,,.00,-4.05,6.05,75 / 76,-.37,.34,.00,,
,,.00,-4.05,6.05,76 / 77,-.34,.39,-.0001,,
,,.0001,-4.05,6.00,77 / 78,-.37,.44,-.0001,,
,,-.0001,-4.00,6.05,78 / 79,-.41,.39,.00,,
,,.0001,-4.05,6.00,79 / 80,-.38,.41,-.0001,,
,,-.0001,-4.00,6.05,80 / 81,-.40,.35,.0001,,
,,.0002,-4.05,5.95,81 / 82,-.32,.36,-.0001,,
,,.00,-3.95,5.95,82 / 83,-.35,.37,.00,,
,,.0001,-4.00,5.95,83 / 84,-.37,.29,.0001,,
,,-.0001,-4.00,6.05,84 / 85,-.27,.32,-.0001,,
,,.0001,-4.05,6.00,85 / 86,-.30,.35,-.0001,,
,,.0001,-4.00,5.95,86 / 87,-.34,.33,.00,,
,,-.0002,-3.95,6.05,87 / 88,-.31,.35,-.0001,,
,,.0001,-4.05,6.00,88 / 89,-.34,.29,.0001,,
,,.0001,-4.00,5.95,89 / 90,-.27,.42,-.0003,,
,,.00,-3.95,5.95,90 / 91,-.41,.65,-.0004,,
,,.0001,-4.00,5.95,91 / 92,-.64,.43,.0003,,
,,.00,-4.00,6.00,92 / 93,-.40,.41,.00,,
,,.0001,-4.00,5.95,93 / 94,-.38,.41,-.0001,,
,,-.0001,-3.95,6.00,94 / 95,-.40,.41,.00,,
,,.0001,-4.00,5.95,95 / 96,-.41,.42,.00,,
,,.0002,-3.00,6.90,96 / 98,-.39,.43,-.0001,,
,,-.0001,-2.95,7.00,98 / 100,-.25,.43,-.0003,,
,,.00,-1.00,9.00,100 / 104,-.37,.31,.00,,
,,.0004,-1.05,8.85,104 / 108,-.38,.44,-.0001,,
,,.0001,-.95,8.90,108 / 112,-.36,.46,-.0002,,
,,.0002,-1.00,8.90,112 / 116,-.38,.45,-.0002,,
,,.0002,-1.00,8.90,116 / 120,-.35,.46,-.0002,,
,,.0001,-.95,8.90,120 / 124,-.39,.27,.0001,,
,,.0002,-.95,8.85,124 / 128,-.22,.46,-.0005,,
,,.0001,-.95,8.90,128 / 132,-.39,.68,-.0005,,
,,.0002,-1.00,8.90,132 / 136,-.60,.50,.0001,,
,,.0004,-1.00,8.80,136 / 140,-.40,.47,-.0002,,
,,.0002,-.90,8.85,140 / 144,-.38,.49,-.0003,,
,,.0003,-.95,8.80,144 / 148,-.39,.46,-.0002,,
,,.00,-2.90,6.90,148 / 150,-.40,.32,.0001,,
,,.0003,-3.00,6.85,150 / 152,-.22,.47,-.0005,,
,,.0002,-.95,8.85,152 / 156,-.38,.42,-.0001,,
,,.0003,-.95,8.80,156 / 160,-.12,.48,-.0007,,
,,.0002,-.90,8.85,160 / 164,-.37,.23,.0001,,
,,.0003,-.95,8.80,164 / 168,-.36,.48,-.0003,,
,,.0004,-.95,8.75,168 / 172,-.39,.70,-.0006,,
,,.0004,-.90,8.75,172 / 176,-.59,.52,.00,,
,,.0003,-.90,8.80,176 / 180,-.38,.51,-.0003,,
,,.0004,-.95,8.75,180 / 184,-.41,.71,-.0006,,
,,.0003,-.90,8.80,184 / 188,-.58,.55,-.0001,,
,,.0005,-.95,8.75,188 / 192,-.39,.52,-.0003,,
,,.0003,-.90,8.80,192 / 196,-.38,.52,-.0004,,
,,.0005,-1.00,8.80,196 / 200,-.36,.56,-.0005,,
,,.0005,-.95,8.75,200 / 204,-.43,.56,-.0004,,
,,.0005,-.90,8.70,204 / 208,-.42,.61,-.0005,,
,,.0003,-.90,8.80,208 / 212,-.44,.59,-.0004,,
,,.0006,-1.00,8.75,212 / 216,-.45,.62,-.0004,,
,,.0005,-.95,8.75,216 / 220,-.23,.63,-.0008,,
,,.0005,-.95,8.75,220 / 224,-.44,.40,-.0001,,
,,.0020,10.75,20.45,224 / 240,-.06,.80,-.0019,,
,,.0004,-2.95,6.75,240 / 242,-.23,.36,-.0003,,
,,.0003,-2.90,6.80,242 / 244,-.25,.39,-.0003,,
,,.0003,-2.90,6.80,244 / 246,-.28,.55,-.0005,,
,,.0002,-2.90,6.85,246 / 248,-.40,.40,-.0001,,
,,.0004,-2.95,6.75,248 / 250,-.44,.50,-.0002,,
,,.0003,-2.85,6.75,250 / 252,-.38,.54,-.0004,,
,,.0004,-2.90,6.75,252 / 254,-.28,.33,-.0002,,
,,.0004,-2.90,6.75,254 / 256,-.30,.48,-.0004,,
,,.0003,-2.85,6.75,256 / 258,-.40,.50,-.0003,,
,,.0003,-2.85,6.75,258 / 260,-.30,.40,-.0003,,
,,.0004,-2.90,6.75,260 / 262,-.25,.50,-.0005,,
,,.0004,-2.90,6.75,262 / 264,-.45,.40,.00,,
,,.0003,-2.85,6.75,264 / 266,-.30,.40,-.0003,,
,,.0004,-2.90,6.70,266 / 268,-.20,.35,-.0004,,
,,.0003,-2.85,6.75,268 / 270,-.25,.40,-.0004,,
,,.0004,-2.90,6.75,270 / 272,-.30,.45,-.0004,,
,,.0003,-2.90,6.80,272 / 274,-.30,.40,-.0003,,
,,.0003,-2.90,6.80,274 / 276,-.30,.45,-.0004,,
,,.0005,-2.95,6.75,276 / 278,-.35,.55,-.0005,,
,,.0003,-2.90,6.80,278 / 280,-.40,.45,-.0002,,
,,.0005,-2.95,6.70,280 / 282,-.30,.45,-.0004,,
,,.0004,-2.85,6.70,282 / 284,-.30,.40,-.0003,,
,,.0004,-2.85,6.70,284 / 286,-.25,.40,-.0004,,
,,.0003,-2.85,6.75,286 / 288,-.30,.55,-.0006,,
,,.0005,-2.90,6.65,288 / 290,-.40,.45,-.0002,,
,,.0004,-2.85,6.70,290 / 292,-.30,.45,-.0004,,
,,.0003,-2.85,6.75,292 / 294,-.30,.45,-.0004,,
,,.0004,-2.90,6.75,294 / 296,-.30,.45,-.0004,,
,,.0006,-2.95,6.70,296 / 298,-.25,.45,-.0005,,
,,.0003,-2.85,6.75,298 / 300,-.20,.55,-.0007,,
,,.0005,-2.90,6.70,300 / 302,-.45,.35,.00,,
,,.0005,-2.90,6.70,302 / 304,-.25,.45,-.0005,,
,,.0004,-2.85,6.70,304 / 306,-.30,.45,-.0004,,
,,.0005,-2.85,6.65,306 / 308,-.30,.60,-.0007,,
,,.0005,-2.85,6.65,308 / 310,-.40,.60,-.0005,,
,,.0004,-2.85,6.70,310 / 312,-.45,.60,-.0004,,
,,.0005,-2.90,6.70,312 / 314,-.45,.65,-.0005,,
,,.0004,-2.85,6.70,314 / 316,-.45,.60,-.0004,,
,,.0005,-2.85,6.65,316 / 318,-.40,.60,-.0005,,
,,.0006,-2.85,6.60,318 / 320,-.40,.60,-.0005,,
,,.0004,-2.80,6.65,320 / 322,-.40,.60,-.0005,,
,,.0006,-2.85,6.60,322 / 324,-.40,.60,-.0005,,
,,.0005,-2.80,6.60,324 / 326,-.40,.60,-.0005,,
,,.0005,-2.80,6.60,326 / 328,-.40,.60,-.0005,,
,,.0004,-2.80,6.65,328 / 330,-.40,.60,-.0005,,
,,.0006,-2.85,6.60,330 / 332,-.40,.60,-.0005,,
,,.0004,-2.80,6.65,332 / 334,-.40,.60,-.0005,,
,,.0005,-2.85,6.65,334 / 336,-.40,.60,-.0005,,
,,.0006,-2.85,6.60,336 / 338,-.40,.60,-.0005,,
,,.0006,-2.85,6.60,338 / 340,-.40,.60,-.0005,,
,,.0006,-2.85,6.60,340 / 342,-.40,.60,-.0005,,
,,.0006,-2.80,6.55,342 / 344,-.40,.60,-.0005,,
,,.0005,-2.75,6.60,344 / 346,-.40,.60,-.0005,,
,,.0006,-2.80,6.55,346 / 348,-.40,.65,-.0006,,
,,.0006,-2.80,6.55,348 / 350,-.35,.65,-.0007,,
,,.0006,-2.80,6.55,350 / 352,-.40,.55,-.0005,,
,,.0005,-2.75,6.60,352 / 354,-.40,.60,-.0006,,
,,.0007,-2.85,6.55,354 / 356,-.40,.65,-.0006,,
,,.0007,-2.80,6.50,356 / 358,-.40,.65,-.0006,,
,,.0006,-2.75,6.55,358 / 360,-.40,.65,-.0006,,
,,.0007,-2.80,6.50,360 / 362,-.45,.65,-.0006,,
,,.0005,-2.70,6.55,362 / 364,-.40,.65,-.0006,,
,,.0008,-2.80,6.45,364 / 366,-.40,.65,-.0006,,
,,.0006,-2.75,6.50,366 / 368,-.40,.70,-.0007,,
,,.0006,-2.75,6.55,368 / 370,-.50,.65,-.0005,,
,,.0007,-2.80,6.50,370 / 372,-.45,.70,-.0007,,
,,.0007,-2.75,6.50,372 / 374,-.40,.70,-.0007,,
,,.0007,-2.75,6.50,374 / 376,-.40,.70,-.0007,,
,,.0016,-.95,8.30,376 / 380,-.30,.80,-.0013,,
,,.0013,-.85,8.35,380 / 384,-.40,.85,-.0013,,
,,.0016,-.90,8.25,384 / 388,-.30,.95,-.0016,,
,,.0014,-.85,8.30,388 / 392,-.25,.90,-.0016,,
,,.0016,-.90,8.25,392 / 396,-.30,.90,-.0016,,
,,.0016,-.85,8.25,396 / 400,-.20,.85,-.0016,,
,,.0029,5.55,13.70,400 / 410,.25,1.35,-.0041,,
,,.0044,5.60,12.70,410 / 420,0,1.50,-.0041,,
,,.0054,5.00,12.65,420 / 430,.15,1.75,-.0047,,
,,.0053,4.60,13.15,430 / 440,.25,1.65,-.0049,,
,,.0052,4.60,13.30,440 / 450,.25,1.65,-.0050,,
,,.0051,4.80,13.30,450 / 460,.40,1.80,-.0055,,
,,.0056,4.70,13.05,460 / 470,.30,1.75,-.0054,,
,,.0059,4.70,12.95,470 / 480,.35,1.95,-.0059,,
,,.0062,4.65,12.85,480 / 490,.45,2.05,-.0063,,
,,.0057,5.30,12.75,490 / 500,.45,2.10,-.0065,,
,,.0069,5.30,11.90,500 / 510,.50,2.20,-.0068,,
,,.0070,5.40,11.85,510 / 520,.55,2.30,-.0071,,
,,.0074,5.35,11.70,520 / 530,.60,2.35,-.0074,,
,,.0078,5.25,11.55,530 / 540,.95,2.40,-.0080,,
,,.0081,5.35,11.40,540 / 550,.65,2.30,-.0078,,
,,.0085,5.30,11.20,550 / 560,.75,2.75,-.0085,,
,,.0088,5.30,11.15,560 / 570,.90,2.75,-.0089,,
,,.0046,1.15,6.90,570 / 575,-.10,1.85,-.0044,,
,,.0047,1.10,6.90,575 / 580,-.20,2.00,-.0046,,
,,.0048,1.10,6.90,580 / 585,.35,2.15,-.0052,,
,,.0049,1.05,6.85,585 / 590,.10,1.70,-.0047,,
,,.0050,1.05,6.85,590 / 595,.05,2.00,-.0049,,
,,.0050,1.10,6.80,595 / 600,.10,2.05,-.0051,,
,,.0052,1.05,6.75,600 / 605,.10,2.05,-.0051,,
,,.0052,1.05,6.75,605 / 610,.15,2.15,-.0053,,
,,.0054,1.05,6.60,610 / 615,.15,2.15,-.0054,,
,,.0055,.95,6.55,615 / 620,.15,2.15,-.0054,,
,,.0056,.90,6.60,620 / 625,.20,2.25,-.0056,,
,,.0056,.95,6.65,625 / 630,.20,2.25,-.0057,,
,,.0058,.95,6.50,630 / 635,.25,2.30,-.0058,,
,,.0058,1.00,6.45,635 / 640,.25,2.35,-.0059,,
,,.0060,.80,6.35,640 / 645,.25,2.40,-.0060,,
,,.0060,.95,6.45,645 / 650,0,2.45,-.0059,,
,,.0062,.80,6.25,650 / 655,.15,2.75,-.0062,,
,,.0063,.75,6.30,655 / 660,.20,2.70,-.0063,,
,,.0063,.90,6.30,660 / 665,.20,2.70,-.0064,,
,,.0065,.85,6.10,665 / 670,.25,2.75,-.0065,,
,,.0065,.90,6.10,670 / 675,.10,2.80,-.0065,,
,,.0066,.90,5.95,675 / 680,.10,3.00,-.0067,,
,,.0068,.80,5.85,680 / 685,.15,3.05,-.0068,,
,,.0068,.90,5.90,685 / 690,-.10,3.10,-.0068,,
,,.0069,.85,5.75,690 / 695,-.10,3.45,-.0070,,
,,.0070,1.00,5.70,695 / 700,.60,3.55,-.0073,,
,,.0071,.95,5.45,700 / 705,.60,2.90,-.0071,,
,,.0072,.85,5.40,705 / 710,.25,3.00,-.0071,,
,,.0073,.80,5.45,710 / 715,.60,3.40,-.0074,,
,,.0074,.05,5.45,715 / 720,.50,3.15,-.0074,,
,,.0073,.65,6.10,720 / 725,.60,3.40,-.0075,,
,,.0075,0,5.40,725 / 730,.60,3.35,-.0075,,
,,.0075,.90,5.90,730 / 735,.40,3.40,-.0076,,
,,.0076,.90,5.00,735 / 740,.30,3.70,-.0077,,
,,.0077,.85,4.95,740 / 745,.25,3.95,-.0077,,
,,.0077,.80,4.80,745 / 750,.60,4.00,-.0078,,
,,.0078,.80,4.85,750 / 755,.65,3.75,-.0079,,
,,.0078,.70,4.75,755 / 760,.65,3.85,-.0079,,
,,.0077,-.05,4.65,760 / 765,.70,3.95,-.0079,,
,,.0080,.50,5.40,765 / 770,.70,4.00,-.0080,,
,,.0159,2.95,7.35,770 / 780,3.10,6.50,-.0161,,
,,.0160,2.85,7.10,780 / 790,3.20,6.75,-.0162,,
,,.0159,2.30,6.85,790 / 800,3.30,7.00,-.0163,,
,,.0161,2.10,7.15,800 / 810,2.70,7.30,-.0167,,
,,.0165,2.60,6.95,810 / 820,3.35,8.20,-.0161,,
,,.0164,2.80,6.10,820 / 830,3.40,7.90,-.0164,,
,,.0158,2.20,5.60,830 / 840,3.60,8.30,-.0162,,
,,.0163,2.50,5.80,840 / 850,3.65,8.35,-.0163,,
,,.0157,2.30,5.10,850 / 860,3.90,8.65,-.0159,,
,,.0158,2.35,5.00,860 / 870,3.95,8.85,-.0158,,
,,.0153,2.15,4.60,870 / 880,4.00,9.05,-.0157,,
,,.0152,2.05,4.50,880 / 890,4.10,8.75,-.0162,,
,,.0148,1.75,4.30,890 / 900,4.85,9.00,-.0151,,
,,.0146,1.65,4.20,900 / 910,4.95,9.15,-.0149,,
,,.0143,1.50,4.05,910 / 920,5.05,9.35,-.0145,,
,,.0141,1.45,3.95,920 / 930,5.15,9.50,-.0143,,
,,.0269,3.75,6.00,930 / 950,12.90,17.85,-.0265,,
,,.0313,4.35,6.35,950 / 975,16.65,22.45,-.0321,,
,,.0280,3.35,5.55,975 / 1000,17.45,23.50,-.0289,,
