This document was exported from the paperMoney® platform which provides a simulated trading environment. All data contained herein is for educational and entertainment purposes only. TD Ameritrade its subsidiaries and/or affiliates are not responsible for the accuracy of any of these exported data.

thinkBack: Stock quote and option quote for TSLA using Vertical template on 8/3/21 00:59:59

UNDERLYING
Last,Net Chng,Volume,Open,High,Low
709.67,+22.47,"33,615,765",700.00,726.94,698.40

6 AUG 21  (4)  100 (Weeklys)
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0087,.80,3.55,725 / 730,1.50,4.10,-.0088,,
,,.0086,.75,3.50,730 / 735,1.55,3.95,-.0089,,
,,.0086,.65,3.45,735 / 740,1.80,4.25,-.0086,,
,,.0086,.65,3.45,740 / 745,1.60,4.10,-.0088,,
,,.0085,.60,3.35,745 / 750,1.85,4.40,-.0085,,
,,.0086,.70,3.30,750 / 755,1.70,4.45,-.0086,,
,,.0084,.55,3.15,755 / 760,1.65,4.50,-.0086,,
,,.0084,.50,3.20,760 / 765,1.65,4.65,-.0085,,
,,.0084,.50,3.20,765 / 770,1.65,4.65,-.0085,,
,,.0082,.40,3.10,770 / 775,1.70,4.75,-.0084,,
,,.0083,.40,3.10,775 / 780,1.70,4.80,-.0084,,
,,.0081,.35,3.00,780 / 785,1.75,4.90,-.0082,,
,,.0081,.35,2.95,785 / 790,1.75,4.95,-.0082,,
,,.0079,.25,2.90,790 / 795,1.75,4.75,-.0084,,
,,.0080,.25,2.95,795 / 800,2.00,4.80,-.0081,,
,,.0078,.20,2.85,800 / 805,2.05,5.15,-.0076,,
,,.0078,.20,2.80,805 / 810,1.80,4.95,-.0082,,
,,.0077,.15,2.75,810 / 815,2.05,5.00,-.0078,,
,,.0077,.20,2.70,815 / 820,2.10,5.05,-.0077,,
,,.0074,.05,2.60,820 / 825,2.15,5.10,-.0076,,
,,.0074,.05,2.65,825 / 830,2.10,5.15,-.0076,,
,,.0073,.05,2.55,830 / 835,2.15,5.55,-.0069,,
,,.0072,.05,2.50,835 / 840,1.85,5.25,-.0078,,
,,.0072,.05,2.50,840 / 845,2.20,5.35,-.0072,,
,,.0070,-.05,2.45,845 / 850,2.15,5.35,-.0073,,
,,.0069,-.05,2.40,850 / 855,2.20,5.45,-.0070,,
,,.0067,-.05,2.30,855 / 860,2.20,5.50,-.0069,,
,,.0133,1.00,3.40,860 / 870,6.15,9.45,-.0136,,
,,.0127,.85,3.25,870 / 880,6.25,9.55,-.0132,,
,,.0125,.85,3.10,880 / 890,6.40,9.65,-.0127,,
,,.0110,.75,2.45,890 / 900,6.50,9.75,-.0124,,
,,.0125,1.20,2.75,900 / 910,6.55,10.30,-.0111,,
,,.0115,.70,2.75,910 / 920,6.25,10.05,-.0123,,
,,.0104,.45,2.50,920 / 930,6.70,10.50,-.0102,,
,,.0104,.55,2.40,930 / 940,6.40,10.20,-.0117,,
,,.0103,.50,2.40,940 / 950,6.90,10.35,-.0101,,
,,.0092,.30,2.20,950 / 960,6.95,10.40,-.0099,,
,,.0094,.35,2.20,960 / 970,7.05,10.50,-.0093,,
,,.0087,.25,2.05,970 / 980,7.10,10.65,-.0088,,
,,.0081,.20,1.85,980 / 990,7.10,10.65,-.0088,,
,,.0081,.25,1.85,990 / 1000,7.25,11.20,-.0068,,
,,.0074,.15,1.70,1000 / 1010,6.80,10.85,-.0090,,
,,.0074,.20,1.65,1010 / 1020,7.25,10.95,-.0075,,
,,.0073,.15,1.65,1020 / 1030,7.30,10.95,-.0073,,
,,.0065,0,1.55,1030 / 1040,7.40,11.00,-.0068,,
,,.0063,0,1.50,1040 / 1050,7.40,11.45,-.0054,,
,,.0060,-.05,1.45,1050 / 1060,7.05,11.15,-.0075,,
,,.0056,-.05,1.35,1060 / 1070,7.50,11.60,-.0045,,
,,.0056,0,1.30,1070 / 1080,7.10,11.20,-.0072,,
,,.0051,-.10,1.25,1080 / 1090,7.55,11.30,-.0053,,
,,.0049,-.15,1.25,1090 / 1100,7.55,11.30,-.0053,,
,,.0112,.60,1.85,1100 / 1125,21.90,25.65,-.0116,,
,,.0102,.55,1.65,1125 / 1150,22.00,26.25,-.0089,,
,,.0086,.35,1.45,1150 / 1175,21.70,26.45,-.0091,,
,,.0080,.30,1.35,1175 / 1200,21.75,26.60,-.0082,,
,,.0069,.20,1.20,1200 / 1225,21.85,26.80,-.0070,,
,,.0061,.10,1.10,1225 / 1250,21.85,26.90,-.0065,,
,,.0052,.05,.95,1250 / 1275,21.90,27.05,-.0056,,
,,.0047,.05,.85,1275 / 1300,21.95,27.15,-.0049,,
,,.0044,0,.85,1300 / 1325,22.00,27.25,-.0042,,
,,.0039,-.05,.80,1325 / 1350,21.95,27.30,-.0042,,
,,.0032,-.10,.70,1350 / 1375,22.00,27.40,-.0034,,
,,.0032,-.10,.70,1375 / 1400,22.00,27.45,-.0032,,
,,.0026,-.15,.61,1400 / 1425,22.00,27.55,-.0027,,
,,.0023,-.16,.58,1425 / 1450,21.95,27.60,-.0026,,
,,.0023,-.15,.57,1450 / 1475,21.95,27.65,-.0024,,
,,.0021,-.16,.53,1475 / 1500,21.95,27.70,-.0021,,
,,.0003,-.32,.38,1500 / 1505,2.05,7.90,-.0003,,
,,.0005,-.31,.40,1505 / 1510,2.05,7.90,-.0003,,
,,.0003,-.33,.38,1510 / 1515,2.05,7.90,-.0003,,
,,.0003,-.32,.38,1515 / 1520,2.00,7.90,-.0006,,
,,.0003,-.32,.38,1520 / 1525,2.05,7.95,.00,,
,,.0003,-.32,.38,1525 / 1530,2.00,7.90,-.0006,,
,,.0004,-.32,.38,1530 / 1535,2.05,7.95,.00,,
,,.0004,-.32,.39,1535 / 1540,2.00,7.90,-.0006,,
,,.0002,-.33,.37,1540 / 1545,2.00,7.95,-.0003,,
,,.0003,-.31,.37,1545 / 1550,2.00,8.00,.00,,
,,.0003,-.31,.37,1550 / 1555,1.95,7.95,-.0006,,
,,.0004,-.31,.38,1555 / 1560,2.00,8.00,.00,,
,,.0002,-.33,.36,1560 / 1565,1.95,7.95,-.0006,,
,,.0003,-.31,.37,1565 / 1570,1.95,8.00,-.0003,,

21 JAN 22  (172)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.00,-2.40,4.40,1 / 2,-.01,.01,.00,,
,,.00,-2.40,4.40,2 / 3,-.01,.01,.00,,
,,.00,-2.40,4.40,3 / 4,-.01,.01,.00,,
,,-.0002,-.90,4.40,4 / 5,0,.02,.00,,
,,.0002,-2.40,2.90,5 / 6,-.02,0,.00,,
,,.00,-2.40,4.40,6 / 7,-.01,.01,.00,,
,,.00,-2.40,4.40,7 / 8,0,.02,.00,,
,,-.0003,-.90,4.40,8 / 9,-.02,.01,.00,,
,,.0003,-2.40,2.90,9 / 10,-.01,.02,.00,,
,,.00,-2.40,4.40,10 / 11,-.02,.01,.00,,
,,.00,-2.40,4.40,11 / 12,-.02,.02,.00,,
,,-.0002,-2.20,4.40,12 / 13,-.01,.02,.00,,
,,.0002,-2.40,4.20,13 / 14,-.02,.01,.00,,
,,.00,-2.40,4.40,14 / 15,-.01,.02,.00,,
,,.0001,-2.40,4.35,15 / 16,-.02,.01,.00,,
,,.00,-2.30,4.35,16 / 17,-.02,.02,.00,,
,,.00,-2.30,4.30,17 / 18,-.01,.02,.00,,
,,.0003,-2.60,4.35,18 / 19,0,.02,.00,,
,,-.0002,-2.35,4.60,19 / 20,-.01,.02,.00,,
,,.00,-2.30,4.30,20 / 21,-.02,.01,.00,,
,,.00,-2.30,4.30,21 / 22,-.01,.02,.00,,
,,.00,-2.30,4.30,22 / 23,-.02,.02,.00,,
,,.00,-2.30,4.30,23 / 24,-.02,.02,.00,,
,,.00,-2.30,4.30,24 / 25,-.03,.02,.00,,
,,.0001,-2.60,4.55,25 / 26,-.02,.03,.00,,
,,.00,-2.85,4.85,26 / 27,-.01,.02,.00,,
,,-.0001,-2.55,4.60,27 / 28,-.02,.03,.00,,
,,.00,-2.30,4.30,28 / 29,-.04,.04,.00,,
,,.00,-2.30,4.30,29 / 30,-.03,.04,.00,,
,,.00,-2.30,4.30,30 / 31,-.06,.04,.00,,
,,.00,-2.30,4.30,31 / 32,-.05,.07,.00,,
,,.00,-2.30,4.30,32 / 33,-.07,.06,.00,,
,,.00,-2.30,4.30,33 / 34,-.07,.08,.00,,
,,.0001,-2.60,4.55,34 / 35,-.06,.07,.00,,
,,.00,-2.85,4.85,35 / 36,-.06,.07,.00,,
,,.00,-2.85,4.85,36 / 37,-.09,.07,.00,,
,,-.0001,-2.55,4.60,37 / 38,-.07,.09,.00,,
,,.00,-2.30,4.30,38 / 39,-.09,.08,.00,,
,,.00,-2.30,4.30,39 / 40,-.05,.10,-.0001,,
,,.00,-2.30,4.30,40 / 41,-.10,.05,.0001,,
,,.00,-2.30,4.30,41 / 42,-.08,.10,.00,,
,,.00,-2.30,4.30,42 / 43,-.10,.08,.00,,
,,.00,-2.30,4.30,43 / 44,-.10,.10,.00,,
,,.00,-2.30,4.30,44 / 45,-.06,.10,-.0001,,
,,.00,-2.30,4.30,45 / 46,-.10,.06,.0001,,
,,.00,-2.30,4.30,46 / 47,-.10,.10,.00,,
,,.00,-2.30,4.30,47 / 48,-.10,.10,.00,,
,,.00,-2.30,4.30,48 / 49,-.08,.10,.00,,
,,.00,-2.30,4.30,49 / 50,0,.10,-.0002,,
,,.0001,-2.30,4.25,50 / 51,-.11,.02,.0002,,
,,.00,-2.25,4.25,51 / 52,-.02,.11,-.0002,,
,,.00,-2.25,4.25,52 / 53,-.12,.13,.00,,
,,.00,-2.25,4.25,53 / 54,-.23,.23,.00,,
,,.00,-2.25,4.25,54 / 55,-.23,.24,.00,,
,,.0001,-2.30,4.25,55 / 56,-.24,.24,.00,,
,,.00,-2.30,4.30,56 / 57,-.24,.24,.00,,
,,.00,-2.30,4.30,57 / 58,-.24,.24,.00,,
,,.00,-1.30,5.30,58 / 60,-.07,.20,-.0002,,
,,.0001,-1.30,5.25,60 / 62,-.17,.12,.0001,,
,,.00,-1.25,5.25,62 / 64,-.25,.24,.00,,
,,.00,-1.25,5.25,64 / 66,-.21,.29,-.0002,,
,,.0001,-1.30,5.25,66 / 68,-.26,.29,-.0001,,
,,.0001,-1.30,5.25,68 / 70,-.15,.22,-.0001,,
,,.00,-1.25,5.25,70 / 72,-.19,.19,.00,,
,,.00,-1.25,5.25,72 / 74,-.27,.31,-.0001,,
,,.0001,-1.25,5.20,74 / 76,-.27,.32,-.0001,,
,,.0001,-1.25,5.20,76 / 78,-.29,.32,-.0001,,
,,.00,-1.25,5.25,78 / 80,-.29,.33,-.0001,,
,,.00,-2.25,4.25,80 / 81,-.30,.32,.00,,
,,.00,-2.25,4.25,81 / 82,-.31,.32,.00,,
,,.0001,-2.25,4.20,82 / 83,-.31,.34,-.0001,,
,,.00,-2.20,4.20,83 / 84,-.32,.34,.00,,
,,.0001,-2.25,4.20,84 / 85,-.32,.34,.00,,
,,.00,-2.25,4.25,85 / 86,-.32,.34,.00,,
,,.00,-2.25,4.25,86 / 87,-.33,.34,.00,,
,,.0001,-2.25,4.20,87 / 88,-.33,.35,.00,,
,,.00,-2.20,4.20,88 / 89,-.33,.35,.00,,
,,.00,-2.20,4.20,89 / 90,-.23,.16,.0001,,
,,.0001,-1.25,5.20,90 / 92,-.13,.25,-.0002,,
,,.0001,-1.25,5.20,92 / 94,-.31,.35,-.0001,,
,,.00,-1.20,5.20,94 / 96,-.32,.35,-.0001,,
,,.00,-1.20,5.20,96 / 98,-.32,.36,-.0001,,
,,.0002,-1.25,5.15,98 / 100,-.31,.16,.0002,,
,,.00,-1.20,5.20,100 / 102,-.13,.19,-.0001,,
,,.00,-1.20,5.20,102 / 104,-.17,.22,-.0001,,
,,.0002,-1.25,5.15,104 / 106,-.19,.35,-.0003,,
,,.00,-1.20,5.20,106 / 108,-.32,.35,-.0001,,
,,.0001,-1.20,5.15,108 / 110,-.31,.35,-.0001,,
,,.00,-1.15,5.15,110 / 112,-.32,.34,-.0001,,
,,-.0002,-1.05,5.15,112 / 114,-.31,.34,-.0001,,
,,.0004,-1.20,5.00,114 / 116,-.17,.34,-.0003,,
,,-.0003,-1.00,5.15,116 / 118,-.30,.20,.0001,,
,,.0005,-1.20,4.95,118 / 120,-.19,.18,.00,,
,,.00,-1.15,5.15,120 / 122,-.15,.23,-.0002,,
,,.00,-1.15,5.15,122 / 124,-.30,.33,-.0001,,
,,.0002,-1.20,5.10,124 / 126,-.29,.33,-.0001,,
,,.00,-1.15,5.15,126 / 128,-.30,.32,-.0001,,
,,.0002,-1.20,5.10,128 / 130,-.29,.33,-.0001,,
,,.00,-1.15,5.15,130 / 132,-.29,.33,-.0001,,
,,.00,-1.15,5.15,132 / 134,-.29,.33,-.0001,,
,,.0002,-1.20,5.10,134 / 136,-.29,.33,-.0001,,
,,.00,-1.15,5.15,136 / 138,-.29,.33,-.0001,,
,,.0001,-1.15,5.10,138 / 140,-.29,.29,.00,,
,,.0001,-1.15,5.10,140 / 142,-.25,.33,-.0002,,
,,.0001,-1.15,5.10,142 / 144,-.30,.33,-.0001,,
,,.0001,-1.15,5.10,144 / 146,-.30,.34,-.0001,,
,,.0001,-1.15,5.10,146 / 148,-.30,.34,-.0001,,
,,.00,-1.10,5.10,148 / 150,-.30,.19,.0002,,
,,.0002,-1.15,5.05,150 / 152,-.15,.34,-.0004,,
,,.00,-1.10,5.10,152 / 154,-.29,.35,-.0002,,
,,.0002,-1.15,5.05,154 / 156,-.30,.34,-.0001,,
,,.00,-1.10,5.10,156 / 158,-.30,.34,-.0001,,
,,.0002,-1.15,5.05,158 / 160,-.30,.35,-.0001,,
,,.0001,-1.10,5.10,160 / 162,-.31,.35,-.0001,,
,,.0001,-1.10,5.05,162 / 164,-.31,.35,-.0001,,
,,.0002,-1.10,5.05,164 / 166,-.30,.36,-.0002,,
,,.0002,-1.10,5.05,166 / 168,-.31,.35,-.0001,,
,,.0002,-1.10,5.05,168 / 170,-.31,.35,-.0001,,
,,.0002,-1.10,5.05,170 / 172,-.30,.36,-.0002,,
,,.0003,-1.10,5.00,172 / 174,-.31,.35,-.0001,,
,,.0001,-1.05,5.05,174 / 176,-.30,.36,-.0002,,
,,.0003,-1.10,5.00,176 / 178,-.31,.35,-.0001,,
,,-.0002,-.90,5.05,178 / 180,-.30,.36,-.0002,,
,,.0005,-2.10,3.85,180 / 181,-.32,.34,-.0001,,
,,.00,-2.05,4.05,181 / 182,-.32,.35,-.0001,,
,,.00,-2.05,4.05,182 / 183,-.32,.35,-.0001,,
,,.0002,-2.10,4.00,183 / 184,-.32,.34,-.0001,,
,,.00,-2.05,4.05,184 / 185,-.32,.35,-.0001,,
,,.00,-2.05,4.05,185 / 186,-.32,.35,-.0001,,
,,.0001,-2.05,4.00,186 / 187,-.32,.34,-.0001,,
,,.0001,-2.05,4.00,187 / 188,-.31,.35,-.0001,,
,,.00,-2.05,4.05,188 / 189,-.32,.34,-.0001,,
,,.00,-2.05,4.05,189 / 190,-.32,.34,-.0001,,
,,.0002,-2.10,4.00,190 / 191,-.31,.35,-.0001,,
,,.00,-2.05,4.05,191 / 192,-.32,.34,-.0001,,
,,.0001,-2.05,4.00,192 / 193,-.31,.35,-.0001,,
,,.00,-2.00,4.00,193 / 194,-.32,.34,-.0001,,
,,.0001,-2.05,4.00,194 / 195,-.31,.34,-.0001,,
,,.0001,-2.05,4.00,195 / 196,-.31,.34,-.0001,,
,,.00,-2.00,4.00,196 / 197,-.31,.34,-.0001,,
,,.0001,-2.05,4.00,197 / 198,-.31,.34,-.0001,,
,,.0001,-2.05,4.00,198 / 199,-.31,.34,-.0001,,
,,.00,-2.00,4.00,199 / 200,-.17,.30,-.0003,,
,,.0001,-2.05,4.00,200 / 201,-.27,.20,.0001,,
,,.0001,-2.05,4.00,201 / 202,-.31,.34,-.0001,,
,,.00,-2.00,4.00,202 / 203,-.31,.34,-.0001,,
,,.0001,-2.05,4.00,203 / 204,-.30,.34,-.0001,,
,,.0002,-1.05,5.00,204 / 206,-.29,.35,-.0002,,
,,.0003,-1.05,4.95,206 / 208,-.29,.35,-.0002,,
,,.0003,-1.05,4.95,208 / 210,-.25,.35,-.0003,,
,,.0002,-1.05,5.00,210 / 212,-.24,.31,-.0002,,
,,.0002,-1.05,5.00,212 / 214,-.27,.30,-.0001,,
,,.0003,-1.05,4.95,214 / 216,-.27,.34,-.0002,,
,,.0003,-1.05,4.95,216 / 218,-.22,.35,-.0004,,
,,.0003,-1.05,4.95,218 / 220,-.23,.30,-.0002,,
,,.0003,-1.05,4.95,220 / 222,-.23,.31,-.0003,,
,,.0001,-1.00,5.00,222 / 224,-.24,.31,-.0002,,
,,.0003,-1.05,4.95,224 / 226,-.24,.31,-.0002,,
,,.0003,-1.05,4.95,226 / 228,-.23,.31,-.0003,,
,,.0003,-1.05,4.95,228 / 230,-.17,.32,-.0004,,
,,.0003,-1.05,4.95,230 / 232,-.23,.26,-.0002,,
,,.0003,-1.05,4.95,232 / 234,-.17,.31,-.0004,,
,,.0003,-1.05,4.95,234 / 236,-.28,.26,-.0001,,
,,.0003,-1.05,4.95,236 / 238,-.28,.37,-.0003,,
,,.0003,-1.05,4.95,238 / 240,-.28,.36,-.0003,,
,,.0003,-1.05,4.95,240 / 242,-.27,.37,-.0003,,
,,.0003,-1.05,4.95,242 / 244,-.27,.37,-.0003,,
,,.0003,-1.05,4.95,244 / 246,-.22,.36,-.0004,,
,,.0003,-1.05,4.95,246 / 248,-.27,.31,-.0002,,
,,.0003,-1.05,4.95,248 / 250,-.23,.37,-.0004,,
,,.0003,-1.05,4.95,250 / 252,-.27,.34,-.0003,,
,,.0003,-1.05,4.95,252 / 254,-.22,.38,-.0004,,
,,.0004,-1.05,4.90,254 / 256,-.27,.32,-.0002,,
,,.0003,-1.00,4.90,256 / 258,-.21,.38,-.0005,,
,,.0003,-1.00,4.90,258 / 260,-.27,.32,-.0002,,
,,.0004,-1.05,4.90,260 / 262,-.27,.38,-.0004,,
,,.0003,-1.05,4.95,262 / 264,-.27,.43,-.0005,,
,,.0004,-1.05,4.90,264 / 266,-.31,.42,-.0004,,
,,.0003,-1.00,4.90,266 / 268,-.30,.41,-.0004,,
,,.0003,-1.00,4.90,268 / 270,-.25,.40,-.0004,,
,,.0005,-1.05,4.85,270 / 272,-.25,.35,-.0003,,
,,.0003,-1.00,4.90,272 / 274,-.25,.40,-.0004,,
,,.0004,-1.00,4.90,274 / 276,-.25,.40,-.0005,,
,,.0006,-1.05,4.85,276 / 278,-.30,.35,-.0003,,
,,.0004,-1.00,4.90,278 / 280,-.25,.45,-.0006,,
,,.0006,-1.05,4.85,280 / 282,-.35,.40,-.0003,,
,,.0004,-1.00,4.90,282 / 284,-.30,.45,-.0005,,
,,.0005,-1.00,4.85,284 / 286,-.25,.45,-.0006,,
,,.0005,-1.00,4.85,286 / 288,-.30,.40,-.0004,,
,,.0005,-1.00,4.85,288 / 290,-.30,.45,-.0005,,
,,.0005,-1.00,4.85,290 / 292,-.30,.45,-.0005,,
,,.0005,-1.00,4.85,292 / 294,-.25,.45,-.0006,,
,,.0005,-1.00,4.85,294 / 296,-.35,.40,-.0003,,
,,.0006,-1.05,4.85,296 / 298,-.20,.50,-.0008,,
,,.0005,-1.00,4.85,298 / 300,-.35,.40,-.0003,,
,,.0005,-1.00,4.85,300 / 302,-.35,.50,-.0005,,
,,.0006,-1.05,4.85,302 / 304,-.30,.50,-.0006,,
,,.0005,-1.00,4.85,304 / 306,-.30,.50,-.0006,,
,,.0006,-1.00,4.80,306 / 308,-.35,.45,-.0004,,
,,.0006,-1.00,4.80,308 / 310,-.30,.50,-.0006,,
,,.0006,-1.00,4.80,310 / 312,-.30,.50,-.0006,,
,,.0005,-1.00,4.85,312 / 314,-.35,.50,-.0005,,
,,.0005,-1.00,4.85,314 / 316,-.35,.55,-.0006,,
,,.0006,-1.00,4.80,316 / 318,-.35,.55,-.0006,,
,,.0006,-1.00,4.80,318 / 320,-.35,.70,-.0009,,
,,.0006,-1.00,4.80,320 / 322,-.50,.70,-.0006,,
,,.0007,-1.00,4.75,322 / 324,-.50,.50,-.0002,,
,,.0006,-.95,4.75,324 / 326,-.30,.70,-.0010,,
,,.0006,-.95,4.75,326 / 328,-.55,.50,-.0001,,
,,.0006,-.95,4.75,328 / 330,-.35,.60,-.0007,,
,,.0007,-1.00,4.75,330 / 332,-.35,.60,-.0007,,
,,.0006,-1.00,4.80,332 / 334,-.35,.55,-.0006,,
,,.0007,-1.00,4.75,334 / 336,-.40,.55,-.0005,,
,,.0006,-.95,4.75,336 / 338,-.30,.80,-.0012,,
,,.0007,-1.00,4.75,338 / 340,-.30,.55,-.0007,,
,,.0007,-1.00,4.75,340 / 342,-.35,.35,-.0003,,
,,.0007,-.95,4.75,342 / 344,-.40,.60,-.0007,,
,,.0008,-1.00,4.70,344 / 346,-.35,.65,-.0009,,
,,.0007,-.95,4.75,346 / 348,-.40,.60,-.0007,,
,,.0009,-1.00,4.70,348 / 350,-.45,.80,-.0010,,
,,.0008,-.95,4.70,350 / 352,-.60,.70,-.0005,,
,,.0008,-.95,4.70,352 / 354,-.45,.70,-.0008,,
,,.0008,-.95,4.70,354 / 356,-.40,.70,-.0009,,
,,.0009,-.95,4.65,356 / 358,-.45,.70,-.0008,,
,,.0009,-.95,4.65,358 / 360,-.25,.70,-.0012,,
,,.0008,-.95,4.70,360 / 362,-.40,.50,-.0005,,
,,.0008,-.95,4.70,362 / 364,-.45,.70,-.0008,,
,,.0009,-.95,4.65,364 / 366,-.30,.75,-.0012,,
,,.0009,-.95,4.65,366 / 368,-.30,.60,-.0009,,
,,.0009,-.95,4.65,368 / 370,-.30,.60,-.0009,,
,,.0010,-.95,4.60,370 / 372,-.30,.60,-.0009,,
,,.0009,-.90,4.60,372 / 374,-.30,.60,-.0009,,
,,.0009,-.90,4.60,374 / 376,-.30,.60,-.0009,,
,,.0020,.90,6.40,376 / 380,-.15,.80,-.0019,,
,,.0019,.95,6.45,380 / 384,-.15,.85,-.0020,,
,,.0020,.90,6.40,384 / 388,-.15,.80,-.0020,,
,,.0021,.90,6.35,388 / 392,-.10,.85,-.0022,,
,,.0022,.90,6.35,392 / 396,-.15,.85,-.0021,,
,,.0022,.90,6.35,396 / 400,-.10,.90,-.0023,,
,,.0058,6.30,11.65,400 / 410,.50,1.45,-.0057,,
,,.0062,6.25,11.55,410 / 420,.65,1.55,-.0062,,
,,.0067,6.15,11.40,420 / 430,.70,1.65,-.0066,,
,,.0071,6.10,11.30,430 / 440,.55,1.85,-.0068,,
,,.0076,6.00,11.15,440 / 450,.80,2.20,-.0078,,
,,.0080,5.90,11.05,450 / 460,.90,2.10,-.0080,,
,,.0084,5.80,10.95,460 / 470,1.00,2.00,-.0081,,
,,.0089,5.70,10.75,470 / 480,1.30,2.15,-.0089,,
,,.0093,5.65,10.60,480 / 490,1.40,2.55,-.0097,,
,,.0105,5.60,9.80,490 / 500,1.20,2.40,-.0094,,
,,.0096,6.05,10.25,500 / 510,1.45,2.60,-.0101,,
,,.0107,5.30,10.15,510 / 520,1.70,2.85,-.0108,,
,,.0111,5.20,10.00,520 / 530,1.85,3.20,-.0114,,
,,.0115,5.05,9.85,530 / 540,1.60,3.40,-.0115,,
,,.0119,4.90,9.65,540 / 550,1.70,3.55,-.0119,,
,,.0123,4.80,9.50,550 / 560,1.90,3.85,-.0125,,
,,.0128,4.60,9.25,560 / 570,1.95,3.85,-.0127,,
,,.0130,4.65,9.10,570 / 580,2.30,4.20,-.0133,,
,,.0134,4.40,8.80,580 / 590,2.25,4.35,-.0135,,
,,.0136,4.40,8.75,590 / 600,2.40,4.55,-.0138,,
,,.0140,4.25,8.40,600 / 610,2.55,4.75,-.0141,,
,,.0142,4.15,8.20,610 / 620,2.70,5.00,-.0144,,
,,.0145,4.00,7.95,620 / 630,2.75,5.25,-.0146,,
,,.0147,3.90,7.80,630 / 640,2.85,5.45,-.0148,,
,,.0148,3.75,7.55,640 / 650,3.00,5.60,-.0150,,
,,.0150,3.65,7.35,650 / 660,3.20,5.75,-.0151,,
,,.0151,3.45,7.15,660 / 670,3.40,5.95,-.0153,,
,,.0152,3.30,6.95,670 / 680,3.50,6.15,-.0154,,
,,.0153,3.25,6.75,680 / 690,3.65,6.35,-.0154,,
,,.0153,3.10,6.50,690 / 700,3.80,6.50,-.0155,,
,,.0153,3.00,6.35,700 / 710,3.95,6.70,-.0155,,
,,.0153,2.85,6.15,710 / 720,4.05,6.70,-.0156,,
,,.0152,2.70,5.95,720 / 730,4.35,7.10,-.0153,,
,,.0152,2.60,5.80,730 / 740,4.30,7.10,-.0155,,
,,.0150,2.45,5.60,740 / 750,4.60,7.55,-.0151,,
,,.0149,2.40,5.40,750 / 760,4.55,7.75,-.0151,,
,,.0147,2.20,5.15,760 / 770,4.60,7.65,-.0152,,
,,.0146,2.05,5.05,770 / 780,4.85,7.90,-.0149,,
,,.0144,1.95,4.90,780 / 790,5.00,8.15,-.0146,,
,,.0142,1.85,4.75,790 / 800,5.10,8.35,-.0144,,
,,.0138,1.60,4.55,800 / 810,5.15,8.50,-.0142,,
,,.0137,1.55,4.50,810 / 820,5.30,8.60,-.0140,,
,,.0133,1.35,4.30,820 / 830,5.50,9.10,-.0132,,
,,.0131,1.25,4.20,830 / 840,5.20,9.30,-.0134,,
,,.0129,1.20,4.10,840 / 850,5.25,9.15,-.0136,,
,,.0126,1.10,3.95,850 / 860,5.65,9.30,-.0128,,
,,.0122,1.00,3.75,860 / 870,5.70,9.45,-.0126,,
,,.0119,.95,3.60,870 / 880,5.80,9.50,-.0124,,
,,.0117,.90,3.50,880 / 890,5.95,9.75,-.0118,,
,,.0115,.85,3.40,890 / 900,5.90,9.90,-.0116,,
,,.0109,.75,3.15,900 / 910,6.00,10.05,-.0112,,
,,.0108,.75,3.05,910 / 920,6.05,10.15,-.0110,,
,,.0105,.70,2.95,920 / 930,6.10,10.15,-.0109,,
,,.0100,.60,2.80,930 / 940,6.25,10.30,-.0104,,
,,.0096,.55,2.60,940 / 950,6.30,10.80,-.0093,,
,,.0096,.60,2.60,950 / 960,6.00,10.55,-.0104,,
,,.0090,.45,2.45,960 / 970,6.40,10.65,-.0094,,
,,.0046,-.25,1.75,970 / 975,2.10,6.45,-.0046,,
,,.0041,-.35,1.60,975 / 980,2.10,6.50,-.0046,,
,,.0088,.45,2.35,980 / 990,6.45,11.20,-.0080,,
,,.0080,.30,2.10,990 / 1000,6.20,10.85,-.0094,,
,,.0040,-.20,1.45,1000 / 1005,2.25,6.50,-.0042,,
,,.0038,-.25,1.40,1005 / 1010,2.25,6.55,-.0041,,
,,.0040,-.25,1.45,1010 / 1015,2.30,6.65,-.0037,,
,,.0040,-.30,1.50,1015 / 1020,2.20,6.55,-.0042,,
,,.0035,-.35,1.35,1020 / 1025,2.30,6.70,-.0036,,
,,.0035,-.25,1.25,1025 / 1030,2.20,6.65,-.0040,,
,,.0035,-.20,1.20,1030 / 1035,2.25,7.10,-.0027,,
,,.0104,.80,2.20,1035 / 1050,10.85,15.70,-.0119,,
,,.0163,1.55,3.05,1050 / 1075,20.55,25.00,-.0164,,
,,.0143,1.15,2.75,1075 / 1100,20.75,25.70,-.0138,,
,,.0126,.95,2.35,1100 / 1125,20.55,26.00,-.0134,,
,,.0118,.90,2.15,1125 / 1150,20.65,25.75,-.0139,,
,,.0104,.65,1.95,1150 / 1175,21.30,26.50,-.0095,,
,,.0099,.60,1.85,1175 / 1200,20.95,26.20,-.0116,,
,,.0087,.45,1.65,1200 / 1225,21.55,26.90,-.0071,,
,,.0073,.30,1.40,1225 / 1250,21.10,27.05,-.0081,,
,,.0074,.35,1.40,1250 / 1275,21.20,27.20,-.0072,,
