This document was exported from the paperMoney® platform which provides a simulated trading environment. All data contained herein is for educational and entertainment purposes only. TD Ameritrade its subsidiaries and/or affiliates are not responsible for the accuracy of any of these exported data.

thinkBack: Stock quote and option quote for TSLA using Vertical template on 7/7/21 00:59:59

UNDERLYING
Last,Net Chng,Volume,Open,High,Low
659.58,-19.32,"23,284,450",681.7115,684.00,651.4002

9 JUL 21  (3)  100 (Weeklys)
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0039,-.13,.56,940 / 950,5.65,13.70,-.0055,,
,,.0032,-.14,.48,950 / 960,5.95,14.05,-.0008,,
,,.0028,-.15,.45,960 / 970,5.60,13.75,-.0055,,
,,.0027,-.15,.43,970 / 980,5.85,13.90,-.0025,,
,,.0023,-.18,.41,980 / 990,6.00,14.05,-.0002,,
,,.0020,-.21,.41,990 / 1000,5.65,13.70,-.0055,,

20 AUG 21  (45)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.00,48.40,51.55,50 / 100,.03,.11,-.0006,,
,,.0021,48.05,51.20,100 / 150,.11,.37,-.0018,,
,,.0035,47.95,51.15,150 / 200,.29,.70,-.0037,,
,,.0056,47.70,50.95,200 / 250,.44,.92,-.0056,,
,,.0086,47.35,50.70,250 / 300,.71,1.21,-.0085,,
,,.0023,8.05,11.45,300 / 310,0,.54,-.0024,,
,,.0026,8.00,11.40,310 / 320,-.03,.63,-.0026,,
,,.0026,8.25,11.20,320 / 330,-.10,.61,-.0025,,
,,.0031,8.40,10.90,330 / 340,-.05,.70,-.0030,,
,,.0032,8.40,10.90,340 / 350,-.05,.70,-.0031,,
,,.0036,8.35,10.85,350 / 360,0,.70,-.0033,,
,,.0039,8.30,10.85,360 / 370,.05,.70,-.0036,,
,,.0039,8.30,10.90,370 / 380,.10,.70,-.0039,,
,,.0045,8.25,10.80,380 / 390,.15,.75,-.0043,,
,,.0045,8.30,10.80,390 / 400,.15,.70,-.0044,,
,,.0050,8.25,10.75,400 / 410,.20,.75,-.0049,,
,,.0052,8.25,10.75,410 / 420,.20,.85,-.0053,,
,,.0056,8.20,10.75,420 / 430,.15,.80,-.0053,,
,,.0060,8.15,10.75,430 / 440,.25,.85,-.0060,,
,,.0064,8.15,10.70,440 / 450,.25,.90,-.0064,,
,,.0070,8.10,10.65,450 / 460,.30,1.15,-.0075,,
,,.0077,8.00,10.60,460 / 470,.20,1.20,-.0077,,
,,.0086,7.95,10.45,470 / 480,.25,1.25,-.0083,,
,,.0093,7.95,10.35,480 / 490,.35,1.15,-.0088,,
,,.0104,7.80,10.20,490 / 500,.65,1.25,-.0102,,
,,.0049,3.40,5.80,500 / 505,.15,.70,-.0051,,
,,.0057,3.30,5.65,505 / 510,.25,.85,-.0058,,
,,.0059,3.30,5.60,510 / 515,.15,.90,-.0058,,
,,.0059,3.30,5.65,515 / 520,.25,.95,-.0063,,
,,.0063,3.25,5.60,520 / 525,.20,.90,-.0062,,
,,.0066,3.25,5.55,525 / 530,.20,.95,-.0065,,
,,.0071,3.15,5.50,530 / 535,.30,1.05,-.0071,,
,,.0074,3.10,5.50,535 / 540,.30,1.15,-.0075,,
,,.0075,3.10,5.50,540 / 545,.25,1.10,-.0075,,
,,.0083,3.05,5.25,545 / 550,.35,1.15,-.0080,,
,,.0081,3.15,5.35,550 / 555,.40,1.25,-.0084,,
,,.0091,2.90,5.20,555 / 560,.40,1.35,-.0088,,
,,.0089,3.00,5.30,560 / 565,.55,1.50,-.0096,,
,,.0094,2.95,5.20,565 / 570,.40,1.45,-.0094,,
,,.0099,2.90,5.10,570 / 575,.50,1.65,-.0101,,
,,.0102,2.85,5.10,575 / 580,.50,1.65,-.0103,,
,,.0112,2.75,4.70,580 / 585,.55,1.70,-.0107,,
,,.0107,3.00,4.90,585 / 590,.65,1.70,-.0111,,
,,.0115,2.70,4.85,590 / 595,.80,1.80,-.0117,,
,,.0124,2.60,4.40,595 / 600,.80,1.60,-.0117,,
,,.0120,2.85,4.65,600 / 605,1.10,1.90,-.0126,,
,,.0131,2.50,4.25,605 / 610,1.00,1.95,-.0128,,
,,.0130,2.75,4.35,610 / 615,1.05,2.05,-.0132,,
,,.0138,2.40,3.95,615 / 620,1.15,2.15,-.0136,,
,,.0138,2.70,4.00,620 / 625,1.15,2.25,-.0139,,
,,.0143,2.45,3.75,625 / 630,1.30,2.35,-.0142,,
,,.0144,2.50,3.90,630 / 635,1.25,2.45,-.0145,,
,,.0148,2.20,3.80,635 / 640,1.45,2.75,-.0149,,
,,.0150,2.15,3.50,640 / 645,1.45,2.60,-.0150,,
,,.0152,2.30,3.40,645 / 650,1.75,2.85,-.0152,,
,,.0153,2.15,3.20,650 / 655,1.75,2.75,-.0154,,
,,.0155,2.10,3.10,655 / 660,1.90,2.95,-.0155,,
,,.0156,2.05,3.00,660 / 665,1.90,3.00,-.0156,,
,,.0156,1.95,2.90,665 / 670,2.00,3.20,-.0156,,
,,.0156,1.85,2.80,670 / 675,2.05,3.30,-.0156,,
,,.0155,1.75,2.65,675 / 680,2.20,3.40,-.0155,,
,,.0154,1.65,2.55,680 / 685,2.20,3.45,-.0156,,
,,.0154,1.60,2.55,685 / 690,2.25,3.65,-.0154,,
,,.0154,1.45,2.60,690 / 695,2.35,3.75,-.0153,,
,,.0147,1.25,2.25,695 / 700,2.45,3.85,-.0150,,
,,.0149,1.40,2.20,700 / 705,2.25,3.90,-.0154,,
,,.0146,1.25,2.15,705 / 710,2.60,4.35,-.0140,,
,,.0280,2.65,3.50,710 / 720,5.75,7.65,-.0291,,
,,.0271,2.40,3.30,720 / 730,6.15,8.25,-.0271,,
,,.0255,2.00,3.05,730 / 740,6.50,8.65,-.0251,,
,,.0243,1.80,2.80,740 / 750,6.60,8.95,-.0239,,
,,.0218,1.45,2.40,750 / 760,6.80,8.95,-.0233,,
,,.0212,1.30,2.40,760 / 770,7.25,9.20,-.0209,,
,,.0189,.95,2.15,770 / 780,7.50,9.30,-.0194,,
,,.0182,.95,2.00,780 / 790,7.75,9.55,-.0173,,
,,.0169,.90,1.75,790 / 800,7.70,9.85,-.0161,,
,,.0153,.75,1.55,800 / 810,7.70,9.75,-.0164,,
,,.0140,.65,1.40,810 / 820,8.10,9.95,-.0136,,
,,.0124,.55,1.20,820 / 830,8.15,10.20,-.0120,,
,,.0112,.45,1.10,830 / 840,8.05,10.10,-.0129,,
,,.0106,.35,1.10,840 / 850,8.35,10.25,-.0104,,
,,.0097,.30,1.00,850 / 860,8.40,10.25,-.0101,,
,,.0093,.35,.90,860 / 870,8.50,10.50,-.0080,,
,,.0073,.15,.75,870 / 880,8.40,10.60,-.0079,,
,,.0074,.15,.80,880 / 890,8.45,10.65,-.0072,,
,,.0065,.15,.65,890 / 900,8.45,10.70,-.0068,,
,,.0064,.20,.60,900 / 910,8.55,10.75,-.0058,,
,,.0051,.05,.55,910 / 920,8.60,10.75,-.0054,,
,,.0047,0,.55,920 / 930,8.60,10.80,-.0050,,
,,.0046,0,.55,930 / 940,8.60,10.85,-.0046,,
,,.0039,-.05,.49,940 / 950,8.65,10.90,-.0040,,
,,.0036,-.03,.44,950 / 960,8.70,10.90,-.0035,,
,,.0033,-.04,.42,960 / 970,8.35,11.10,-.0045,,
,,.0029,-.06,.39,970 / 980,8.20,11.50,-.0028,,
,,.0028,-.07,.38,980 / 990,8.20,11.50,-.0027,,
,,.0025,-.09,.37,990 / 1000,8.30,11.55,-.0016,,
,,.0054,.06,.53,1000 / 1025,23.10,26.30,-.0055,,
,,.0045,-.01,.50,1025 / 1050,23.10,26.35,-.0049,,
,,.0040,-.04,.48,1050 / 1075,23.25,26.50,-.0026,,
,,.0030,-.07,.39,1075 / 1100,23.20,26.45,-.0032,,
,,.0026,-.06,.34,1100 / 1125,23.15,26.50,-.0031,,
,,.0020,-.09,.30,1125 / 1150,23.30,26.60,-.0012,,
,,.0019,-.10,.30,1150 / 1175,23.20,26.50,-.0026,,
,,.0025,.01,.28,1175 / 1200,23.30,26.65,-.0007,,
,,.0002,-.12,.10,1200 / 1225,23.20,26.55,-.0021,,
,,.0014,-.10,.25,1225 / 1250,23.25,26.65,-.0010,,
,,.0009,-.16,.25,1250 / 1275,23.25,26.65,-.0010,,
,,.0012,-.12,.26,1275 / 1300,23.35,26.70,.0002,,
,,.0005,-.17,.21,1300 / 1325,23.30,26.60,-.0009,,
,,.0009,-.17,.27,1325 / 1350,23.30,26.60,-.0009,,
,,.0006,-.19,.26,1350 / 1375,23.30,26.65,-.0005,,

17 SEP 21  (73)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.00,-.80,2.80,1 / 2,-.01,.01,.00,,
,,.00,-.80,2.80,2 / 3,-.01,.01,.00,,
,,.00,-.80,2.80,3 / 4,-.01,.02,.00,,
,,.00,-.80,2.80,4 / 5,-.02,.04,.00,,
,,.00,-.80,2.80,5 / 6,-.04,.04,.00,,
,,.00,-.80,2.80,6 / 7,-.04,.05,.00,,
,,.00,-.80,2.80,7 / 8,-.05,.05,.00,,
,,.00,-.80,2.80,8 / 9,-.05,.05,.00,,
,,.00,-.80,2.80,9 / 10,-.05,.02,.00,,
,,.00,-.80,2.80,10 / 11,-.02,.02,.00,,
,,.00,-.80,2.80,11 / 12,-.02,.02,.00,,
,,.00,-.80,2.80,12 / 13,-.02,.02,.00,,
,,.00,-.80,2.80,13 / 14,-.02,.02,.00,,
,,.00,-.80,2.80,14 / 15,-.02,.02,.00,,
,,.00,-.80,2.80,15 / 16,-.02,.02,.00,,
,,.00,-.80,2.80,16 / 17,-.02,.02,.00,,
,,.00,-.80,2.80,17 / 18,-.02,.02,.00,,
,,.00,-.80,2.80,18 / 19,-.02,.02,.00,,
,,.00,-.80,2.80,19 / 20,-.01,.02,.00,,
,,.00,-.80,2.80,20 / 21,-.02,.01,.00,,
,,.00,-.80,2.80,21 / 22,-.02,.02,.00,,
,,.00,-.80,2.80,22 / 23,-.02,.03,.00,,
,,.00,-.80,2.80,23 / 24,-.03,.08,-.0001,,
,,.00,-.80,2.80,24 / 25,-.08,.09,.00,,
,,.00,-.80,2.80,25 / 26,-.09,.11,.00,,
,,.00,-.80,2.80,26 / 27,-.11,.12,.00,,
,,.00,-.80,2.80,27 / 28,-.12,.12,.00,,
,,.00,-.85,2.75,28 / 29,-.12,.12,.00,,
,,.00,-.80,2.80,29 / 30,-.12,.05,.0001,,
,,.00,-.80,2.80,30 / 31,-.05,.12,-.0001,,
,,.00,-.80,2.80,31 / 32,-.12,.05,.0001,,
,,.00,-.80,2.80,32 / 33,-.05,.12,-.0001,,
,,.00,-.80,2.80,33 / 34,-.12,.12,.00,,
,,.00,-.80,2.80,34 / 35,-.12,.13,.00,,
,,.00,-.80,2.80,35 / 36,-.13,.13,.00,,
,,.00,-.80,2.80,36 / 37,-.13,.13,.00,,
,,.00,-.80,2.80,37 / 38,-.13,.13,.00,,
,,.00,-.80,2.80,38 / 39,-.13,.05,.0002,,
,,.00,-.80,2.80,39 / 40,-.03,.05,.00,,
,,.00,.25,3.85,40 / 42,-.05,.03,.00,,
,,.00,.15,3.75,42 / 44,-.03,.06,-.0001,,
,,.00,.25,3.85,44 / 46,-.06,.04,.00,,
,,.00,.25,3.75,46 / 48,-.05,.06,.00,,
,,.00,.30,3.70,48 / 50,-.02,.05,-.0001,,
,,.00,.25,3.70,50 / 52,-.06,.12,-.0001,,
,,.00,.25,3.75,52 / 54,-.16,.16,.00,,
,,.00,.25,3.75,54 / 56,-.16,.09,.0002,,
,,.00,.25,3.75,56 / 58,-.09,.17,-.0002,,
,,.00,.25,3.75,58 / 60,-.14,.15,.00,,
,,.00,.25,3.75,60 / 62,-.15,.14,.00,,
,,.00,.25,3.75,62 / 64,-.17,.18,.00,,
,,.00,.25,3.75,64 / 66,-.15,.18,-.0001,,
,,.00,.25,3.75,66 / 68,-.18,.15,.0001,,
,,.00,.15,3.70,68 / 70,-.13,.19,-.0001,,
,,.00,.20,3.80,70 / 72,-.19,.14,.0001,,
,,.00,.25,3.80,72 / 74,-.19,.19,.00,,
,,.00,.25,3.75,74 / 76,-.19,.20,.00,,
,,.00,.25,3.80,76 / 78,-.20,.20,.00,,
,,.00,.20,3.75,78 / 80,-.20,.21,.00,,
,,.00,-.75,2.75,80 / 81,-.21,.21,.00,,
,,.00,-.75,2.75,81 / 82,-.21,.20,.00,,
,,.00,-.85,2.70,82 / 83,-.20,.21,.00,,
,,.00,-.80,2.80,83 / 84,-.20,.22,-.0001,,
,,.00,-.70,2.80,84 / 85,-.21,.21,.00,,
,,.00,-.70,2.70,85 / 86,-.21,.21,.00,,
,,.00,-.75,2.70,86 / 87,-.20,.22,-.0001,,
,,.00,-.75,2.75,87 / 88,-.18,.21,-.0001,,
,,.00,-.75,2.80,88 / 89,-.21,.18,.0001,,
,,.00,-.80,2.75,89 / 90,-.13,.22,-.0002,,
,,.00,.25,3.75,90 / 92,-.20,.15,.0001,,
,,.00,.25,3.70,92 / 94,-.21,.22,.00,,
,,.00,.30,3.70,94 / 96,-.21,.23,-.0001,,
,,.00,.25,3.70,96 / 98,-.21,.23,-.0001,,
,,.00,.25,3.75,98 / 100,-.08,.18,-.0003,,
,,.00,.30,3.70,100 / 102,-.16,.10,.0001,,
,,.0002,.30,3.65,102 / 104,-.20,.23,-.0001,,
,,.00,.25,3.75,104 / 106,-.20,.22,-.0001,,
,,.0002,.20,3.75,106 / 108,-.20,.23,-.0001,,
,,.0002,.25,3.70,108 / 110,-.20,.23,-.0001,,
,,.00,.30,3.70,110 / 112,-.20,.22,-.0001,,
,,.0002,.25,3.70,112 / 114,-.20,.23,-.0001,,
,,.00,.30,3.70,114 / 116,-.20,.24,-.0001,,
,,.0002,.30,3.65,116 / 118,-.20,.23,-.0001,,
,,.00,.30,3.70,118 / 120,-.20,.23,-.0001,,
,,.0002,.30,3.65,120 / 122,-.20,.24,-.0001,,
,,.0002,.30,3.65,122 / 124,-.21,.23,-.0001,,
,,.00,.30,3.70,124 / 126,-.20,.24,-.0001,,
,,.0004,.20,3.65,126 / 128,-.20,.24,-.0001,,
,,-.0001,.30,3.75,128 / 130,-.20,.24,-.0001,,
,,.00,.30,3.70,130 / 132,-.20,.24,-.0001,,
,,.0002,.25,3.70,132 / 134,-.21,.24,-.0001,,
,,.0002,.25,3.70,134 / 136,-.21,.25,-.0001,,
,,.0002,.25,3.70,136 / 138,-.21,.25,-.0001,,
,,.00,.25,3.75,138 / 140,-.21,.25,-.0001,,
,,.0002,.25,3.70,140 / 142,-.21,.25,-.0001,,
,,.00,.25,3.75,142 / 144,-.21,.25,-.0001,,
,,.0002,.20,3.75,144 / 146,-.21,.25,-.0001,,
,,.0003,.20,3.70,146 / 148,-.21,.25,-.0001,,
,,-.0001,.25,3.80,148 / 150,-.21,.20,.00,,
,,.0002,.20,3.75,150 / 152,-.16,.25,-.0003,,
,,.0003,.20,3.70,152 / 154,-.20,.26,-.0002,,
,,.00,.25,3.75,154 / 156,-.21,.25,-.0001,,
,,.0002,.20,3.75,156 / 158,-.20,.25,-.0002,,
,,.0002,.20,3.75,158 / 160,-.20,.24,-.0001,,
,,.0002,.20,3.75,160 / 162,-.20,.25,-.0002,,
,,.0002,.20,3.75,162 / 164,-.21,.26,-.0002,,
,,-.0001,.25,3.80,164 / 166,-.22,.26,-.0001,,
,,.0006,.10,3.70,166 / 168,-.21,.22,-.0001,,
,,-.0001,.25,3.80,168 / 170,-.17,.26,-.0003,,
,,.0002,.20,3.75,170 / 172,-.22,.26,-.0001,,
,,.0002,.20,3.75,172 / 174,-.22,.27,-.0002,,
,,.00,.20,3.80,174 / 176,-.22,.27,-.0002,,
,,.0002,.20,3.75,176 / 178,-.22,.27,-.0002,,
,,.0002,.20,3.75,178 / 180,-.22,.27,-.0002,,
,,.0002,.15,3.80,180 / 182,-.22,.27,-.0002,,
,,.0003,.15,3.75,182 / 184,-.22,.28,-.0002,,
,,.00,.20,3.80,184 / 186,-.23,.27,-.0002,,
,,.0003,.15,3.75,186 / 188,-.22,.28,-.0002,,
,,.0001,.20,3.80,188 / 190,-.23,.28,-.0002,,
,,.0003,.15,3.75,190 / 192,-.23,.28,-.0002,,
,,.0001,.20,3.80,192 / 194,-.22,.28,-.0002,,
,,.0003,.15,3.75,194 / 196,-.23,.28,-.0002,,
,,.0001,.20,3.80,196 / 198,-.23,.29,-.0002,,
,,.0003,-.85,2.75,198 / 199,-.25,.27,-.0001,,
,,.00,-.80,2.80,199 / 200,-.23,.22,.00,,
,,-.0001,-.80,2.85,200 / 201,-.19,.25,-.0002,,
,,.0002,-.85,2.80,201 / 202,-.23,.27,-.0001,,
,,.0004,-.90,2.75,202 / 203,-.24,.26,-.0001,,
,,-.0001,-.80,2.85,203 / 204,-.24,.27,-.0001,,
,,.0004,2.15,5.75,204 / 208,-.20,.31,-.0004,,
,,.0002,.15,3.80,208 / 210,-.22,.28,-.0002,,
,,.0001,.15,3.85,210 / 212,-.22,.27,-.0002,,
,,.0004,2.10,5.80,212 / 216,-.18,.30,-.0005,,
,,.0007,2.05,5.75,216 / 220,-.18,.30,-.0005,,
,,.0004,2.10,5.80,220 / 224,-.18,.30,-.0005,,
,,.0006,2.10,5.75,224 / 228,-.18,.30,-.0005,,
,,.0006,.05,3.75,228 / 230,-.20,.28,-.0003,,
,,.00,.15,3.90,230 / 232,-.21,.27,-.0002,,
,,.0006,2.10,5.75,232 / 236,-.17,.31,-.0006,,
,,.0006,2.10,5.75,236 / 240,-.17,.31,-.0006,,
,,.0006,2.10,5.75,240 / 244,-.16,.32,-.0006,,
,,.0009,2.05,5.70,244 / 248,-.17,.32,-.0006,,
,,.0001,.15,3.85,248 / 250,-.20,.26,-.0003,,
,,.0004,.10,3.80,250 / 252,-.18,.28,-.0004,,
,,.0008,2.05,5.75,252 / 256,-.17,.34,-.0007,,
,,.0008,2.05,5.75,256 / 260,-.17,.35,-.0007,,
,,.0019,7.90,11.60,260 / 270,-.03,.50,-.0019,,
,,.0020,7.90,11.60,270 / 280,-.03,.54,-.0020,,
,,.0024,7.85,11.55,280 / 290,-.03,.61,-.0023,,
,,.0027,7.80,11.50,290 / 300,0,.59,-.0024,,
,,.0010,2.00,5.75,300 / 304,-.20,.45,-.0010,,
,,.0005,.05,3.85,304 / 306,-.35,.40,-.0003,,
,,.0007,0,3.80,306 / 308,-.25,.45,-.0007,,
,,.0006,.05,3.80,308 / 310,-.30,.40,-.0005,,
,,.0006,.05,3.80,310 / 312,-.30,.40,-.0005,,
,,.0008,-.05,3.80,312 / 314,-.30,.45,-.0006,,
,,.0003,.05,3.90,314 / 316,-.30,.45,-.0006,,
,,.0006,.05,3.80,316 / 318,-.30,.45,-.0006,,
,,.0006,.30,3.55,318 / 320,-.35,.45,-.0005,,
,,.0006,.50,3.35,320 / 322,-.30,.50,-.0007,,
,,.0006,.50,3.35,322 / 324,-.35,.45,-.0005,,
,,.0006,.55,3.30,324 / 326,-.35,.45,-.0005,,
,,.0006,.55,3.30,326 / 328,-.30,.50,-.0007,,
,,.0008,.50,3.30,328 / 330,-.35,.45,-.0005,,
,,.0006,.55,3.30,330 / 332,-.30,.50,-.0008,,
,,.0008,.50,3.30,332 / 334,-.35,.50,-.0006,,
,,.0006,.50,3.35,334 / 336,-.35,.50,-.0006,,
,,.0006,.55,3.30,336 / 338,-.35,.45,-.0005,,
,,.0008,.50,3.30,338 / 340,-.30,.50,-.0008,,
,,.0008,.45,3.35,340 / 342,-.35,.50,-.0007,,
,,.0007,.50,3.35,342 / 344,-.35,.55,-.0008,,
,,.0007,.50,3.35,344 / 346,-.35,.50,-.0007,,
,,.0008,.50,3.30,346 / 348,-.30,.50,-.0008,,
,,.0008,.50,3.30,348 / 350,-.30,.45,-.0007,,
,,.0008,.45,3.35,350 / 352,-.30,.45,-.0007,,
,,.0008,.45,3.35,352 / 354,-.30,.50,-.0008,,
,,.0007,.50,3.35,354 / 356,-.30,.50,-.0008,,
,,.0008,.50,3.30,356 / 358,-.30,.50,-.0008,,
,,.0007,.50,3.35,358 / 360,-.30,.45,-.0007,,
,,.0008,.45,3.35,360 / 362,-.25,.45,-.0008,,
,,.0008,.45,3.35,362 / 364,-.25,.45,-.0008,,
,,.0008,.45,3.35,364 / 366,-.30,.45,-.0007,,
,,.0009,.45,3.35,366 / 368,-.30,.50,-.0009,,
,,.0009,.45,3.35,368 / 370,-.30,.50,-.0009,,
,,.0009,.45,3.35,370 / 372,-.30,.50,-.0009,,
,,.0009,.45,3.35,372 / 374,-.30,.50,-.0009,,
,,.0011,.45,3.25,374 / 376,-.30,.50,-.0009,,
,,.0015,2.45,5.25,376 / 380,-.20,.60,-.0018,,
,,.0020,2.30,5.20,380 / 384,-.20,.60,-.0018,,
,,.0018,2.35,5.25,384 / 388,-.20,.65,-.0020,,
,,.0020,2.35,5.20,388 / 392,-.20,.70,-.0021,,
,,.0020,2.40,5.15,392 / 396,-.25,.65,-.0019,,
,,.0022,2.35,5.15,396 / 400,-.20,.70,-.0022,,
,,.0054,7.95,10.85,400 / 410,.20,1.05,-.0055,,
,,.0059,7.95,10.75,410 / 420,.20,1.10,-.0059,,
,,.0064,7.95,10.65,420 / 430,.15,1.25,-.0064,,
,,.0068,7.90,10.60,430 / 440,.15,1.35,-.0068,,
,,.0078,7.85,10.35,440 / 450,.25,1.45,-.0076,,
,,.0086,7.90,10.05,450 / 460,.30,1.45,-.0080,,
,,.0088,8.00,10.00,460 / 470,.50,1.55,-.0090,,
,,.0092,7.90,10.10,470 / 480,.50,1.60,-.0094,,
,,.0103,7.55,10.10,480 / 490,.60,1.80,-.0104,,
,,.0117,7.40,9.70,490 / 500,.70,1.90,-.0112,,
,,.0118,7.65,9.65,500 / 510,.80,2.00,-.0120,,
,,.0131,7.40,9.40,510 / 520,.90,2.10,-.0128,,
,,.0138,7.35,9.35,520 / 530,1.10,2.30,-.0140,,
,,.0152,7.00,9.10,530 / 540,1.25,2.50,-.0151,,
,,.0156,7.00,9.20,540 / 550,1.45,2.70,-.0162,,
,,.0171,6.65,8.90,550 / 560,1.55,2.75,-.0170,,
,,.0182,6.50,8.65,560 / 570,1.75,3.05,-.0182,,
,,.0192,6.35,8.40,570 / 580,1.85,3.30,-.0192,,
,,.0203,6.15,8.10,580 / 590,2.05,3.60,-.0203,,
,,.0213,6.00,7.75,590 / 600,2.65,3.85,-.0216,,
,,.0452,12.20,13.95,600 / 620,6.55,7.55,-.0455,,
,,.0484,10.80,12.65,620 / 640,7.50,8.90,-.0485,,
,,.0501,9.80,11.35,640 / 660,8.60,10.10,-.0504,,
,,.0506,8.65,10.00,660 / 680,9.90,11.45,-.0509,,
,,.0501,7.45,9.00,680 / 700,10.90,12.50,-.0505,,
,,.0242,2.85,4.35,700 / 710,5.55,7.10,-.0246,,
,,.0237,2.65,4.15,710 / 720,5.80,7.70,-.0235,,
,,.0229,2.35,3.85,720 / 730,5.75,7.90,-.0233,,
,,.0225,2.35,3.55,730 / 740,6.10,8.20,-.0222,,
,,.0207,2.10,2.90,740 / 750,6.25,8.25,-.0219,,
,,.0105,.80,1.80,750 / 755,2.80,4.70,-.0104,,
,,.0102,.55,1.85,755 / 760,2.90,4.70,-.0102,,
,,.0098,.45,1.80,760 / 765,3.00,4.80,-.0097,,
,,.0100,.50,1.85,765 / 770,3.00,4.90,-.0094,,
,,.0092,.45,1.60,770 / 775,3.00,4.85,-.0096,,
,,.0087,.30,1.55,775 / 780,3.10,4.95,-.0090,,
,,.0085,.20,1.60,780 / 785,3.10,5.05,-.0087,,
,,.0088,.25,1.65,785 / 790,3.10,5.05,-.0087,,
,,.0084,.25,1.50,790 / 795,3.20,5.30,-.0077,,
,,.0085,.40,1.40,795 / 800,3.05,5.30,-.0081,,
,,.0073,.20,1.20,800 / 805,3.05,5.45,-.0076,,
,,.0072,.05,1.35,805 / 810,3.00,5.00,-.0092,,
,,.0078,.20,1.40,810 / 815,3.55,5.20,-.0068,,
,,.0065,0,1.20,815 / 820,3.35,5.50,-.0064,,
,,.0080,.30,1.35,820 / 825,3.15,5.30,-.0077,,
,,.0061,.10,1.00,825 / 830,3.45,5.55,-.0058,,
,,.0064,.05,1.15,830 / 835,3.25,5.30,-.0074,,
,,.0059,-.05,1.10,835 / 840,3.40,5.30,-.0068,,
,,.0060,-.05,1.15,840 / 845,3.55,5.45,-.0057,,
,,.0062,.05,1.10,845 / 850,3.55,5.45,-.0057,,
,,.0056,0,1.00,850 / 855,3.50,5.65,-.0051,,
,,.0052,-.10,1.00,855 / 860,3.35,5.50,-.0063,,
,,.0058,0,1.05,860 / 865,3.55,5.45,-.0056,,
,,.0047,-.10,.90,865 / 870,3.65,5.55,-.0048,,
,,.0051,-.05,.95,870 / 875,3.60,5.75,-.0041,,
,,.0045,-.10,.85,875 / 880,3.40,5.55,-.0058,,
,,.0049,0,.85,880 / 885,3.65,5.60,-.0045,,
,,.0042,-.10,.80,885 / 890,3.65,5.80,-.0036,,
,,.0042,-.15,.85,890 / 895,3.45,5.85,-.0043,,
,,.0033,-.20,.70,895 / 900,3.45,5.65,-.0051,,
,,.0048,0,.85,900 / 905,3.70,5.65,-.0040,,
,,.0040,-.10,.75,905 / 910,3.70,5.90,-.0029,,
,,.0037,-.10,.70,910 / 915,3.50,5.80,-.0042,,
,,.0032,-.15,.65,915 / 920,3.55,5.90,-.0035,,
,,.0032,-.15,.65,920 / 925,3.50,5.70,-.0047,,
,,.0030,-.20,.65,925 / 930,3.85,5.75,-.0028,,
,,.0032,-.20,.70,930 / 935,3.75,6.00,-.0020,,
,,.0032,-.20,.70,935 / 940,3.55,6.00,-.0030,,
,,.0029,-.20,.65,940 / 945,3.55,6.00,-.0030,,
,,.0031,-.15,.65,945 / 950,3.50,6.00,-.0032,,
,,.0029,-.15,.60,950 / 955,3.55,6.05,-.0027,,
,,.0021,-.20,.50,955 / 960,3.55,6.05,-.0027,,
,,.0052,.05,.75,960 / 970,8.40,10.85,-.0051,,
,,.0044,-.05,.70,970 / 980,8.40,10.90,-.0048,,
,,.0041,-.10,.70,980 / 990,8.40,11.00,-.0042,,
,,.0033,-.10,.55,990 / 1000,8.40,11.00,-.0041,,
,,.0043,.05,.60,1000 / 1010,8.45,11.05,-.0036,,
,,.0032,-.10,.55,1010 / 1020,8.45,11.05,-.0035,,
,,.0034,-.05,.55,1020 / 1030,8.50,11.05,-.0032,,
,,.0026,-.10,.45,1030 / 1040,8.55,11.05,-.0029,,
,,.0031,-.05,.50,1040 / 1050,8.55,11.10,-.0026,,
,,.0023,-.10,.40,1050 / 1060,8.50,11.10,-.0029,,
,,.0025,-.05,.40,1060 / 1070,8.55,11.15,-.0023,,
,,.0018,-.10,.33,1070 / 1080,8.55,11.15,-.0022,,
,,.0021,-.08,.37,1080 / 1090,8.60,11.15,-.0019,,
,,.0019,-.08,.34,1090 / 1100,8.60,11.15,-.0019,,
,,.0016,-.11,.32,1100 / 1110,8.30,11.45,-.0019,,
,,.0017,-.11,.34,1110 / 1120,8.05,11.70,-.0019,,
,,.0015,-.13,.33,1120 / 1130,8.10,11.70,-.0015,,
,,.0015,-.14,.34,1130 / 1140,8.10,11.70,-.0015,,
,,.0013,-.15,.32,1140 / 1150,8.10,11.70,-.0015,,
,,.0013,-.15,.32,1150 / 1160,8.15,11.80,-.0006,,
,,.0014,-.13,.32,1160 / 1170,8.00,11.70,-.0021,,
,,.0009,-.18,.29,1170 / 1180,8.15,11.80,-.0006,,
,,.0011,-.19,.34,1180 / 1190,8.10,11.75,-.0012,,
,,.0016,-.10,.34,1190 / 1200,8.10,11.80,-.0008,,
,,.0017,-.13,.33,1200 / 1225,23.00,26.70,-.0024,,
,,.0023,-.12,.43,1225 / 1250,23.05,26.75,-.0017,,
