This document was exported from the paperMoney® platform which provides a simulated trading environment. All data contained herein is for educational and entertainment purposes only. TD Ameritrade its subsidiaries and/or affiliates are not responsible for the accuracy of any of these exported data.

thinkBack: Stock quote and option quote for TSLA using Vertical template on 9/8/21 00:59:59

UNDERLYING
Last,Net Chng,Volume,Open,High,Low
752.92,+19.35,"20,039,825",740.00,760.20,739.26

10 SEP 21  (3)  100 (Weeklys)
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0044,-.05,.75,1060 / 1070,7.45,11.40,-.0066,,
,,.0050,-.05,.90,1070 / 1080,7.45,11.65,-.0054,,
,,.0054,.10,.85,1080 / 1090,7.50,11.70,-.0049,,
,,.0043,.10,.60,1090 / 1100,7.55,11.75,-.0044,,
,,.0096,.55,1.00,1100 / 1125,22.05,26.05,-.0117,,
,,.0082,.45,.85,1125 / 1150,22.45,26.30,-.0083,,
,,.0070,.35,.75,1150 / 1175,22.45,26.65,-.0063,,
,,.0059,.25,.65,1175 / 1200,22.35,26.85,-.0056,,
,,.0049,.18,.55,1200 / 1225,22.35,26.90,-.0052,,
,,.0041,.12,.49,1225 / 1250,22.40,27.00,-.0043,,
,,.0038,.09,.47,1250 / 1275,22.40,27.10,-.0036,,
,,.0028,.08,.31,1275 / 1300,22.40,27.20,-.0029,,
,,.0031,.12,.35,1300 / 1325,22.40,27.20,-.0029,,
,,.0023,-.02,.35,1325 / 1350,22.45,27.30,-.0019,,
,,.0020,-.05,.34,1350 / 1375,22.40,27.30,-.0022,,
,,.0018,-.10,.35,1375 / 1400,22.45,27.40,-.0012,,
,,.0017,-.12,.36,1400 / 1425,22.40,27.40,-.0015,,
,,.0014,-.13,.33,1425 / 1450,22.40,27.45,-.0012,,
,,.0013,-.15,.33,1450 / 1475,22.35,27.50,-.0012,,
,,.0018,-.05,.33,1475 / 1500,22.35,27.55,-.0008,,
,,-.0004,-.24,.16,1500 / 1505,2.35,7.60,-.0004,,
,,.0001,-.25,.26,1505 / 1510,2.35,7.60,-.0004,,
,,.0003,-.23,.27,1510 / 1515,2.40,7.60,.00,,
,,.0002,-.24,.27,1515 / 1520,2.40,7.60,.00,,
,,.0002,-.24,.27,1520 / 1525,2.35,7.60,-.0004,,
,,.0002,-.24,.27,1525 / 1530,2.35,7.65,.00,,
,,.0002,-.24,.26,1530 / 1535,2.35,7.65,.00,,
,,.0002,-.24,.27,1535 / 1540,2.35,7.65,.00,,
,,.0008,-.13,.27,1540 / 1545,2.35,7.65,.00,,
,,-.0005,-.24,.15,1545 / 1550,2.35,7.60,-.0004,,
,,.0001,-.24,.26,1550 / 1555,2.35,7.60,-.0004,,
,,.0005,-.19,.27,1555 / 1560,2.35,7.65,.00,,
,,-.0001,-.24,.22,1560 / 1565,2.35,7.65,.00,,
,,.0008,-.13,.26,1565 / 1570,2.35,7.65,.00,,

21 JAN 22  (136)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.00,-2.05,4.05,1 / 2,-.01,.01,.00,,
,,.00,-2.05,4.05,2 / 3,-.01,.01,.00,,
,,.00,-2.05,4.05,3 / 4,-.01,.01,.00,,
,,.00,-1.05,4.05,4 / 5,-.01,.01,.00,,
,,.00,-2.05,3.05,5 / 6,-.01,.01,.00,,
,,.00,-2.05,4.05,6 / 7,-.01,.01,.00,,
,,.00,-2.05,3.95,7 / 8,-.01,.01,.00,,
,,.00,-.95,3.95,8 / 9,-.01,.02,.00,,
,,.00,-1.95,2.95,9 / 10,-.01,.02,.00,,
,,.00,-1.95,3.95,10 / 11,-.02,0,.00,,
,,.00,-1.95,3.95,11 / 12,-.01,.01,.00,,
,,.00,-1.95,3.95,12 / 13,0,.02,.00,,
,,.00,-1.95,3.95,13 / 14,-.02,.01,.00,,
,,.00,-1.95,3.95,14 / 15,-.02,.02,.00,,
,,.00,-1.95,3.95,15 / 16,-.02,.02,.00,,
,,.00,-1.95,3.95,16 / 17,-.02,.02,.00,,
,,.00,-1.95,3.95,17 / 18,-.02,.02,.00,,
,,.00,-1.95,3.95,18 / 19,-.02,.02,.00,,
,,.00,-1.95,3.95,19 / 20,-.01,.02,.00,,
,,.00,-1.95,4.05,20 / 21,-.01,.01,.00,,
,,.00,-2.00,4.00,21 / 22,-.02,.01,.00,,
,,.00,-2.00,3.95,22 / 23,-.02,.02,.00,,
,,.00,-2.25,4.25,23 / 24,-.02,.02,.00,,
,,.00,-2.20,4.25,24 / 25,-.01,.02,.00,,
,,.00,-1.95,3.95,25 / 26,-.02,.01,.00,,
,,.00,-1.95,3.95,26 / 27,-.01,.02,.00,,
,,.00,-1.95,3.95,27 / 28,-.02,.02,.00,,
,,.00,-1.95,3.95,28 / 29,-.03,.27,-.0003,,
,,.00,-1.95,3.95,29 / 30,-.27,.03,.0003,,
,,.00,-1.95,3.95,30 / 31,-.03,.27,-.0004,,
,,.00,-2.20,4.20,31 / 32,-.27,.27,.00,,
,,.00,-2.45,4.45,32 / 33,-.27,.27,.00,,
,,.00,-2.20,4.20,33 / 34,-.26,.27,.00,,
,,.00,-1.95,3.95,34 / 35,-.27,.03,.0004,,
,,.00,-1.95,3.95,35 / 36,-.04,.09,-.0001,,
,,.00,-1.95,3.95,36 / 37,-.09,.27,-.0003,,
,,.00,-1.95,3.95,37 / 38,-.27,.27,.00,,
,,.00,-1.95,3.95,38 / 39,-.27,.27,.00,,
,,.00,-1.95,3.95,39 / 40,-.25,.05,.0003,,
,,.00,-1.95,3.95,40 / 41,-.05,.03,.00,,
,,.00,-1.95,3.95,41 / 42,-.05,.05,.00,,
,,.00,-2.20,4.20,42 / 43,-.05,.05,.00,,
,,.00,-2.40,4.45,43 / 44,-.05,.05,.00,,
,,.00,-2.45,4.40,44 / 45,-.05,.05,.00,,
,,.00,-2.20,4.20,45 / 46,-.05,.05,.00,,
,,.00,-1.95,3.95,46 / 47,-.05,.05,.00,,
,,.00,-1.95,3.95,47 / 48,-.05,.06,.00,,
,,.00,-1.95,3.95,48 / 49,-.06,.06,.00,,
,,.00,-1.95,3.95,49 / 50,-.01,.06,-.0001,,
,,.00,-1.95,3.95,50 / 51,-.05,.02,.0001,,
,,.00,-1.95,3.95,51 / 52,-.07,.06,.00,,
,,.00,-1.95,3.95,52 / 53,-.07,.07,.00,,
,,.00,-1.95,3.95,53 / 54,-.07,.07,.00,,
,,.00,-1.95,3.95,54 / 55,-.07,.07,.00,,
,,.00,-2.20,4.10,55 / 56,-.07,.07,.00,,
,,.00,-2.35,4.35,56 / 57,-.07,.07,.00,,
,,.00,-2.35,4.35,57 / 58,-.02,.07,-.0001,,
,,.00,-1.10,5.20,58 / 60,-.02,.02,.00,,
,,.00,-.95,4.95,60 / 62,-.07,.03,.0001,,
,,.00,-.95,4.95,62 / 64,-.07,.08,.00,,
,,.00,-.95,4.95,64 / 66,-.07,.07,.00,,
,,.00,-.95,4.85,66 / 68,-.07,.07,.00,,
,,.00,-.85,4.85,68 / 70,-.03,.16,-.0003,,
,,.00,-.85,4.90,70 / 72,-.17,.27,-.0002,,
,,.00,-.90,4.90,72 / 74,-.32,.33,.00,,
,,.00,-.90,4.90,74 / 76,-.33,.34,.00,,
,,.00,-.90,4.90,76 / 78,-.34,.35,.00,,
,,.00,-.90,4.90,78 / 80,-.33,.24,.0002,,
,,.00,-1.95,3.90,80 / 81,-.24,.35,-.0002,,
,,.00,-1.95,3.95,81 / 82,-.37,.37,.00,,
,,.00,-1.95,3.95,82 / 83,-.37,.38,.00,,
,,.00,-1.95,3.95,83 / 84,-.38,.38,.00,,
,,.00,-1.95,3.85,84 / 85,-.38,.39,.00,,
,,.00,-1.85,3.85,85 / 86,-.39,.39,.00,,
,,.00,-1.85,3.90,86 / 87,-.39,.40,.00,,
,,.00,-1.90,3.90,87 / 88,-.39,.40,.00,,
,,.00,-1.90,3.90,88 / 89,-.40,.40,.00,,
,,.00,-1.90,3.90,89 / 90,-.40,.41,.00,,
,,.00,-.90,4.90,90 / 92,-.40,.41,.00,,
,,.00,-.90,4.90,92 / 94,-.40,.42,-.0001,,
,,.0002,-.90,4.80,94 / 96,-.42,.41,.00,,
,,.00,-.85,4.85,96 / 98,-.28,.33,-.0001,,
,,.00,-.90,4.90,98 / 100,-.14,.09,.0001,,
,,.00,-.90,4.90,100 / 102,-.09,.10,.00,,
,,.00,-.90,4.90,102 / 104,-.29,.31,-.0001,,
,,.0002,-.90,4.85,104 / 106,-.44,.46,-.0001,,
,,.00,-.85,4.85,106 / 108,-.44,.46,-.0001,,
,,.0001,-.90,4.85,108 / 110,-.42,.46,-.0001,,
,,.00,-.90,4.90,110 / 112,-.44,.43,.00,,
,,.0001,-.90,4.85,112 / 114,-.40,.45,-.0001,,
,,.00,-.85,4.85,114 / 116,-.38,.42,-.0001,,
,,.0001,-.90,4.85,116 / 118,-.40,.40,.00,,
,,.0003,-.90,4.80,118 / 120,-.47,.42,.0001,,
,,-.0001,-.80,4.85,120 / 122,-.47,.48,.00,,
,,.00,-.85,4.85,122 / 124,-.46,.48,-.0001,,
,,.00,-.85,4.85,124 / 126,-.42,.48,-.0001,,
,,.0003,-.90,4.80,126 / 128,-.46,.44,.00,,
,,.00,-.85,4.85,128 / 130,-.42,.48,-.0001,,
,,.00,-.85,4.85,130 / 132,-.45,.39,.0001,,
,,.0001,-.85,4.80,132 / 134,-.40,.48,-.0002,,
,,.0001,-.85,4.80,134 / 136,-.41,.48,-.0002,,
,,.00,-.85,4.85,136 / 138,-.41,.43,-.0001,,
,,.0001,-.85,4.80,138 / 140,-.45,.37,.0002,,
,,.0001,-.85,4.80,140 / 142,-.35,.47,-.0003,,
,,.00,-.85,4.85,142 / 144,-.45,.43,.00,,
,,.0001,-.85,4.80,144 / 146,-.40,.48,-.0002,,
,,.0001,-.85,4.80,146 / 148,-.41,.43,-.0001,,
,,.00,-.85,4.85,148 / 150,-.28,.43,-.0003,,
,,.0001,-.85,4.80,150 / 152,-.40,.30,.0002,,
,,.0001,-.85,4.80,152 / 154,-.40,.43,-.0001,,
,,.00,-.85,4.85,154 / 156,-.40,.43,-.0001,,
,,.0001,-.85,4.80,156 / 158,-.40,.42,-.0001,,
,,.00,-.80,4.80,158 / 160,-.40,.43,-.0001,,
,,.0003,-.85,4.75,160 / 162,-.45,.43,.00,,
,,.00,-.80,4.80,162 / 164,-.40,.47,-.0002,,
,,.00,-.80,4.80,164 / 166,-.39,.43,-.0001,,
,,.0003,-.85,4.75,166 / 168,-.40,.42,-.0001,,
,,.00,-.80,4.80,168 / 170,-.39,.42,-.0001,,
,,.0003,-.85,4.75,170 / 172,-.39,.42,-.0001,,
,,.00,-.80,4.80,172 / 174,-.39,.42,-.0001,,
,,.0003,-.80,4.70,174 / 176,-.44,.41,.00,,
,,.00,-.75,4.75,176 / 178,-.43,.47,-.0001,,
,,.00,-.80,4.80,178 / 180,-.43,.46,-.0001,,
,,.00,-1.80,3.80,180 / 181,-.44,.45,.00,,
,,.0001,-1.80,3.75,181 / 182,-.39,.46,-.0002,,
,,.0001,-1.80,3.75,182 / 183,-.44,.40,.0001,,
,,.00,-1.80,3.80,183 / 184,-.38,.45,-.0002,,
,,.00,-1.80,3.80,184 / 185,-.43,.40,.0001,,
,,.0001,-1.80,3.75,185 / 186,-.44,.45,.00,,
,,.00,-1.75,3.75,186 / 187,-.44,.45,.00,,
,,.00,-1.75,3.75,187 / 188,-.43,.45,-.0001,,
,,.0001,-1.80,3.75,188 / 189,-.43,.45,-.0001,,
,,.0001,-1.80,3.75,189 / 190,-.43,.45,-.0001,,
,,.00,-1.75,3.75,190 / 191,-.43,.45,-.0001,,
,,.00,-1.75,3.75,191 / 192,-.41,.44,-.0001,,
,,.0001,-1.80,3.75,192 / 193,-.40,.42,-.0001,,
,,.0002,-1.80,3.70,193 / 194,-.43,.42,.00,,
,,-.0001,-1.70,3.75,194 / 195,-.43,.45,-.0001,,
,,.00,-1.75,3.75,195 / 196,-.43,.45,-.0001,,
,,.00,-1.75,3.75,196 / 197,-.38,.45,-.0002,,
,,.0001,-1.80,3.75,197 / 198,-.43,.40,.00,,
,,.0001,-1.80,3.75,198 / 199,-.37,.42,-.0001,,
,,.00,-1.75,3.75,199 / 200,-.27,.33,-.0002,,
,,.00,-1.75,3.75,200 / 201,-.33,.28,.0001,,
,,.0001,-1.80,3.75,201 / 202,-.35,.37,-.0001,,
,,.0001,-1.80,3.75,202 / 203,-.35,.40,-.0001,,
,,.00,-1.75,3.75,203 / 204,-.38,.37,.00,,
,,.00,-.75,4.75,204 / 206,-.34,.38,-.0001,,
,,.0003,-.80,4.70,206 / 208,-.34,.38,-.0001,,
,,.00,-.75,4.75,208 / 210,-.34,.38,-.0001,,
,,.0003,-.80,4.70,210 / 212,-.34,.38,-.0001,,
,,.00,-.75,4.75,212 / 214,-.40,.41,-.0001,,
,,.0003,-.80,4.70,214 / 216,-.37,.47,-.0003,,
,,.0003,-.75,4.65,216 / 218,-.37,.40,-.0001,,
,,.0001,-.70,4.70,218 / 220,-.36,.39,-.0001,,
,,.0002,-.75,4.70,220 / 222,-.35,.40,-.0002,,
,,.0002,-.75,4.70,222 / 224,-.36,.40,-.0001,,
,,.0002,-.75,4.70,224 / 226,-.36,.41,-.0002,,
,,.0002,-.75,4.70,226 / 228,-.37,.41,-.0001,,
,,.0002,-.75,4.70,228 / 230,-.37,.44,-.0002,,
,,.0002,-.75,4.70,230 / 232,-.39,.42,-.0001,,
,,.0002,-.75,4.70,232 / 234,-.37,.44,-.0002,,
,,.0003,-.75,4.65,234 / 236,-.40,.42,-.0001,,
,,.0001,-.70,4.70,236 / 238,-.38,.45,-.0002,,
,,.0003,-.75,4.65,238 / 240,-.39,.46,-.0002,,
,,.0002,-.75,4.70,240 / 242,-.41,.44,-.0001,,
,,.0002,-.75,4.70,242 / 244,-.40,.46,-.0002,,
,,.0002,-.75,4.70,244 / 246,-.41,.46,-.0002,,
,,.0002,-.75,4.70,246 / 248,-.41,.43,-.0001,,
,,.0003,-.75,4.65,248 / 250,-.33,.47,-.0004,,
,,.0001,-.70,4.70,250 / 252,-.41,.42,-.0001,,
,,.0003,-.75,4.65,252 / 254,-.40,.42,-.0001,,
,,.0003,-.75,4.65,254 / 256,-.38,.42,-.0002,,
,,.0002,-.75,4.70,256 / 258,-.38,.44,-.0002,,
,,.0002,-.75,4.70,258 / 260,-.35,.44,-.0003,,
,,.0003,-.75,4.65,260 / 262,-.38,.45,-.0002,,
,,.0001,-.70,4.70,262 / 264,-.39,.40,-.0001,,
,,.0003,-.75,4.65,264 / 266,-.31,.37,-.0002,,
,,.0004,-.75,4.60,266 / 268,-.31,.37,-.0002,,
,,.00,-.65,4.70,268 / 270,-.31,.37,-.0002,,
,,.0003,-.75,4.65,270 / 272,-.31,.38,-.0002,,
,,.0003,-.75,4.65,272 / 274,-.31,.38,-.0002,,
,,.0002,-.75,4.70,274 / 276,-.31,.37,-.0002,,
,,.0002,-.75,4.70,276 / 278,-.31,.38,-.0002,,
,,.0003,-.75,4.65,278 / 280,-.24,.38,-.0004,,
,,.0003,-.75,4.65,280 / 282,-.31,.31,-.0001,,
,,.0002,-.75,4.70,282 / 284,-.31,.38,-.0003,,
,,.0002,-.75,4.70,284 / 286,-.31,.38,-.0003,,
,,.0003,-.75,4.65,286 / 288,-.31,.39,-.0003,,
,,.0003,-.75,4.65,288 / 290,-.31,.39,-.0003,,
,,.0003,-.75,4.65,290 / 292,-.31,.37,-.0002,,
,,.0003,-.75,4.65,292 / 294,-.30,.36,-.0002,,
,,.0002,-.75,4.70,294 / 296,-.29,.37,-.0003,,
,,.0001,-.70,4.70,296 / 298,-.29,.37,-.0003,,
,,.0003,-.50,4.40,298 / 300,-.23,.38,-.0005,,
,,.0005,-.55,4.40,300 / 302,-.29,.32,-.0002,,
,,.0003,-.75,4.65,302 / 304,-.29,.32,-.0002,,
,,.0003,-.75,4.65,304 / 306,-.24,.37,-.0004,,
,,.0003,-.75,4.65,306 / 308,-.29,.38,-.0003,,
,,.0003,-.75,4.65,308 / 310,-.29,.38,-.0003,,
,,.0003,-.75,4.65,310 / 312,-.29,.37,-.0003,,
,,.0004,-.75,4.65,312 / 314,-.28,.38,-.0004,,
,,.0004,-.75,4.65,314 / 316,-.29,.38,-.0003,,
,,.0004,-.75,4.65,316 / 318,-.29,.38,-.0003,,
,,.0004,-.75,4.65,318 / 320,-.28,.38,-.0004,,
,,.0004,-.75,4.65,320 / 322,-.28,.38,-.0004,,
,,.0004,-.75,4.65,322 / 324,-.28,.38,-.0004,,
,,.0004,-.75,4.65,324 / 326,-.28,.38,-.0004,,
,,.0004,-.75,4.65,326 / 328,-.28,.39,-.0004,,
,,.0004,-.75,4.65,328 / 330,-.29,.39,-.0004,,
,,.0005,-.75,4.60,330 / 332,-.29,.39,-.0004,,
,,.0004,-.70,4.60,332 / 334,-.28,.39,-.0004,,
,,.0005,-.75,4.60,334 / 336,-.28,.38,-.0004,,
,,.0004,-.75,4.65,336 / 338,-.25,.38,-.0005,,
,,.0004,-.75,4.65,338 / 340,-.30,.20,.0001,,
,,.0005,-.75,4.60,340 / 342,-.15,.45,-.0009,,
,,.0004,-.70,4.60,342 / 344,-.30,.40,-.0004,,
,,.0005,-.75,4.60,344 / 346,-.25,.40,-.0005,,
,,.0006,-.75,4.55,346 / 348,-.30,.45,-.0005,,
,,.0003,-.65,4.60,348 / 350,-.30,.35,-.0003,,
,,.0004,-.70,4.60,350 / 352,-.25,.40,-.0005,,
,,.0006,-.75,4.55,352 / 354,-.30,.45,-.0005,,
,,.0004,-.70,4.60,354 / 356,-.30,.45,-.0005,,
,,.0005,-.75,4.60,356 / 358,-.30,.45,-.0005,,
,,.0004,-.50,4.40,358 / 360,-.30,.40,-.0004,,
,,.0005,-.50,4.35,360 / 362,-.30,.40,-.0004,,
,,.0006,-.75,4.55,362 / 364,-.30,.40,-.0004,,
,,.0004,-.70,4.60,364 / 366,-.25,.45,-.0007,,
,,.0006,-.75,4.55,366 / 368,-.30,.40,-.0004,,
,,.0007,-.70,4.50,368 / 370,-.25,.40,-.0005,,
,,.0004,-.65,4.55,370 / 372,-.25,.40,-.0005,,
,,.0005,-.70,4.55,372 / 374,-.25,.40,-.0006,,
,,.0006,-.70,4.55,374 / 376,-.25,.40,-.0006,,
,,.0012,1.20,6.45,376 / 380,-.20,.50,-.0011,,
,,.0011,1.25,6.45,380 / 384,-.15,.50,-.0012,,
,,.0014,1.20,6.40,384 / 388,-.15,.50,-.0013,,
,,.0013,1.20,6.45,388 / 392,-.20,.50,-.0012,,
,,.0013,1.20,6.45,392 / 396,-.15,.55,-.0014,,
,,.0019,1.20,6.15,396 / 400,-.10,.45,-.0013,,
,,.0031,7.15,12.05,400 / 410,.20,.75,-.0035,,
,,.0039,6.90,12.00,410 / 420,.20,.85,-.0038,,
,,.0042,6.85,11.95,420 / 430,.30,.90,-.0042,,
,,.0046,6.80,11.90,430 / 440,.30,.95,-.0045,,
,,.0050,6.75,11.80,440 / 450,.35,1.05,-.0049,,
,,.0052,6.75,11.75,450 / 460,.35,1.15,-.0053,,
,,.0060,6.65,11.55,460 / 470,.40,1.20,-.0056,,
,,.0060,6.70,11.55,470 / 480,.55,1.35,-.0064,,
,,.0066,6.60,11.45,480 / 490,.50,1.40,-.0065,,
,,.0072,7.00,10.80,490 / 500,.55,1.45,-.0069,,
,,.0074,7.00,10.75,500 / 510,.70,1.60,-.0076,,
,,.0075,7.00,10.85,510 / 520,.75,1.65,-.0080,,
,,.0090,6.80,10.25,520 / 530,.90,1.85,-.0088,,
,,.0095,6.40,10.45,530 / 540,.90,1.90,-.0090,,
,,.0089,6.80,10.55,540 / 550,1.05,2.05,-.0097,,
,,.0105,6.55,9.95,550 / 560,1.20,2.15,-.0103,,
,,.0109,6.40,9.95,560 / 570,1.30,2.25,-.0108,,
,,.0114,6.25,9.85,570 / 580,1.60,2.40,-.0117,,
,,.0120,6.15,9.70,580 / 590,1.60,2.45,-.0120,,
,,.0122,6.35,9.55,590 / 600,1.60,2.60,-.0124,,
,,.0134,6.00,9.05,600 / 610,1.90,2.90,-.0133,,
,,.0136,6.05,9.05,610 / 620,2.00,3.05,-.0138,,
,,.0144,5.80,8.70,620 / 630,1.80,3.20,-.0141,,
,,.0145,5.95,8.65,630 / 640,2.10,3.75,-.0151,,
,,.0154,5.75,8.15,640 / 650,2.10,3.75,-.0153,,
,,.0161,5.35,7.90,650 / 660,2.50,4.15,-.0162,,
,,.0164,5.10,7.95,660 / 670,2.60,4.15,-.0164,,
,,.0167,4.95,7.90,670 / 680,2.65,4.35,-.0168,,
,,.0171,4.75,7.65,680 / 690,2.70,4.65,-.0173,,
,,.0174,4.75,7.45,690 / 700,3.30,5.00,-.0178,,
,,.0178,4.65,7.05,700 / 710,3.10,4.85,-.0179,,
,,.0181,4.20,6.90,710 / 720,3.30,5.40,-.0183,,
,,.0183,4.05,6.85,720 / 730,3.55,5.55,-.0185,,
,,.0185,4.05,6.50,730 / 740,3.75,5.85,-.0187,,
,,.0185,3.80,6.15,740 / 750,4.25,6.10,-.0187,,
,,.0185,3.70,5.70,750 / 760,4.00,5.90,-.0190,,
,,.0187,3.85,5.60,760 / 770,4.20,6.50,-.0189,,
,,.0186,3.45,5.40,770 / 780,4.45,6.80,-.0188,,
,,.0185,3.25,5.20,780 / 790,4.60,7.05,-.0187,,
,,.0182,3.00,4.85,790 / 800,4.75,7.35,-.0185,,
,,.0181,2.85,4.75,800 / 810,4.80,7.45,-.0185,,
,,.0178,2.60,4.55,810 / 820,5.10,7.70,-.0181,,
,,.0177,2.60,4.40,820 / 830,5.20,7.90,-.0179,,
,,.0171,2.35,4.05,830 / 840,5.65,8.15,-.0171,,
,,.0170,2.30,3.95,840 / 850,5.60,8.05,-.0174,,
,,.0167,2.25,3.70,850 / 860,5.60,8.50,-.0169,,
,,.0155,1.70,3.45,860 / 870,5.80,8.80,-.0162,,
,,.0154,1.45,3.65,870 / 880,5.95,8.85,-.0159,,
,,.0154,1.40,3.60,880 / 890,6.35,9.10,-.0148,,
,,.0147,1.35,3.25,890 / 900,6.30,8.90,-.0153,,
,,.0145,1.50,3.00,900 / 910,6.20,9.25,-.0148,,
,,.0138,1.50,2.65,910 / 920,6.60,9.75,-.0131,,
,,.0122,.95,2.40,920 / 930,6.35,9.50,-.0142,,
,,.0133,1.15,2.70,930 / 940,6.45,9.95,-.0130,,
,,.0117,.85,2.30,940 / 950,6.60,10.05,-.0124,,
,,.0114,.70,2.35,950 / 960,7.05,10.15,-.0110,,
,,.0115,.85,2.25,960 / 970,7.20,9.90,-.0113,,
,,.0057,.20,1.30,970 / 975,2.95,5.60,-.0056,,
,,.0050,.15,1.10,975 / 980,2.70,5.70,-.0061,,
,,.0101,.80,1.75,980 / 990,7.05,9.85,-.0119,,
,,.0101,.85,1.70,990 / 1000,8.00,10.40,-.0076,,
,,.0034,-.15,.85,1000 / 1005,3.20,6.00,-.0038,,
,,.0043,-.20,1.20,1005 / 1010,2.30,6.00,-.0064,,
,,.0044,-.20,1.25,1010 / 1015,2.45,6.60,-.0042,,
,,.0054,.15,1.25,1015 / 1020,2.55,6.25,-.0050,,
,,.0030,-.25,.85,1020 / 1025,2.85,6.10,-.0045,,
,,.0054,.20,1.20,1025 / 1030,3.35,6.20,-.0026,,
,,.0039,.15,.75,1030 / 1035,2.85,6.05,-.0046,,
,,.0111,.85,1.65,1035 / 1050,11.55,15.35,-.0134,,
,,.0171,1.50,2.30,1050 / 1075,21.90,25.35,-.0139,,
,,.0146,1.25,1.85,1075 / 1100,21.90,24.95,-.0151,,
,,.0128,1.00,1.65,1100 / 1125,21.40,25.40,-.0153,,
,,.0110,.75,1.45,1125 / 1150,21.35,26.40,-.0116,,
,,.0097,.60,1.30,1150 / 1175,21.55,26.45,-.0105,,
,,.0079,.45,1.05,1175 / 1200,22.00,26.40,-.0087,,
,,.0072,.40,.95,1200 / 1225,22.05,26.60,-.0075,,
,,.0065,.30,.90,1225 / 1250,21.90,26.95,-.0066,,
,,.0060,.20,.90,1250 / 1275,21.95,27.15,-.0053,,
,,.0043,.05,.70,1275 / 1300,21.90,27.25,-.0050,,
,,.0047,.15,.70,1300 / 1325,21.90,27.35,-.0045,,
,,.0037,0,.65,1325 / 1350,21.95,27.40,-.0040,,
,,.0029,-.05,.54,1350 / 1375,22.00,27.55,-.0029,,
,,.0030,.02,.51,1375 / 1400,21.90,27.60,-.0031,,
,,.0028,-.03,.51,1400 / 1425,21.95,27.70,-.0023,,
,,.0025,-.10,.53,1425 / 1450,21.90,27.75,-.0023,,
,,.0019,-.20,.51,1450 / 1475,21.90,27.80,-.0020,,
,,.0019,-.13,.44,1475 / 1500,21.90,27.85,-.0017,,
,,.0015,-.14,.37,1500 / 1525,21.85,27.90,-.0017,,
,,.0010,-.19,.34,1525 / 1550,21.85,27.90,-.0017,,
,,.0019,-.13,.46,1550 / 1575,21.90,28.00,-.0008,,
,,.0013,-.24,.45,1575 / 1600,21.80,28.05,-.0011,,
,,.0011,-.24,.42,1600 / 1625,21.80,28.10,-.0007,,
,,.0004,-.27,.31,1625 / 1650,21.75,28.10,-.0011,,
,,.0012,-.13,.33,1650 / 1675,21.75,28.10,-.0011,,
,,.0008,-.14,.26,1675 / 1700,21.80,28.20,-.0001,,
,,.0009,-.06,.20,1700 / 1725,21.70,28.25,-.0004,,

18 MAR 22  (192)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.00,1.05,8.80,5 / 10,-.02,.03,.00,,
,,.00,1.20,8.95,10 / 15,-.03,.04,.00,,
,,.00,.85,9.10,15 / 20,-.03,.05,.00,,
,,.00,.90,9.10,20 / 25,-.05,.04,.00,,
,,.00,.90,9.10,25 / 30,-.05,.05,.00,,
,,.00,.90,9.15,30 / 35,-.05,.06,.00,,
,,.00,.85,9.15,35 / 40,-.01,.06,-.0001,,
,,.00,.85,9.10,40 / 45,-.06,.01,.0001,,
,,.00,.90,9.10,45 / 50,-.06,.07,.00,,
,,.00,.90,9.10,50 / 55,-.07,.35,-.0005,,
,,.00,-3.15,5.10,55 / 56,-.35,.35,.00,,
,,.00,-3.15,5.15,56 / 57,-.35,.36,.00,,
,,.00,-3.15,5.10,57 / 58,-.36,.36,.00,,
,,.00,-3.10,5.10,58 / 59,-.36,.37,.00,,
,,.00,-3.10,5.10,59 / 60,-.34,.37,-.0001,,
,,.00,-3.10,5.10,60 / 61,-.37,.35,.00,,
,,.00,-3.10,5.10,61 / 62,-.38,.39,.00,,
,,.00,-3.10,5.10,62 / 63,-.39,.39,.00,,
,,.00,-3.10,5.10,63 / 64,-.39,.40,.00,,
,,.00,-3.10,5.10,64 / 65,-.40,.40,.00,,
,,.00,-3.10,5.10,65 / 66,-.39,.41,.00,,
,,.00,-3.10,5.10,66 / 67,-.40,.40,.00,,
,,.00,-3.10,5.10,67 / 68,-.40,.41,.00,,
,,.00,-3.15,5.10,68 / 69,-.41,.41,.00,,
,,.0001,-3.15,5.10,69 / 70,-.41,.42,.00,,
,,.00,-3.10,5.10,70 / 71,-.41,.42,.00,,
,,.00,-3.10,5.10,71 / 72,-.42,.42,.00,,
,,.00,-3.10,5.10,72 / 73,-.42,.43,.00,,
,,.00,-3.10,5.10,73 / 74,-.42,.43,.00,,
,,.00,-3.10,5.10,74 / 75,-.44,.43,.00,,
,,.00,-3.10,5.10,75 / 76,-.42,.45,-.0001,,
,,.00,-3.10,5.10,76 / 77,-.46,.43,.00,,
,,.00,-3.10,5.10,77 / 78,-.42,.47,-.0001,,
,,.00,-3.10,5.10,78 / 79,-.42,.43,.00,,
,,.00,-3.10,5.10,79 / 80,-.42,.34,.0001,,
,,.0002,-3.15,5.05,80 / 81,-.33,.43,-.0002,,
