This document was exported from the paperMoney® platform which provides a simulated trading environment. All data contained herein is for educational and entertainment purposes only. TD Ameritrade its subsidiaries and/or affiliates are not responsible for the accuracy of any of these exported data.

thinkBack: Stock quote and option quote for TSLA using Vertical template on 5/4/21 00:59:59

UNDERLYING
Last,Net Chng,Volume,Open,High,Low
684.90,-24.54,"27,043,143",703.80,706.00,680.50

7 MAY 21  (4)  100 (Weeklys)
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0002,-7.50,9.45,350 / 351,-.29,.30,-.0001,,
,,.0002,-7.50,9.45,351 / 352,-.29,.34,-.0002,,
,,.0002,-7.50,9.45,352 / 353,-.29,.34,-.0002,,
,,.0003,-7.50,9.45,353 / 354,-.29,.34,-.0002,,
,,.0003,-7.50,9.45,354 / 355,-.29,.34,-.0003,,
,,.0003,-7.50,9.45,355 / 356,-.28,.34,-.0003,,
,,.0004,-7.50,9.40,356 / 357,-.29,.34,-.0003,,
,,.0003,-7.50,9.45,357 / 358,-.30,.34,-.0002,,
,,.0003,-7.50,9.45,358 / 359,-.29,.35,-.0003,,
,,.0003,-7.50,9.45,359 / 360,-.29,.35,-.0003,,
,,.0003,-7.50,9.45,360 / 361,-.29,.35,-.0003,,
,,.0003,-7.50,9.45,361 / 362,-.29,.34,-.0003,,
,,.0003,-7.50,9.45,362 / 363,-.29,.34,-.0003,,
,,.0004,-7.50,9.40,363 / 364,-.29,.35,-.0003,,
,,.0001,-7.45,9.45,364 / 365,-.29,.35,-.0003,,
,,.0004,-7.50,9.40,365 / 366,-.29,.35,-.0003,,
,,.0003,-7.45,9.40,366 / 367,-.29,.35,-.0003,,
,,.0003,-7.45,9.40,367 / 368,-.29,.35,-.0003,,
,,.0004,-7.50,9.40,368 / 369,-.29,.35,-.0003,,
,,.0003,-7.45,9.40,369 / 370,-.29,.35,-.0003,,
,,.0003,-7.45,9.40,370 / 371,-.29,.39,-.0004,,
,,.0003,-7.45,9.40,371 / 372,-.32,.36,-.0002,,
,,.0004,-7.45,9.35,372 / 373,-.29,.37,-.0004,,
,,.0003,-7.45,9.40,373 / 374,-.31,.39,-.0004,,
,,.0003,-7.45,9.40,374 / 375,-.33,.36,-.0002,,
,,.0004,-7.45,9.35,375 / 376,-.29,.38,-.0004,,
,,.0004,-7.45,9.35,376 / 377,-.31,.39,-.0004,,
,,.0001,-7.40,9.40,377 / 378,-.33,.36,-.0002,,
,,.0004,-7.45,9.35,378 / 379,-.29,.38,-.0004,,
,,.0004,-7.45,9.35,379 / 380,-.30,.39,-.0004,,
,,.0003,-7.40,9.35,380 / 381,-.35,.35,-.0001,,
,,.0003,-7.40,9.35,381 / 382,-.30,.40,-.0004,,
,,.0004,-7.45,9.35,382 / 383,-.30,.40,-.0004,,
,,.0003,-7.40,9.35,383 / 384,-.35,.35,-.0001,,
,,.0004,-7.40,9.30,384 / 385,-.30,.40,-.0004,,
,,.0003,-7.40,9.35,385 / 386,-.30,.40,-.0004,,
,,.0003,-7.40,9.35,386 / 387,-.30,.40,-.0004,,
,,.0004,-7.40,9.30,387 / 388,-.35,.35,-.0001,,
,,.0004,-7.40,9.30,388 / 389,-.30,.40,-.0004,,
,,.0004,-7.40,9.30,389 / 390,-.30,.40,-.0004,,
,,.0003,-7.35,9.30,390 / 391,-.30,.40,-.0004,,
,,.0003,-7.35,9.30,391 / 392,-.35,.40,-.0003,,
,,.0005,-7.40,9.30,392 / 393,-.35,.40,-.0003,,
,,.0005,-7.40,9.30,393 / 394,-.30,.40,-.0005,,
,,.0003,-7.35,9.30,394 / 395,-.25,.40,-.0006,,
,,.0005,-7.35,9.25,395 / 396,-.30,.35,-.0003,,
,,.0005,-7.35,9.25,396 / 397,-.35,.40,-.0003,,
,,.0005,-7.35,9.25,397 / 398,-.35,.45,-.0005,,
,,.0005,-7.35,9.25,398 / 399,-.35,.40,-.0003,,
,,.0005,-7.35,9.25,399 / 400,-.30,.25,.00,,
,,.0020,-3.50,13.10,400 / 405,.05,.60,-.0028,,
,,.0024,-3.50,13.00,405 / 410,-.15,.55,-.0020,,
,,.0024,-3.45,12.95,410 / 415,-.10,.60,-.0024,,
,,.0026,-3.45,12.90,415 / 420,0,.65,-.0029,,
,,.0026,-3.40,12.85,420 / 425,-.10,.55,-.0023,,
,,.0028,-3.40,12.80,425 / 430,-.05,.65,-.0028,,
,,.0030,-3.40,12.75,430 / 435,0,.65,-.0030,,
,,.0031,-3.35,12.70,435 / 440,.05,.65,-.0032,,
,,.0032,-3.30,12.60,440 / 445,.05,.65,-.0032,,
,,.0034,-3.25,12.50,445 / 450,-.20,.65,-.0026,,
,,.0036,-3.25,12.45,450 / 455,.10,1.00,-.0045,,
,,.0039,-3.25,12.35,455 / 460,-.05,.75,-.0034,,
,,.0038,-3.15,12.30,460 / 465,.10,.90,-.0043,,
,,.0042,-3.15,12.20,465 / 470,-.10,.85,-.0036,,
,,.0044,-3.10,12.10,470 / 475,-.15,1.10,-.0042,,
,,.0045,-3.05,12.00,475 / 480,-.10,1.15,-.0045,,
,,.0047,-3.00,11.90,480 / 485,-.05,1.15,-.0047,,
,,.0050,-2.95,11.75,485 / 490,-.05,1.20,-.0049,,
,,.0051,-2.85,11.65,490 / 495,-.05,1.30,-.0052,,
,,.0042,-2.30,11.50,495 / 500,-.05,1.30,-.0053,,
,,.0127,1.55,15.10,500 / 510,.75,2.10,-.0116,,
,,.0123,1.60,15.30,510 / 520,.85,2.25,-.0124,,
,,.0133,1.65,14.90,520 / 530,1.00,2.45,-.0133,,
,,.0142,1.70,14.50,530 / 540,1.10,2.65,-.0142,,
,,.0151,1.75,14.10,540 / 550,1.25,2.90,-.0152,,
,,.0159,1.85,13.70,550 / 560,1.40,3.10,-.0160,,
,,.0169,1.85,13.25,560 / 570,1.55,3.30,-.0169,,
,,.0178,1.85,12.80,570 / 580,1.75,3.55,-.0177,,
,,.0186,1.90,12.35,580 / 590,1.95,3.80,-.0186,,
,,.0192,1.95,11.90,590 / 600,2.10,4.00,-.0193,,
,,.0214,1.95,9.65,600 / 610,2.50,4.10,-.0200,,
,,.0202,3.75,9.35,610 / 620,2.70,4.20,-.0206,,
,,.0209,3.60,8.95,620 / 630,3.10,4.60,-.0214,,
,,.0209,4.70,8.65,630 / 640,3.15,4.75,-.0217,,
,,.0223,3.35,7.00,640 / 650,3.25,5.15,-.0221,,
,,.0222,3.35,7.95,650 / 660,3.75,5.35,-.0225,,
,,.0226,4.10,7.60,660 / 670,4.00,5.45,-.0227,,
,,.0227,3.90,6.00,670 / 680,3.90,5.65,-.0230,,
,,.0229,3.95,5.90,680 / 690,4.20,6.15,-.0230,,
,,.0229,3.60,5.65,690 / 700,4.30,6.40,-.0231,,
,,.0229,3.35,5.40,700 / 710,4.60,6.75,-.0229,,
,,.0226,3.10,5.05,710 / 720,4.85,6.85,-.0229,,
,,.0226,3.05,4.95,720 / 730,5.10,7.05,-.0226,,
,,.0221,2.70,4.65,730 / 740,5.15,7.40,-.0224,,
,,.0218,2.55,4.40,740 / 750,5.30,7.70,-.0220,,
,,.0214,2.40,4.20,750 / 760,5.50,9.10,-.0197,,
,,.0211,2.20,4.05,760 / 770,4.45,8.15,-.0231,,
,,.0200,1.90,3.70,770 / 780,5.90,8.45,-.0203,,
,,.0195,1.60,3.65,780 / 790,6.20,10.10,-.0163,,
,,.0191,1.50,3.50,790 / 800,4.95,10.25,-.0185,,
,,.0183,1.50,3.15,800 / 810,4.80,8.80,-.0225,,
,,.0176,1.25,3.05,810 / 820,6.60,11.00,-.0128,,
,,.0166,1.00,2.90,820 / 830,4.95,11.25,-.0162,,
,,.0156,.85,2.65,830 / 840,4.95,11.50,-.0155,,
,,.0151,.85,2.50,840 / 850,5.00,9.65,-.0211,,
,,.0141,.75,2.25,850 / 860,4.70,12.05,-.0151,,
,,.0133,.65,2.10,860 / 870,2.45,14.75,-.0136,,
,,.0126,.55,2.00,870 / 880,2.40,15.10,-.0126,,
,,.0119,.45,1.90,880 / 890,2.35,15.40,-.0117,,
,,.0112,.35,1.80,890 / 900,2.25,15.60,-.0113,,
,,.0106,.35,1.65,900 / 910,2.20,15.90,-.0103,,
,,.0094,.20,1.50,910 / 920,2.10,16.10,-.0100,,
,,.0087,.10,1.45,920 / 930,2.10,16.35,-.0088,,
,,.0083,.15,1.30,930 / 940,2.00,16.55,-.0084,,
,,.0076,.10,1.20,940 / 950,1.95,16.75,-.0077,,
,,.0071,0,1.20,950 / 960,1.90,16.90,-.0072,,
,,.0064,-.05,1.10,960 / 970,1.85,17.10,-.0065,,
,,.0066,-.05,1.15,970 / 980,1.75,17.20,-.0065,,
,,.0064,.05,1.00,980 / 990,1.80,17.35,-.0055,,
,,.0041,-.10,.70,990 / 1000,1.75,17.40,-.0054,,
,,.0058,.05,.90,1000 / 1010,1.70,17.50,-.0052,,
,,.0038,-.20,.75,1010 / 1020,1.70,17.65,-.0044,,
,,.0043,-.25,.90,1020 / 1030,1.65,17.70,-.0043,,
,,.0047,-.10,.85,1030 / 1040,1.65,17.80,-.0038,,
,,.0037,-.05,.60,1040 / 1050,1.60,17.85,-.0038,,
,,.0023,-.25,.55,1050 / 1060,1.60,17.95,-.0032,,
,,.0028,-.35,.75,1060 / 1070,1.55,18.00,-.0032,,
,,.0039,-.15,.75,1070 / 1080,1.55,18.05,-.0029,,
,,.0028,-.15,.55,1080 / 1090,1.55,18.10,-.0025,,
,,.0014,-.20,.35,1090 / 1100,1.50,18.15,-.0025,,
,,.0029,-.05,.49,1100 / 1110,1.45,18.20,-.0025,,
,,.0012,-.34,.46,1110 / 1120,1.45,18.25,-.0022,,
,,.0021,-.30,.60,1120 / 1130,1.45,18.25,-.0022,,
,,.0020,-.31,.59,1130 / 1140,1.45,18.30,-.0019,,
,,.0014,-.33,.50,1140 / 1150,1.45,18.35,-.0015,,
,,.0020,-.27,.56,1150 / 1160,1.40,18.35,-.0018,,
,,.0022,-.21,.53,1160 / 1170,1.40,18.40,-.0015,,
,,.0011,-.18,.32,1170 / 1180,1.40,18.40,-.0015,,
,,.0013,-.14,.31,1180 / 1190,1.40,18.40,-.0015,,
,,.0002,-.27,.25,1190 / 1200,1.40,18.45,-.0012,,
,,.0032,-.10,.54,1200 / 1225,16.30,33.35,-.0027,,
,,.0030,-.06,.48,1225 / 1250,16.35,33.35,-.0024,,
,,.0014,-.18,.33,1250 / 1275,16.35,33.40,-.0020,,
,,.0026,-.07,.44,1275 / 1300,16.35,33.40,-.0020,,
,,.0009,-.20,.29,1300 / 1325,16.40,33.45,-.0013,,
,,.0029,-.09,.53,1325 / 1350,16.35,33.45,-.0016,,
,,-.0002,-.35,.27,1350 / 1375,16.35,33.45,-.0016,,
,,.0017,-.13,.38,1375 / 1400,16.40,33.50,-.0008,,
,,.0004,-.23,.26,1400 / 1425,16.40,33.50,-.0008,,
,,.0012,-.20,.36,1425 / 1450,16.40,33.50,-.0008,,
,,.0006,-.25,.32,1450 / 1475,16.40,33.50,-.0008,,
,,.0017,-.07,.33,1475 / 1500,16.40,33.50,-.0008,,
,,.0005,-.24,.30,1500 / 1525,16.45,33.55,-.0001,,
,,.0015,-.20,.43,1525 / 1550,16.40,33.50,-.0008,,
,,.0007,-.18,.28,1550 / 1575,16.45,33.50,-.0004,,
,,-.0005,-.39,.29,1575 / 1600,16.45,33.50,-.0004,,
,,.0005,-.39,.45,1600 / 1625,16.45,33.45,-.0008,,
,,.0005,-.39,.45,1625 / 1650,16.55,33.50,.0004,,
,,.0003,-.40,.44,1650 / 1675,16.45,33.50,-.0004,,
,,.0005,-.19,.26,1675 / 1700,16.45,33.55,.00,,

17 SEP 21  (137)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.00,-7.35,9.35,1 / 2,-.01,.03,.00,,
,,.00,-7.35,9.35,2 / 3,-.03,.04,.00,,
,,.00,-7.35,9.35,3 / 4,-.04,.01,.00,,
,,.00,-7.35,9.40,4 / 5,-.01,.05,.00,,
,,.00,-7.40,9.40,5 / 6,-.05,.05,.00,,
,,.00,-7.40,9.40,6 / 7,-.05,.05,.00,,
,,.00,-7.40,9.40,7 / 8,-.05,.05,.00,,
,,.00,-7.40,9.40,8 / 9,-.05,.05,.00,,
,,.00,-7.40,9.40,9 / 10,-.05,.02,.00,,
,,.00,-7.40,9.35,10 / 11,-.02,.03,.00,,
,,.00,-7.35,9.40,11 / 12,-.03,.02,.00,,
,,.00,-7.40,9.35,12 / 13,-.02,.02,.00,,
,,.00,-7.35,9.40,13 / 14,-.02,.01,.00,,
,,.00,-7.40,9.35,14 / 15,-.01,.02,.00,,
,,.00,-7.35,9.35,15 / 16,-.01,.02,.00,,
,,.00,-7.35,9.35,16 / 17,-.02,.01,.00,,
,,.00,-7.35,9.35,17 / 18,-.02,.02,.00,,
,,.00,-7.35,9.35,18 / 19,-.02,.02,.00,,
,,.00,-7.35,9.35,19 / 20,-.01,.02,.00,,
,,.00,-7.35,9.35,20 / 21,-.02,.01,.00,,
,,.00,-7.35,9.35,21 / 22,-.02,.02,.00,,
,,.00,-7.35,9.35,22 / 23,-.01,.02,.00,,
,,.00,-7.35,9.35,23 / 24,-.02,.20,-.0003,,
,,.00,-7.35,9.35,24 / 25,-.21,.21,.00,,
,,.00,-7.35,9.35,25 / 26,-.21,.05,.0002,,
,,.00,-7.35,9.35,26 / 27,-.05,.05,.00,,
,,.00,-7.35,9.35,27 / 28,-.05,.06,.00,,
,,.00,-7.35,9.35,28 / 29,-.06,.06,.00,,
,,.00,-7.35,9.35,29 / 30,-.06,.05,.00,,
,,.00,-7.35,9.35,30 / 31,-.05,.10,-.0001,,
,,.00,-7.35,9.35,31 / 32,-.10,.10,.00,,
,,.00,-7.35,9.35,32 / 33,-.10,.10,.00,,
,,.00,-7.35,9.35,33 / 34,-.10,.10,.00,,
,,.00,-7.35,9.35,34 / 35,-.10,.06,.0001,,
,,.00,-7.35,9.35,35 / 36,-.06,.11,-.0001,,
,,.00,-7.35,9.35,36 / 37,-.11,.12,.00,,
,,.00,-7.35,9.35,37 / 38,-.10,.13,-.0001,,
,,.00,-7.35,9.35,38 / 39,-.13,.12,.00,,
,,.00,-7.35,9.35,39 / 40,-.12,.05,.0001,,
,,.00,-6.35,10.35,40 / 42,-.03,.03,.00,,
,,.00,-6.35,10.35,42 / 44,-.03,.03,.00,,
,,.00,-6.35,10.35,44 / 46,-.03,.03,.00,,
,,.00,-6.35,10.35,46 / 48,-.05,.03,.00,,
,,.00,-6.35,10.35,48 / 50,-.01,.05,-.0001,,
,,.00,-6.35,10.35,50 / 52,-.05,.08,-.0001,,
,,.00,-6.35,10.35,52 / 54,-.12,.24,-.0002,,
,,.00,-6.35,10.35,54 / 56,-.24,.24,.00,,
,,.00,-6.35,10.35,56 / 58,-.24,.24,.00,,
,,.00,-6.35,10.35,58 / 60,-.21,.25,-.0001,,
,,.00,-6.35,10.35,60 / 62,-.25,.22,.00,,
,,.00,-6.35,10.35,62 / 64,-.25,.25,.00,,
,,.00,-6.35,10.35,64 / 66,-.25,.25,.00,,
,,.00,-6.35,10.35,66 / 68,-.25,.25,.00,,
,,.00,-6.35,10.35,68 / 70,-.20,.26,-.0001,,
,,.00,-6.35,10.35,70 / 72,-.26,.21,.0001,,
,,.00,-6.35,10.35,72 / 74,-.26,.26,.00,,
,,.00,-6.40,10.35,74 / 76,-.16,.27,-.0002,,
,,.00,-6.40,10.40,76 / 78,-.22,.17,.0001,,
,,.00,-6.40,10.40,78 / 80,-.22,.22,.00,,
,,.00,-7.40,9.40,80 / 81,-.27,.23,.0001,,
,,.00,-7.40,9.40,81 / 82,-.28,.28,.00,,
,,.00,-7.40,9.40,82 / 83,-.28,.28,.00,,
,,.00,-7.40,9.40,83 / 84,-.28,.28,.00,,
,,.00,-7.40,9.40,84 / 85,-.28,.29,.00,,
,,.00,-7.40,9.40,85 / 86,-.19,.29,-.0002,,
,,.00,-7.40,9.40,86 / 87,-.29,.19,.0002,,
,,.00,-7.40,9.40,87 / 88,-.29,.30,.00,,
,,.00,-7.40,9.40,88 / 89,-.30,.30,.00,,
,,.00,-7.40,9.40,89 / 90,-.28,.30,-.0001,,
,,.00,-6.40,10.40,90 / 92,-.30,.29,.00,,
,,.00,-6.40,10.40,92 / 94,-.31,.32,.00,,
,,.00,-6.40,10.40,94 / 96,-.32,.33,.00,,
,,.0002,-6.40,10.35,96 / 98,-.33,.34,.00,,
,,.00,-6.35,10.35,98 / 100,-.18,.32,-.0003,,
,,.00,-6.35,10.35,100 / 102,-.32,.20,.0003,,
,,.0002,-6.40,10.35,102 / 104,-.36,.37,.00,,
,,.00,-6.40,10.40,104 / 106,-.37,.38,.00,,
,,.00,-6.40,10.40,106 / 108,-.38,.39,.00,,
,,.0002,-6.40,10.35,108 / 110,-.34,.40,-.0002,,
,,.00,-6.35,10.35,110 / 112,-.38,.36,.00,,
,,.0002,-6.40,10.35,112 / 114,-.40,.41,.00,,
,,.00,-6.40,10.40,114 / 116,-.37,.43,-.0002,,
,,.0002,-6.40,10.35,116 / 118,-.28,.39,-.0003,,
,,.00,-6.35,10.35,118 / 120,-.18,.31,-.0003,,
,,.0002,-6.40,10.35,120 / 122,-.41,.21,.0005,,
,,.00,-6.40,10.40,122 / 124,-.40,.43,-.0001,,
,,.00,-6.40,10.40,124 / 126,-.40,.43,-.0001,,
,,.00,-6.40,10.40,126 / 128,-.40,.43,-.0001,,
,,.0003,-6.45,10.35,128 / 130,-.40,.43,-.0001,,
,,.00,-6.40,10.40,130 / 132,-.40,.43,-.0001,,
,,.0002,-6.40,10.35,132 / 134,-.40,.43,-.0001,,
,,.0002,-6.40,10.35,134 / 136,-.40,.44,-.0001,,
,,.0002,-6.40,10.35,136 / 138,-.40,.43,-.0001,,
,,.00,-6.35,10.35,138 / 140,-.25,.43,-.0005,,
,,.0002,-6.40,10.35,140 / 142,-.40,.29,.0002,,
,,.0002,-6.40,10.35,142 / 144,-.40,.44,-.0001,,
,,.0002,-6.40,10.35,144 / 146,-.40,.43,-.0001,,
,,.0002,-6.40,10.35,146 / 148,-.40,.43,-.0001,,
,,.00,-6.35,10.35,148 / 150,-.19,.33,-.0004,,
,,.0002,-6.40,10.35,150 / 152,-.29,.23,.0001,,
,,.0002,-6.40,10.35,152 / 154,-.40,.44,-.0001,,
,,.00,-6.35,10.35,154 / 156,-.40,.44,-.0001,,
,,.0002,-6.40,10.35,156 / 158,-.40,.44,-.0001,,
,,.00,-6.40,10.40,158 / 160,-.40,.44,-.0001,,
,,.0004,-6.45,10.30,160 / 162,-.32,.44,-.0003,,
,,-.0001,-6.35,10.40,162 / 164,-.40,.36,.0001,,
,,.0004,-6.45,10.30,164 / 166,-.40,.44,-.0001,,
,,.00,-6.35,10.35,166 / 168,-.40,.44,-.0001,,
,,.0002,-6.35,10.30,168 / 170,-.40,.44,-.0001,,
,,.0002,-6.35,10.30,170 / 172,-.39,.45,-.0002,,
,,.0002,-6.35,10.30,172 / 174,-.40,.44,-.0001,,
,,.0002,-6.35,10.30,174 / 176,-.40,.44,-.0001,,
,,.0002,-6.35,10.30,176 / 178,-.40,.45,-.0002,,
,,.0002,-6.35,10.30,178 / 180,-.21,.38,-.0005,,
,,.00,-6.35,10.35,180 / 182,-.33,.25,.0001,,
,,.0003,-6.40,10.30,182 / 184,-.39,.45,-.0002,,
,,.0003,-6.40,10.30,184 / 186,-.40,.44,-.0001,,
,,.00,-6.35,10.35,186 / 188,-.39,.45,-.0002,,
,,.0003,-6.40,10.30,188 / 190,-.40,.44,-.0001,,
,,.0002,-6.35,10.30,190 / 192,-.39,.45,-.0002,,
,,.0002,-6.35,10.30,192 / 194,-.40,.45,-.0002,,
,,.0002,-6.35,10.30,194 / 196,-.40,.46,-.0002,,
,,.0002,-6.35,10.30,196 / 198,-.33,.39,-.0002,,
,,.00,-7.35,9.35,198 / 199,-.35,.37,-.0001,,
,,.0002,-7.40,9.35,199 / 200,-.22,.38,-.0004,,
,,.0002,-7.40,9.35,200 / 201,-.35,.23,.0003,,
,,.00,-7.35,9.35,201 / 202,-.40,.44,-.0001,,
,,.0002,-7.35,9.30,202 / 203,-.41,.44,-.0001,,
,,.0002,-7.35,9.30,203 / 204,-.41,.44,-.0001,,
,,.0005,-4.40,12.25,204 / 208,-.37,.49,-.0004,,
,,.0002,-6.35,10.30,208 / 210,-.40,.46,-.0002,,
,,.0002,-6.35,10.30,210 / 212,-.40,.46,-.0002,,
,,.0005,-4.40,12.25,212 / 216,-.36,.50,-.0005,,
,,.0005,-4.40,12.25,216 / 220,-.37,.49,-.0004,,
,,.0006,-4.40,12.20,220 / 224,-.36,.50,-.0005,,
,,.0004,-4.35,12.25,224 / 228,-.26,.45,-.0006,,
,,.0003,-6.35,10.25,228 / 230,-.24,.33,-.0003,,
,,.0003,-6.35,10.25,230 / 232,-.25,.33,-.0003,,
,,.0005,-4.35,12.20,232 / 236,-.31,.37,-.0003,,
,,.0005,-4.35,12.20,236 / 240,-.21,.48,-.0008,,
,,.0008,-4.40,12.15,240 / 244,-.21,.39,-.0006,,
,,.0006,-4.35,12.20,244 / 248,-.32,.39,-.0004,,
,,.0003,-6.35,10.25,248 / 250,-.25,.46,-.0006,,
,,.0005,-6.35,10.20,250 / 252,-.25,.34,-.0003,,
,,.0007,-4.35,12.15,252 / 256,-.20,.39,-.0007,,
,,.0006,-4.35,12.20,256 / 260,-.32,.41,-.0004,,
,,.0020,1.45,17.95,260 / 270,-.04,.69,-.0022,,
,,.0021,1.50,17.90,270 / 280,-.13,.60,-.0018,,
,,.0010,2.95,16.95,280 / 290,.01,.79,-.0026,,
,,.0039,2.35,16.35,290 / 300,.10,.65,-.0026,,
,,.0013,-4.35,11.95,300 / 304,-.15,.40,-.0009,,
,,.0005,-6.20,10.05,304 / 306,-.40,.45,-.0003,,
,,.0006,-6.25,10.05,306 / 308,-.30,.55,-.0008,,
,,.0005,-6.20,10.05,308 / 310,-.25,.45,-.0007,,
,,.0005,-6.20,10.05,310 / 312,-.25,.45,-.0007,,
,,.0007,-6.25,10.05,312 / 314,-.30,.40,-.0004,,
,,.0006,-6.20,10.05,314 / 316,-.25,.45,-.0007,,
,,.0007,-6.20,10.00,316 / 318,-.25,.45,-.0007,,
,,.0007,-6.20,10.00,318 / 320,-.40,.45,-.0003,,
,,.0007,-6.20,10.00,320 / 322,-.30,.60,-.0009,,
,,.0007,-6.20,10.00,322 / 324,-.30,.50,-.0007,,
,,.0007,-6.20,10.00,324 / 326,-.30,.50,-.0007,,
,,.0008,-6.20,9.95,326 / 328,-.30,.50,-.0007,,
,,.0006,-6.15,10.00,328 / 330,-.30,.45,-.0006,,
,,.0008,-6.20,9.95,330 / 332,-.25,.50,-.0008,,
,,.0007,-6.15,9.95,332 / 334,-.30,.50,-.0007,,
,,.0007,-6.15,9.95,334 / 336,-.30,.50,-.0007,,
,,.0008,-6.15,9.90,336 / 338,-.30,.50,-.0007,,
,,.0007,-6.10,9.90,338 / 340,-.25,.50,-.0008,,
,,.0007,-6.10,9.90,340 / 342,-.25,.45,-.0007,,
,,.0009,-6.15,9.85,342 / 344,-.25,.50,-.0008,,
,,.0007,-6.10,9.90,344 / 346,-.25,.50,-.0008,,
,,.0008,-6.10,9.85,346 / 348,-.25,.45,-.0007,,
,,.0008,-6.10,9.85,348 / 350,-.25,.50,-.0008,,
,,.0009,-6.10,9.80,350 / 352,-.25,.50,-.0008,,
,,.0008,-6.05,9.80,352 / 354,-.25,.50,-.0008,,
,,.0008,-6.05,9.80,354 / 356,-.25,.55,-.0010,,
,,.0009,-6.05,9.80,356 / 358,-.25,.50,-.0009,,
,,.0009,-6.05,9.80,358 / 360,-.25,.50,-.0009,,
,,.0010,-6.05,9.75,360 / 362,-.25,.55,-.0010,,
,,.0010,-6.05,9.75,362 / 364,-.25,.55,-.0010,,
,,.0010,-6.05,9.75,364 / 366,-.25,.55,-.0010,,
,,.0011,-6.05,9.70,366 / 368,-.30,.50,-.0008,,
,,.0010,-6.00,9.70,368 / 370,-.15,.55,-.0012,,
,,.0011,-6.00,9.65,370 / 372,-.25,.50,-.0009,,
,,.0009,-5.95,9.70,372 / 374,-.25,.60,-.0011,,
,,.0011,-6.00,9.65,374 / 376,-.25,.55,-.0010,,
,,.00,-3.05,11.45,376 / 380,-.10,.75,-.0021,,
,,.0044,-4.10,10.35,380 / 384,-.10,.75,-.0021,,
,,.0023,-4.10,11.35,384 / 388,-.05,.80,-.0023,,
,,.0024,-4.05,11.30,388 / 392,-.10,.80,-.0023,,
,,.0024,-4.00,11.25,392 / 396,-.05,.85,-.0025,,
,,.0025,-4.00,11.20,396 / 400,-.05,.85,-.0025,,
,,.0066,1.40,16.45,400 / 410,.60,1.50,-.0065,,
,,.0072,1.40,16.20,410 / 420,.70,1.60,-.0070,,
,,.0075,1.45,16.05,420 / 430,.60,1.75,-.0073,,
,,.0082,1.40,15.75,430 / 440,.65,2.05,-.0080,,
,,.0086,1.45,15.55,440 / 450,.80,2.25,-.0087,,
,,.0092,1.45,15.25,450 / 460,1.25,2.40,-.0098,,
,,.0098,1.45,14.95,460 / 470,1.35,2.15,-.0097,,
,,.0102,1.45,14.70,470 / 480,1.55,2.35,-.0104,,
,,.0108,1.45,14.35,480 / 490,1.65,2.45,-.0108,,
,,.0112,1.55,14.05,490 / 500,1.80,2.65,-.0113,,
,,.0118,1.55,13.70,500 / 510,1.90,2.85,-.0118,,
,,.0123,1.50,13.35,510 / 520,2.05,3.05,-.0123,,
,,.0127,1.55,13.05,520 / 530,1.65,3.20,-.0122,,
,,.0131,3.40,10.95,530 / 540,2.35,3.95,-.0137,,
,,.0150,3.25,8.85,540 / 550,2.25,3.65,-.0135,,
,,.0126,4.85,10.50,550 / 560,2.40,4.05,-.0141,,
,,.0143,4.65,8.60,560 / 570,2.55,4.20,-.0143,,
,,.0147,4.40,8.40,570 / 580,2.70,4.35,-.0147,,
,,.0149,4.25,8.30,580 / 590,2.95,4.45,-.0150,,
,,.0152,4.00,8.10,590 / 600,3.15,4.65,-.0153,,
,,.0310,9.60,13.70,600 / 620,7.45,9.40,-.0312,,
,,.0317,8.90,13.05,620 / 640,7.95,10.15,-.0318,,
,,.0321,8.20,12.40,640 / 660,8.45,10.75,-.0323,,
,,.0322,7.50,11.70,660 / 680,9.15,11.65,-.0324,,
,,.0321,6.85,10.80,680 / 700,9.85,12.25,-.0324,,
,,.0162,2.45,6.40,700 / 710,4.60,6.90,-.0161,,
,,.0159,2.00,6.20,710 / 720,4.70,7.00,-.0161,,
,,.0155,1.85,5.55,720 / 730,4.00,7.20,-.0166,,
,,.0153,2.20,4.95,730 / 740,4.15,8.25,-.0159,,
,,.0158,2.50,5.20,740 / 750,4.25,8.40,-.0157,,
,,.0078,.20,3.45,750 / 755,1.15,4.95,-.0081,,
,,.0080,.05,3.80,755 / 760,1.55,5.30,-.0074,,
,,.0075,-.35,3.60,760 / 765,1.25,5.00,-.0081,,
,,.0074,-.20,3.35,765 / 770,1.60,5.40,-.0073,,
,,.0074,-.05,3.25,770 / 775,1.25,5.10,-.0080,,
,,.0077,0,3.45,775 / 780,1.90,5.45,-.0069,,
,,.0076,-.25,3.55,780 / 785,1.40,5.30,-.0077,,
,,.0068,-.50,3.10,785 / 790,1.35,5.55,-.0075,,
,,.0078,-.10,3.50,790 / 795,1.40,5.60,-.0074,,
,,.0066,-.55,3.00,795 / 800,1.45,5.65,-.0073,,
,,.0072,-.10,3.00,800 / 805,1.50,5.65,-.0072,,
,,.0069,-.15,2.80,805 / 810,1.55,5.65,-.0072,,
,,.0071,-.05,2.85,810 / 815,1.55,5.70,-.0071,,
,,.0069,-.15,2.85,815 / 820,1.60,5.75,-.0070,,
,,.0068,-.20,2.80,820 / 825,1.65,5.75,-.0069,,
