This document was exported from the paperMoney® platform which provides a simulated trading environment. All data contained herein is for educational and entertainment purposes only. TD Ameritrade its subsidiaries and/or affiliates are not responsible for the accuracy of any of these exported data.

thinkBack: Stock quote and option quote for TSLA using Vertical template on 2/2/21 00:59:59

UNDERLYING
Last,Net Chng,Volume,Open,High,Low
839.81,+46.28,"25,391,385",814.29,842.00,795.5601

5 FEB 21  (4)  100 (Weeklys)
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.00,-3.00,7.05,50 / 52,-.04,.23,-.0003,,
,,.00,-3.05,7.00,52 / 54,-.24,.24,.00,,
,,.00,-3.00,7.05,54 / 56,-.23,.05,.0003,,
,,.00,-.45,4.45,56 / 58,-.05,.24,-.0003,,
,,.00,-.45,4.45,58 / 60,-.24,.07,.0003,,
,,.00,-3.05,7.00,60 / 62,-.07,.24,-.0003,,
,,.00,-5.60,9.60,62 / 64,-.25,.25,.00,,
,,.00,-3.00,7.05,64 / 66,-.25,.25,.00,,
,,.0006,-.45,3.95,66 / 68,-.24,.11,.0002,,
,,-.0004,.05,4.20,68 / 70,-.10,.09,.00,,
,,-.0002,-.20,4.45,70 / 72,-.10,.09,.00,,
,,.0009,-.45,3.80,72 / 74,-.10,.26,-.0003,,
,,-.0006,.20,4.15,74 / 76,-.26,.26,.00,,
,,.0007,-.15,3.70,76 / 78,-.25,.26,.00,,
,,-.0004,-2.30,6.55,78 / 80,-.26,.09,.0003,,
,,.0015,-6.15,7.05,80 / 81,-.10,.26,-.0003,,
,,.00,-5.05,7.05,81 / 82,-.26,.26,.00,,
,,-.0022,-2.40,6.05,82 / 83,-.26,.27,.00,,
,,.0010,-1.40,2.65,83 / 84,-.27,.27,.00,,
,,-.0010,-.65,3.40,84 / 85,-.27,.27,.00,,
,,.00,-4.05,5.95,85 / 86,-.27,.27,.00,,
,,.00,-6.60,8.60,86 / 87,-.24,.12,.0002,,
,,.00,-6.60,8.60,87 / 88,-.12,.24,-.0002,,
,,.0006,-3.95,5.55,88 / 89,-.27,.25,.00,,
,,-.0006,-.90,3.40,89 / 90,-.22,.13,.0002,,
,,.0021,-1.65,4.15,90 / 92,-.13,.25,-.0002,,
,,-.0021,-.20,5.65,92 / 94,-.28,.28,.00,,
,,.0007,-3.05,6.55,94 / 96,-.27,.28,.00,,
,,.0001,-2.50,6.45,96 / 98,-.23,.27,-.0001,,
,,-.0008,.15,4.35,98 / 100,-.22,.04,.0004,,
,,.0012,-.40,3.70,100 / 102,-.08,.23,-.0003,,
,,-.0012,.30,4.40,102 / 104,-.29,.15,.0003,,
,,.00,-.50,4.40,104 / 106,-.15,.29,-.0003,,
,,.00,-.50,4.50,106 / 108,-.29,.29,.00,,
,,.00,-.40,4.50,108 / 110,-.30,.15,.0003,,
,,.00,-.40,4.40,110 / 112,-.15,.30,-.0003,,
,,.0013,-.40,3.70,112 / 114,-.28,.20,.0002,,
,,.00,.30,3.70,114 / 116,-.18,.22,-.0001,,
,,-.0013,.30,4.30,116 / 118,-.24,.29,-.0001,,
,,.00,-.30,4.40,118 / 120,-.29,.18,.0002,,
,,.00,-.40,4.40,120 / 122,-.18,.25,-.0002,,
,,.00,-.40,4.40,122 / 124,-.27,.27,.00,,
,,.0016,-.50,3.70,124 / 126,-.26,.28,.00,,
,,-.0014,.20,4.45,126 / 128,-.28,.09,.0005,,
,,.0002,-.50,4.45,128 / 130,-.10,.30,-.0005,,
,,-.0003,-.40,4.50,130 / 132,-.30,.29,.00,,
,,.0004,-.40,4.25,132 / 134,-.29,.25,.0001,,
,,-.0004,-.25,4.40,134 / 136,-.24,.27,-.0001,,
,,.00,-.40,4.40,136 / 138,-.27,.26,.00,,
,,.0015,-.40,3.80,138 / 140,-.27,.31,-.0001,,
,,-.0015,-.80,3.40,140 / 141,-.31,.30,.00,,
,,.00,-1.40,3.40,141 / 142,-.30,.31,.00,,
,,.0003,-1.50,3.40,142 / 143,-.31,.31,.00,,
,,.0001,-1.50,3.45,143 / 144,-.31,.30,.00,,
,,-.0003,-1.35,3.45,144 / 145,-.28,.31,-.0001,,
,,.00,-1.35,3.35,145 / 146,-.31,.28,.0001,,
,,.00,-1.35,3.35,146 / 147,-.30,.31,.00,,
,,.0003,-1.45,3.35,147 / 148,-.31,.30,.00,,
,,.00,-1.45,3.45,148 / 149,-.30,.30,.00,,
,,-.0001,-1.40,3.45,149 / 150,-.20,.25,-.0001,,
,,.00,-1.40,3.40,150 / 151,-.25,.20,.0001,,
,,.0015,-1.40,2.80,151 / 152,-.29,.31,-.0001,,
,,-.0014,-.80,3.40,152 / 153,-.31,.29,.00,,
,,.0015,-1.40,2.80,153 / 154,-.30,.30,.00,,
,,-.0008,-.80,3.15,154 / 155,-.22,.29,-.0002,,
,,.0008,-1.15,2.80,155 / 156,-.29,.22,.0002,,
,,-.0015,-.80,3.40,156 / 157,-.30,.27,.0001,,
,,.00,-1.40,3.40,157 / 158,-.27,.28,.00,,
,,.0015,-1.40,2.80,158 / 159,-.27,.30,-.0001,,
,,-.0013,-.80,3.35,159 / 160,-.23,.30,-.0002,,
,,.0013,-1.35,2.80,160 / 161,-.31,.24,.0002,,
,,-.0012,-.80,3.30,161 / 162,-.31,.31,.00,,
,,-.0001,-1.30,3.35,162 / 163,-.31,.31,.00,,
,,.0003,-1.45,3.35,163 / 164,-.24,.29,-.0001,,
,,-.0003,-1.35,3.45,164 / 165,-.18,.24,-.0002,,
,,.0002,-1.35,3.30,165 / 166,-.31,.20,.0003,,
,,-.0001,-1.30,3.35,166 / 167,-.31,.31,.00,,
,,.0002,-1.40,3.35,167 / 168,-.31,.30,.00,,
,,.00,-1.40,3.40,168 / 169,-.30,.30,.00,,
,,.00,-1.40,3.40,169 / 170,-.30,.31,.00,,
,,.00,-1.40,3.40,170 / 171,-.31,.26,.0001,,
,,.0003,-1.50,3.40,171 / 172,-.26,.31,-.0001,,
,,-.0003,-1.40,3.50,172 / 173,-.31,.31,.00,,
,,.0004,-1.50,3.35,173 / 174,-.26,.30,-.0001,,
,,-.0003,-1.35,3.45,174 / 175,-.29,.26,.0001,,
,,.0012,-1.35,2.85,175 / 176,-.27,.30,-.0001,,
,,-.0008,-.95,3.30,176 / 177,-.30,.27,.0001,,
,,-.0001,-1.30,3.35,177 / 178,-.30,.30,.00,,
,,.0011,-1.35,2.90,178 / 179,-.30,.30,.00,,
,,-.0014,-.90,3.45,179 / 180,-.21,.29,-.0002,,
,,.0014,-1.35,2.80,180 / 181,-.28,.21,.0002,,
,,.00,-.80,2.80,181 / 182,-.28,.29,.00,,
,,.00,-.85,2.85,182 / 183,-.28,.28,.00,,
,,.0001,-.90,2.85,183 / 184,-.20,.28,-.0002,,
,,-.0014,-.85,3.40,184 / 185,-.23,.20,.0001,,
,,.0009,-1.40,3.05,185 / 186,-.23,.23,.00,,
,,-.0008,-1.05,3.35,186 / 187,-.26,.23,.0001,,
,,.00,-1.35,3.35,187 / 188,-.26,.26,.00,,
,,.00,-1.35,3.35,188 / 189,-.21,.26,-.0001,,
,,.00,-1.35,3.35,189 / 190,-.20,.21,.00,,
,,.0013,-.35,3.85,190 / 192,-.24,.20,.0001,,
,,-.0006,.15,4.10,192 / 194,-.19,.24,-.0001,,
,,.0007,-.10,3.80,194 / 196,-.19,.19,.00,,
,,-.0010,.05,4.35,196 / 198,-.22,.19,.0001,,
,,.0014,-1.50,2.90,198 / 199,-.17,.23,-.0002,,
,,-.0002,-.80,2.90,199 / 200,-.07,.18,-.0003,,
,,-.0011,-.90,3.35,200 / 201,-.22,.08,.0004,,
,,.00,-1.45,3.45,201 / 202,-.17,.25,-.0002,,
,,.0010,-1.35,2.95,202 / 203,-.24,.20,.0001,,
,,-.0013,-.85,3.35,203 / 204,-.19,.25,-.0002,,
,,.0013,-.35,3.85,204 / 206,-.15,.21,-.0002,,
,,-.0013,.15,4.35,206 / 208,-.24,.19,.0001,,
,,.0013,-.35,3.85,208 / 210,-.16,.28,-.0003,,
,,.0003,.10,3.80,210 / 212,-.14,.20,-.0002,,
,,-.0007,.15,4.15,212 / 214,-.28,.17,.0003,,
,,-.0005,-.15,4.35,214 / 216,-.20,.31,-.0003,,
,,.00,-.35,4.35,216 / 218,-.29,.24,.0001,,
,,.0014,-.35,3.80,218 / 220,-.19,.32,-.0004,,
,,-.0010,.10,4.30,220 / 222,-.30,.22,.0002,,
,,.0001,-.45,4.40,222 / 224,-.30,.34,-.0001,,
,,.00,-.45,4.45,224 / 226,-.31,.34,-.0001,,
,,-.0003,-.35,4.45,226 / 228,-.32,.34,-.0001,,
,,.0008,-.35,4.05,228 / 230,-.20,.33,-.0004,,
,,.0006,-.05,3.80,230 / 232,-.31,.24,.0002,,
,,-.0013,.20,4.30,232 / 234,-.29,.37,-.0002,,
,,.0002,-.35,4.30,234 / 236,-.22,.32,-.0003,,
,,.0014,-.35,3.80,236 / 238,-.35,.25,.0002,,
,,-.0014,.20,4.35,238 / 240,-.36,.34,.00,,
,,.0004,-.35,4.20,240 / 242,-.19,.32,-.0004,,
,,.0013,-.30,3.80,242 / 244,-.29,.27,.00,,
,,-.0006,.05,4.20,244 / 246,-.37,.40,-.0001,,
,,-.0006,-.15,4.40,246 / 248,-.34,.40,-.0002,,
,,.0012,-.30,3.85,248 / 250,-.24,.29,-.0002,,
,,-.0012,.15,4.30,250 / 252,-.30,.28,.00,,
,,.0016,-.40,3.80,252 / 254,-.39,.41,-.0001,,
,,.0002,.10,3.85,254 / 256,-.39,.42,-.0001,,
,,-.0014,.20,4.35,256 / 258,-.40,.43,-.0001,,
,,-.0001,-.30,4.35,258 / 260,-.28,.34,-.0002,,
,,.0008,-.45,4.15,260 / 262,-.27,.31,-.0001,,
,,-.0007,-.15,4.40,262 / 264,-.41,.40,.00,,
,,.0014,-.30,3.80,264 / 266,-.29,.44,-.0004,,
,,-.0012,.15,4.30,266 / 268,-.41,.31,.0002,,
,,.0004,-.45,4.30,268 / 270,-.41,.45,-.0001,,
,,.00,-.40,4.40,270 / 272,-.43,.46,-.0001,,
,,-.0003,-.30,4.40,272 / 274,-.44,.46,-.0001,,
,,.0002,-.35,4.30,274 / 276,-.43,.42,.00,,
,,.0016,-.35,3.75,276 / 278,-.39,.47,-.0002,,
,,-.0014,.25,4.30,278 / 280,-.45,.48,-.0001,,
,,.00,-.30,4.30,280 / 282,-.46,.33,.0003,,
,,.00,-1.30,3.30,282 / 283,-.31,.48,-.0005,,
,,.0002,-1.35,3.30,283 / 284,-.46,.48,-.0001,,
,,.00,-1.35,3.35,284 / 285,-.47,.43,.0001,,
,,.0002,-1.35,3.30,285 / 286,-.42,.48,-.0002,,
,,.0003,-1.40,3.30,286 / 287,-.46,.48,-.0001,,
,,-.0003,-1.30,3.40,287 / 288,-.47,.48,.00,,
,,.00,-1.30,3.30,288 / 289,-.47,.48,.00,,
,,.00,-1.30,3.30,289 / 290,-.36,.48,-.0003,,
,,.00,-1.30,3.30,290 / 291,-.47,.38,.0002,,
,,.0004,-1.45,3.30,291 / 292,-.47,.33,.0004,,
,,-.0001,-1.35,3.40,292 / 293,-.31,.48,-.0005,,
,,.0003,-1.40,3.30,293 / 294,-.46,.43,.0001,,
,,.00,-1.40,3.40,294 / 295,-.42,.47,-.0002,,
,,-.0003,-1.30,3.40,295 / 296,-.46,.33,.0003,,
,,.00,-1.30,3.30,296 / 297,-.31,.48,-.0005,,
,,.0016,-1.30,2.70,297 / 298,-.35,.43,-.0002,,
,,-.0016,-.70,3.30,298 / 299,-.42,.36,.0001,,
,,.0003,-1.35,3.25,299 / 300,-.35,.24,.0003,,
,,.0003,-1.40,3.30,300 / 301,-.22,.37,-.0004,,
,,-.0003,-1.30,3.40,301 / 302,-.35,.32,.0001,,
,,.00,-1.30,3.30,302 / 303,-.31,.36,-.0002,,
,,.0015,-1.30,2.75,303 / 304,-.46,.48,-.0001,,
,,-.0015,-.75,3.30,304 / 305,-.44,.48,-.0001,,
,,.00,-1.30,3.30,305 / 306,-.47,.46,.00,,
,,.0021,-1.45,2.70,306 / 307,-.47,.42,.0001,,
,,-.0016,-.80,3.40,307 / 308,-.40,.48,-.0002,,
,,.0002,-1.40,3.35,308 / 309,-.46,.38,.0002,,
,,.0012,-1.30,2.85,309 / 310,-.36,.48,-.0003,,
,,-.0015,-.75,3.30,310 / 311,-.47,.48,.00,,
,,.0003,-1.40,3.30,311 / 312,-.47,.48,.00,,
,,.0016,-1.40,2.80,312 / 313,-.46,.42,.0001,,
,,-.0016,-.75,3.35,313 / 314,-.40,.48,-.0002,,
,,.00,-1.30,3.30,314 / 315,-.46,.48,-.0001,,
,,.00,-1.30,3.30,315 / 316,-.47,.48,-.0001,,
,,.00,-1.30,3.30,316 / 317,-.47,.44,.0001,,
,,.0017,-1.30,2.70,317 / 318,-.42,.49,-.0002,,
,,-.0001,-.80,2.85,318 / 319,-.47,.48,-.0001,,
,,-.0012,-.90,3.35,319 / 320,-.46,.48,-.0001,,
,,.0018,-1.40,2.75,320 / 321,-.46,.48,-.0001,,
,,-.0018,-.75,3.40,321 / 322,-.47,.43,.0001,,
,,.00,-1.30,3.30,322 / 323,-.42,.49,-.0002,,
,,.0019,-1.40,2.70,323 / 324,-.47,.49,-.0001,,
,,-.0018,-.70,3.35,324 / 325,-.47,.47,.00,,
,,.0002,-1.30,3.25,325 / 326,-.45,.40,.0001,,
,,.0017,-.30,3.70,326 / 328,-.37,.44,-.0002,,
,,-.0015,.30,4.25,328 / 330,-.40,.49,-.0003,,
,,.0002,-.30,4.25,330 / 332,-.41,.49,-.0003,,
,,.0003,-.40,4.30,332 / 334,-.46,.32,.0003,,
,,-.0001,-.30,4.35,334 / 336,-.33,.50,-.0005,,
,,.0015,-.30,3.80,336 / 338,-.46,.50,-.0002,,
,,-.0008,.05,4.25,338 / 340,-.34,.48,-.0004,,
,,.0016,-.30,3.75,340 / 342,-.29,.38,-.0003,,
,,.0003,.20,3.70,342 / 344,-.46,.35,.0002,,
,,-.0017,.30,4.35,344 / 346,-.46,.50,-.0002,,
,,.0020,-.30,3.60,346 / 348,-.46,.50,-.0002,,
,,.0002,.35,3.60,348 / 350,-.29,.34,-.0002,,
,,.0001,.35,3.65,350 / 352,-.29,.32,-.0001,,
,,-.0001,.30,3.75,352 / 354,-.44,.49,-.0002,,
,,.0003,.20,3.70,354 / 356,-.45,.50,-.0002,,
,,.0005,.25,3.60,356 / 358,-.42,.49,-.0003,,
,,-.0016,.35,4.25,358 / 360,-.41,.30,.0002,,
,,.0017,-.30,3.70,360 / 362,-.26,.30,-.0002,,
,,-.0001,.30,3.75,362 / 364,-.25,.31,-.0002,,
,,-.0011,.20,4.20,364 / 366,-.26,.30,-.0002,,
,,.0001,-.25,4.25,366 / 368,-.23,.30,-.0003,,
,,.0004,-.30,4.20,368 / 370,-.22,.28,-.0002,,
,,.0001,-.25,4.25,370 / 372,-.23,.27,-.0002,,
,,.0004,-.30,4.20,372 / 374,-.25,.28,-.0002,,
,,.0001,-.25,4.25,374 / 376,-.23,.30,-.0003,,
,,.0006,1.65,6.20,376 / 380,-.20,.30,-.0004,,
,,.0006,1.65,6.20,380 / 384,-.19,.31,-.0005,,
,,.00,-1.25,3.25,384 / 385,-.24,.26,-.0001,,
,,.0018,.70,4.70,385 / 388,-.24,.29,-.0003,,
,,-.0013,.25,4.25,388 / 390,-.22,.42,-.0006,,
,,.0004,-.30,4.20,390 / 392,-.24,.38,-.0005,,
,,.0004,.70,5.20,392 / 395,-.27,.31,-.0002,,
,,.0013,-1.25,2.80,395 / 396,-.33,.33,.00,,
,,.0010,2.15,5.55,396 / 400,-.13,.25,-.0005,,
,,-.0010,3.30,7.15,400 / 405,-.15,.27,-.0006,,
,,.0008,2.65,7.15,405 / 410,-.22,.46,-.0009,,
,,.0007,2.70,7.15,410 / 415,-.26,.38,-.0006,,
,,.0017,2.70,6.80,415 / 420,-.25,.40,-.0007,,
,,.0011,3.00,6.70,420 / 425,-.23,.42,-.0008,,
,,-.0004,3.10,7.15,425 / 430,-.24,.50,-.0010,,
,,.0019,2.65,6.80,430 / 435,-.31,.44,-.0007,,
,,.0012,3.00,6.70,435 / 440,-.26,.52,-.0011,,
,,.0001,3.00,7.10,440 / 445,-.33,.56,-.0010,,
,,.0021,2.70,6.70,445 / 450,-.31,.51,-.0009,,
,,-.0003,3.15,7.10,450 / 455,-.25,.46,-.0010,,
,,.0011,2.65,7.10,455 / 460,-.25,.55,-.0012,,
,,.0021,2.65,6.75,460 / 465,-.35,.55,-.0010,,
,,.0001,3.00,7.10,465 / 470,-.30,.60,-.0013,,
,,.0028,2.55,6.60,470 / 475,-.30,.55,-.0012,,
,,.0009,3.00,6.85,475 / 480,-.30,.55,-.0012,,
,,.0009,2.95,6.90,480 / 485,-.30,.60,-.0013,,
,,.0007,2.90,7.05,485 / 490,-.30,.60,-.0014,,
,,.0014,2.65,7.05,490 / 495,-.25,.60,-.0015,,
,,.0014,2.65,7.05,495 / 500,-.20,.55,-.0015,,
,,.0047,7.35,11.40,500 / 510,-.05,.65,-.0029,,
,,.0030,7.85,11.55,510 / 520,.05,.75,-.0035,,
,,.0039,7.70,11.40,520 / 530,.10,.75,-.0038,,
,,.0043,7.95,11.05,530 / 540,.15,.80,-.0042,,
,,.0050,8.15,10.65,540 / 550,.25,.85,-.0047,,
,,.0050,8.20,10.65,550 / 560,.25,.85,-.0048,,
,,.0059,8.05,10.50,560 / 570,.30,1.05,-.0056,,
,,.0059,8.05,10.55,570 / 580,.45,1.10,-.0063,,
,,.0067,7.95,10.40,580 / 590,.45,1.10,-.0064,,
,,.0073,7.90,10.25,590 / 600,.55,1.30,-.0073,,
,,.0080,7.80,10.15,600 / 610,.65,1.40,-.0080,,
,,.0087,7.65,10.05,610 / 620,.75,1.55,-.0087,,
,,.0093,7.55,9.95,620 / 630,.80,1.65,-.0092,,
,,.0101,7.35,9.85,630 / 640,.95,1.80,-.0101,,
,,.0107,7.25,9.75,640 / 650,1.10,1.90,-.0108,,
,,.0116,7.05,9.55,650 / 660,1.20,2.10,-.0115,,
,,.0124,6.85,9.45,660 / 670,1.35,2.35,-.0124,,
,,.0130,6.75,9.30,670 / 680,1.50,2.55,-.0132,,
,,.0139,6.50,9.05,680 / 690,1.65,2.70,-.0138,,
,,.0144,6.40,8.95,690 / 700,1.85,2.90,-.0146,,
,,.0153,6.15,8.65,700 / 710,2.00,3.15,-.0153,,
,,.0158,6.00,8.50,710 / 720,2.20,3.40,-.0160,,
,,.0165,5.75,8.25,720 / 730,2.35,3.60,-.0165,,
,,.0170,5.60,8.05,730 / 740,2.55,3.90,-.0172,,
,,.0087,2.10,4.50,740 / 745,.95,2.40,-.0087,,
,,.0090,2.10,4.30,745 / 750,1.00,2.50,-.0089,,
,,.0090,2.20,4.20,750 / 755,1.05,2.50,-.0089,,
,,.0089,2.15,4.35,755 / 760,1.10,2.55,-.0090,,
,,.0093,1.90,4.10,760 / 765,1.15,2.70,-.0092,,
,,.0091,2.05,4.20,765 / 770,1.20,2.75,-.0093,,
,,.0094,1.85,3.95,770 / 775,1.25,2.80,-.0093,,
,,.0093,2.00,4.10,775 / 780,1.25,2.85,-.0094,,
,,.0095,1.70,3.85,780 / 785,1.30,3.00,-.0095,,
,,.0095,1.85,3.80,785 / 790,1.30,3.10,-.0095,,
,,.0095,1.80,3.90,790 / 795,1.30,3.15,-.0095,,
,,.0096,1.55,3.85,795 / 800,1.35,3.25,-.0096,,
,,.0096,1.50,3.50,800 / 805,1.40,3.30,-.0096,,
,,.0096,1.75,3.75,805 / 810,1.45,3.35,-.0096,,
,,.0096,1.40,3.40,810 / 815,1.50,3.40,-.0096,,
,,.0096,1.65,3.60,815 / 820,1.55,3.50,-.0097,,
,,.0096,1.35,3.55,820 / 825,1.55,3.55,-.0097,,
,,.0096,1.25,3.20,825 / 830,1.60,3.60,-.0096,,
,,.0095,1.50,2.95,830 / 835,1.70,3.70,-.0096,,
,,.0096,1.65,3.10,835 / 840,1.75,3.70,-.0096,,
,,.0096,1.40,3.20,840 / 845,1.75,3.75,-.0096,,
,,.0093,1.20,2.60,845 / 850,1.80,3.90,-.0095,,
,,.0097,1.70,3.10,850 / 855,1.85,3.90,-.0095,,
,,.0094,1.10,3.05,855 / 860,1.90,3.95,-.0094,,
,,.0094,1.05,3.10,860 / 865,1.95,4.00,-.0094,,
,,.0093,.90,3.05,865 / 870,2.00,4.05,-.0093,,
,,.0091,.80,2.90,870 / 875,2.00,4.15,-.0092,,
,,.0093,.90,3.00,875 / 880,2.05,4.20,-.0092,,
,,.0091,.75,2.90,880 / 885,2.10,4.05,-.0092,,
,,.0090,.75,2.85,885 / 890,2.30,4.10,-.0090,,
,,.0089,.70,2.75,890 / 895,2.35,4.20,-.0089,,
,,.0088,.70,2.70,895 / 900,2.35,4.25,-.0089,,
,,.0088,.70,2.65,900 / 905,2.45,4.40,-.0086,,
,,.0086,.65,2.55,905 / 910,2.40,4.25,-.0088,,
,,.0085,.65,2.50,910 / 915,2.55,4.30,-.0086,,
,,.0084,.65,2.40,915 / 920,2.60,4.55,-.0082,,
,,.0083,.65,2.30,920 / 925,2.45,4.55,-.0084,,
,,.0082,.65,2.25,925 / 930,2.55,4.60,-.0082,,
,,.0081,.60,2.20,930 / 935,2.55,4.60,-.0082,,
,,.0080,.60,2.15,935 / 940,2.60,4.70,-.0079,,
,,.0075,.60,1.80,940 / 945,2.65,4.70,-.0079,,
,,.0080,.85,1.95,945 / 950,2.70,4.70,-.0078,,
,,.0072,.60,1.65,950 / 955,2.75,4.80,-.0075,,
,,.0075,.80,1.65,955 / 960,2.75,4.80,-.0075,,
,,.0073,.75,1.60,960 / 965,2.80,4.85,-.0074,,
,,.0072,.75,1.55,965 / 970,2.80,4.95,-.0072,,
,,.0070,.65,1.55,970 / 975,2.80,5.00,-.0071,,
,,.0069,.60,1.55,975 / 980,2.80,5.00,-.0071,,
,,.0068,.60,1.50,980 / 985,2.90,5.10,-.0067,,
,,.0067,.55,1.50,985 / 990,2.85,5.10,-.0068,,
,,.0064,.45,1.45,990 / 995,2.85,5.15,-.0067,,
,,.0066,.50,1.50,995 / 1000,2.90,5.20,-.0064,,
,,.0124,1.30,2.30,1000 / 1010,7.05,9.35,-.0124,,
,,.0119,1.20,2.20,1010 / 1020,7.15,9.40,-.0121,,
,,.0114,1.10,2.10,1020 / 1030,7.25,9.50,-.0116,,
,,.0108,.95,2.00,1030 / 1040,7.40,9.65,-.0109,,
,,.0105,.90,1.95,1040 / 1050,7.45,9.65,-.0107,,
,,.0099,.75,1.85,1050 / 1060,7.60,9.80,-.0099,,
,,.0096,.65,1.85,1060 / 1070,7.65,9.85,-.0096,,
,,.0089,.50,1.75,1070 / 1080,7.70,9.90,-.0093,,
,,.0088,.50,1.75,1080 / 1090,7.80,10.00,-.0087,,
,,.0082,.40,1.65,1090 / 1100,7.90,10.10,-.0082,,
,,.0078,.30,1.60,1100 / 1110,7.90,10.10,-.0081,,
,,.0074,.25,1.55,1110 / 1120,8.00,10.20,-.0075,,
,,.0071,.20,1.50,1120 / 1130,8.05,10.25,-.0071,,
,,.0068,.15,1.45,1130 / 1140,8.10,10.30,-.0068,,
,,.0064,.10,1.40,1140 / 1150,8.15,10.35,-.0064,,
,,.0061,.05,1.35,1150 / 1160,8.20,10.40,-.0061,,
,,.0059,.05,1.30,1160 / 1170,8.25,10.45,-.0057,,
,,.0057,0,1.30,1170 / 1180,8.25,10.50,-.0055,,
,,.0050,-.10,1.20,1180 / 1190,8.30,10.55,-.0052,,
,,.0049,-.05,1.15,1190 / 1200,8.35,10.55,-.0050,,
,,.0114,.70,1.80,1200 / 1225,22.55,24.90,-.0116,,
,,.0100,.60,1.55,1225 / 1250,22.70,25.15,-.0101,,
,,.0086,.45,1.35,1250 / 1275,22.85,25.05,-.0097,,
,,.0075,.35,1.20,1275 / 1300,23.25,25.45,-.0067,,
,,.0067,.25,1.10,1300 / 1325,23.05,25.55,-.0069,,
,,.0060,.20,1.00,1325 / 1350,23.15,25.45,-.0067,,
,,.0053,.20,.85,1350 / 1375,23.50,25.70,-.0044,,
,,.0048,.15,.80,1375 / 1400,23.25,25.75,-.0050,,
,,.0039,.05,.70,1400 / 1425,23.40,25.85,-.0040,,
,,.0038,.05,.70,1425 / 1450,23.40,25.80,-.0041,,
,,.0032,-.05,.65,1450 / 1475,22.90,26.35,-.0038,,
,,.0035,.05,.65,1475 / 1500,22.55,27.05,-.0024,,
,,.0021,-.15,.50,1500 / 1525,22.30,27.05,-.0033,,
,,.0024,-.15,.60,1525 / 1550,22.40,26.90,-.0034,,
,,.0023,-.15,.60,1550 / 1575,22.75,26.65,-.0030,,
,,.0027,0,.55,1575 / 1600,22.85,27.20,-.0003,,
,,.0011,-.20,.35,1600 / 1625,22.35,27.35,-.0017,,
,,.0022,-.10,.55,1625 / 1650,22.40,26.70,-.0041,,
,,.0015,-.15,.43,1650 / 1675,23.05,26.75,-.0012,,
,,.0018,-.03,.40,1675 / 1700,22.95,27.35,.0009,,

16 APR 21  (74)  100

18 JUN 21  (137)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0002,-2.85,4.25,1 / 2,-.02,.01,.00,,
,,-.0002,-4.00,6.60,2 / 3,-.02,.02,.00,,
,,.00,-6.45,8.45,3 / 4,-.02,.05,.00,,
,,.0006,-6.40,5.65,4 / 5,-.05,.02,.00,,
,,-.0006,-3.65,8.40,5 / 6,-.02,.05,.00,,
,,.0003,-4.55,6.00,6 / 7,-.05,.05,.00,,
,,.00,-2.10,4.10,7 / 8,-.05,.05,.00,,
,,-.0001,-4.00,6.15,8 / 9,-.05,.05,.00,,
,,-.0003,-4.15,6.70,9 / 10,-.04,.05,.00,,
,,.00,-2.80,4.80,10 / 11,-.05,.03,.00,,
,,.0005,-4.70,5.80,11 / 12,-.02,.04,.00,,
,,-.0001,-3.80,6.00,12 / 13,-.04,.03,.00,,
,,-.0001,-2.10,4.30,13 / 14,-.05,.05,.00,,
,,.00,-2.40,4.35,14 / 15,-.05,.04,.00,,
,,.00,-4.25,6.25,15 / 16,-.04,.05,.00,,
,,.0001,-4.15,6.00,16 / 17,-.05,.05,.00,,
,,-.0005,-4.00,6.55,17 / 18,-.05,.31,-.0003,,
,,.0004,-6.45,8.05,18 / 19,-.31,.31,.00,,
,,-.0004,-6.05,8.45,19 / 20,-.28,.04,.0002,,
,,.0001,-4.65,6.50,20 / 21,-.04,.28,-.0002,,
,,.00,-2.70,4.70,21 / 22,-.31,.31,.00,,
,,-.0001,-2.60,4.70,22 / 23,-.31,.31,.00,,
,,.00,-4.50,6.55,23 / 24,-.31,.31,.00,,
,,.00,-6.45,8.45,24 / 25,-.30,.05,.0003,,
,,.00,-6.45,8.45,25 / 26,-.03,.30,-.0003,,
,,.00,-6.45,8.45,26 / 27,-.31,.09,.0002,,
,,.00,-4.55,6.50,27 / 28,-.11,.12,.00,,
,,.0001,-2.70,4.60,28 / 29,-.12,.12,.00,,
,,.0005,-2.60,4.10,29 / 30,-.08,.06,.00,,
,,-.0005,-2.10,4.60,30 / 31,-.06,.11,-.0001,,
,,.0008,-2.60,3.80,31 / 32,-.15,.16,.00,,
,,-.0009,-3.60,6.55,32 / 33,-.16,.17,.00,,
,,.00,-6.45,8.45,33 / 34,-.13,.07,.0001,,
,,.00,-6.45,8.45,34 / 35,-.07,.15,-.0001,,
,,.00,-6.45,8.45,35 / 36,-.19,.20,.00,,
,,.00,-6.45,8.45,36 / 37,-.20,.31,-.0001,,
,,.0007,-4.55,5.95,37 / 38,-.29,.30,.00,,
,,-.0003,-2.05,4.35,38 / 39,-.30,.28,.00,,
,,-.0002,-2.45,4.60,39 / 40,-.29,.31,.00,,
