This document was exported from the paperMoney® platform which provides a simulated trading environment. All data contained herein is for educational and entertainment purposes only. TD Ameritrade its subsidiaries and/or affiliates are not responsible for the accuracy of any of these exported data.

thinkBack: Stock quote and option quote for TSLA using Vertical template on 6/8/21 00:59:59

UNDERLYING
Last,Net Chng,Volume,Open,High,Low
605.13,+6.08,"22,543,682",591.825,610.00,582.88

11 JUN 21  (4)  100 (Weeklys)
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0097,.25,2.85,577.5 / 580,-.15,2.15,-.0099,,
,,.0098,.20,2.80,580 / 582.5,-.10,2.10,-.0099,,
,,.0099,.20,2.80,582.5 / 585,-.25,2.25,-.0100,,
,,.0100,.15,2.75,585 / 587.5,-.30,2.30,-.0100,,
,,.0100,.35,2.75,587.5 / 590,-.20,2.40,-.0102,,
,,.0102,.10,2.50,590 / 592.5,-.15,2.55,-.0103,,
,,.0102,.10,2.65,592.5 / 595,-.35,2.30,-.0102,,
,,.0102,.05,2.60,595 / 597.5,-.15,2.55,-.0104,,
,,.0103,.10,2.70,597.5 / 600,-.10,2.50,-.0104,,
,,.0103,0,2.50,600 / 602.5,-.05,2.45,-.0104,,
,,.0103,.05,2.35,602.5 / 605,0,2.50,-.0104,,
,,.0104,.10,2.45,605 / 607.5,-.05,2.35,-.0106,,
,,.0104,0,2.45,607.5 / 610,.10,2.80,-.0103,,
,,.0102,-.15,2.30,610 / 612.5,-.15,2.65,-.0106,,
,,.0105,0,2.45,612.5 / 615,0,2.70,-.0105,,
,,.0104,-.05,2.35,615 / 617.5,0,2.75,-.0105,,
,,.0103,-.10,2.25,617.5 / 620,.15,3.45,-.0095,,
,,.0103,-.10,2.25,620 / 622.5,-.60,2.55,-.0115,,
,,.0100,-.15,2.05,622.5 / 625,.30,3.05,-.0097,,
,,.0104,0,2.15,625 / 627.5,-.10,2.85,-.0106,,
,,.0104,-.10,2.20,627.5 / 630,.20,2.85,-.0102,,
,,.0096,-.40,2.05,630 / 632.5,.20,2.80,-.0103,,
,,.0103,-.20,2.25,632.5 / 635,.25,2.90,-.0101,,
,,.0098,-.25,2.00,635 / 637.5,.30,3.00,-.0098,,
,,.0099,-.25,2.05,637.5 / 640,.20,2.95,-.0101,,
,,.0092,-.50,2.00,640 / 642.5,.30,3.00,-.0098,,
,,.0096,-.45,2.10,642.5 / 645,.35,3.25,-.0090,,
,,.0095,-.45,2.05,645 / 647.5,.15,3.05,-.0101,,
,,.0085,-.50,1.75,647.5 / 650,.35,3.10,-.0095,,
,,.0193,.55,2.75,650 / 655,2.15,4.90,-.0185,,
,,.0179,.15,2.65,655 / 660,2.25,5.90,-.0149,,
,,.0172,.05,2.55,660 / 665,1.45,5.05,-.0205,,
,,.0165,.30,2.10,665 / 670,2.50,5.30,-.0159,,
,,.0151,.30,1.75,670 / 675,2.55,5.35,-.0155,,
,,.0153,.25,1.85,675 / 680,2.45,6.15,-.0123,,
,,.0162,.25,2.05,680 / 685,1.65,5.50,-.0188,,
,,.0132,-.10,1.75,685 / 690,2.65,5.55,-.0141,,
,,.0129,.05,1.55,690 / 695,2.75,5.60,-.0133,,
,,.0118,.15,1.25,695 / 700,1.70,6.30,-.0153,,
,,.0240,1.00,1.90,700 / 710,5.40,11.85,-.0237,,
,,.0204,.70,1.60,710 / 720,5.60,12.45,-.0187,,
,,.0187,.65,1.40,720 / 730,5.40,12.25,-.0211,,
,,.0177,.50,1.40,730 / 740,5.90,12.45,-.0163,,
,,.0148,.30,1.20,740 / 750,6.00,12.65,-.0140,,
,,.0112,.15,.90,750 / 760,6.05,13.10,-.0098,,
,,.0098,.10,.80,760 / 770,5.80,13.25,-.0104,,
,,.0085,.10,.66,770 / 780,5.80,13.20,-.0107,,
,,.0082,.14,.61,780 / 790,6.00,13.45,-.0067,,
,,.0070,.10,.52,790 / 800,5.95,13.50,-.0065,,
,,.0060,.05,.47,800 / 810,6.00,13.55,-.0055,,
,,.0051,0,.43,810 / 820,6.00,13.55,-.0054,,
,,.0044,-.03,.40,820 / 830,6.05,13.60,-.0043,,
,,.0039,-.05,.37,830 / 840,6.05,13.65,-.0038,,
,,.0032,-.09,.35,840 / 850,6.05,13.65,-.0037,,
,,.0029,-.11,.34,850 / 860,6.10,13.70,-.0026,,
,,.0025,-.12,.32,860 / 870,6.05,13.70,-.0031,,
,,.0023,-.13,.31,870 / 880,6.15,13.80,-.0010,,
,,.0020,-.14,.30,880 / 890,6.10,13.70,-.0025,,
,,.0023,-.10,.29,890 / 900,6.15,13.75,-.0014,,
,,.0011,-.16,.23,900 / 910,6.15,13.75,-.0014,,
,,.0016,-.15,.28,910 / 920,6.15,13.75,-.0013,,
,,.0013,-.16,.26,920 / 930,6.15,13.75,-.0013,,
,,.0012,-.17,.26,930 / 940,6.15,13.75,-.0013,,
,,.0011,-.17,.26,940 / 950,6.15,13.75,-.0013,,
,,.0008,-.18,.24,950 / 960,6.15,13.80,-.0007,,
,,.0008,-.18,.24,960 / 970,6.15,13.80,-.0007,,
,,.0010,-.17,.25,970 / 980,6.15,13.75,-.0012,,
,,.0008,-.18,.24,980 / 990,6.15,13.75,-.0012,,
,,.0007,-.18,.23,990 / 1000,6.20,13.80,-.0001,,
,,.0030,-.08,.32,1000 / 1050,46.10,53.70,-.0026,,
,,.0018,-.11,.25,1050 / 1100,46.10,53.70,-.0025,,
,,.0009,-.09,.15,1100 / 1150,46.15,53.75,-.0013,,
,,.0012,-.03,.13,1150 / 1200,46.15,53.80,-.0007,,
,,.0007,-.04,.09,1200 / 1250,46.15,53.85,-.0001,,

16 JUL 21  (39)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.00,48.75,51.25,50 / 100,0,.07,-.0004,,
,,.0005,48.65,51.15,100 / 150,0,.06,-.0005,,
,,.0020,48.55,51.10,150 / 200,.08,.21,-.0017,,
,,.0034,48.40,51.05,200 / 250,.08,.33,-.0028,,
,,.0010,8.60,11.25,250 / 260,-.08,.24,-.0010,,
,,.0003,.65,3.30,260 / 262,-.16,.18,-.0002,,
,,.0001,.65,3.35,262 / 264,-.19,.19,-.0001,,
,,.0006,2.60,5.30,264 / 268,-.15,.23,-.0005,,
,,.0001,.65,3.35,268 / 270,-.19,.20,-.0001,,
,,.0001,.65,3.35,270 / 272,-.17,.23,-.0003,,
,,.0001,.65,3.35,272 / 274,-.17,.20,-.0002,,
,,.0005,.60,3.30,274 / 276,-.17,.20,-.0002,,
,,.0001,.65,3.35,276 / 278,-.17,.21,-.0003,,
,,.0001,.65,3.35,278 / 280,-.14,.21,-.0004,,
,,.0003,.60,3.35,280 / 282,-.18,.17,.00,,
,,.0003,.60,3.35,282 / 284,-.19,.21,-.0002,,
,,.0001,.65,3.35,284 / 286,-.12,.19,-.0004,,
,,.0001,.65,3.35,286 / 288,-.16,.16,-.0001,,
,,.0007,2.60,5.30,288 / 292,-.11,.24,-.0008,,
,,.0001,.65,3.35,292 / 294,-.16,.17,-.0001,,
,,.0006,.60,3.30,294 / 296,-.18,.22,-.0003,,
,,.0001,.65,3.35,296 / 298,-.18,.22,-.0003,,
,,.0001,.65,3.35,298 / 300,-.18,.22,-.0003,,
,,.0003,.60,3.35,300 / 302,-.18,.20,-.0002,,
,,.0003,.60,3.35,302 / 304,-.09,.22,-.0007,,
,,.0008,-.35,2.20,304 / 305,-.14,.14,-.0001,,
,,.0001,-.20,2.20,305 / 306,-.16,.16,-.0001,,
,,-.0004,.75,3.35,306 / 308,-.09,.19,-.0006,,
,,.0004,.60,3.35,308 / 310,-.20,.13,.0002,,
,,.0004,.60,3.35,310 / 312,-.12,.25,-.0007,,
,,.0001,.60,3.40,312 / 314,-.12,.17,-.0004,,
,,.0003,-.40,2.35,314 / 315,-.11,.15,-.0003,,
,,.0008,-.35,2.20,315 / 316,-.11,.13,-.0002,,
,,-.0004,.75,3.35,316 / 318,-.10,.14,-.0003,,
,,.0004,.60,3.35,318 / 320,-.09,.15,-.0004,,
,,.0004,.60,3.35,320 / 322,-.12,.14,-.0002,,
,,.0004,.60,3.35,322 / 324,-.09,.17,-.0005,,
,,.0001,-.35,2.35,324 / 325,-.11,.13,-.0002,,
,,.0003,-.40,2.35,325 / 326,-.11,.13,-.0002,,
,,.0004,.60,3.35,326 / 328,-.09,.15,-.0004,,
,,.0009,.65,3.20,328 / 330,-.17,.14,.00,,
,,-.0004,.75,3.35,330 / 332,-.09,.22,-.0008,,
,,.0004,.60,3.35,332 / 334,-.09,.14,-.0004,,
,,.0003,-.40,2.35,334 / 335,-.10,.13,-.0002,,
,,.0001,-.40,2.40,335 / 336,-.10,.13,-.0002,,
,,.0003,-.40,2.35,336 / 337,-.17,.12,.0002,,
,,.0003,-.40,2.35,337 / 338,-.09,.20,-.0006,,
,,.0001,-.40,2.40,338 / 339,-.10,.12,-.0002,,
,,.0003,-.40,2.35,339 / 340,-.09,.08,.00,,
,,.0001,-.35,2.35,340 / 341,-.05,.12,-.0004,,
,,.0003,-.40,2.35,341 / 342,-.09,.13,-.0003,,
,,.0001,-.40,2.40,342 / 343,-.10,.12,-.0002,,
,,.0003,-.40,2.35,343 / 344,-.09,.13,-.0003,,
,,.0003,-.40,2.35,344 / 345,-.10,.12,-.0002,,
,,.0001,-.40,2.40,345 / 346,-.17,.13,.0001,,
,,.0001,-.40,2.40,346 / 347,-.10,.20,-.0006,,
,,.0006,-.45,2.35,347 / 348,-.09,.13,-.0003,,
,,.0001,-.40,2.40,348 / 349,-.10,.12,-.0002,,
,,.0016,-.40,2.10,349 / 350,-.09,.13,-.0003,,
,,-.0011,-.10,2.35,350 / 351,-.10,.12,-.0002,,
,,.0003,-.40,2.35,351 / 352,-.13,.13,-.0001,,
,,.0001,-.40,2.40,352 / 353,-.12,.17,-.0003,,
,,.0006,-.45,2.35,353 / 354,-.10,.15,-.0003,,
,,.0001,-.40,2.40,354 / 355,-.11,.13,-.0002,,
,,.0003,-.40,2.35,355 / 356,-.10,.15,-.0003,,
,,.0004,-.40,2.35,356 / 357,-.13,.14,-.0002,,
,,.0001,-.40,2.40,357 / 358,-.10,.16,-.0004,,
,,.0004,-.40,2.35,358 / 359,-.12,.13,-.0002,,
,,.0004,-.40,2.35,359 / 360,-.10,.16,-.0004,,
,,.0001,-.40,2.40,360 / 361,-.10,.14,-.0003,,
,,.0006,-.45,2.35,361 / 362,-.18,.13,.0001,,
,,.0001,-.40,2.40,362 / 363,-.12,.21,-.0006,,
,,.0001,-.40,2.40,363 / 364,-.10,.16,-.0004,,
,,.0006,-.45,2.35,364 / 365,-.10,.11,-.0002,,
,,.0001,-.40,2.40,365 / 366,-.07,.14,-.0005,,
,,.0006,-.45,2.35,366 / 367,-.15,.14,-.0001,,
,,.0001,-.40,2.40,367 / 368,-.12,.19,-.0005,,
,,.0001,-.40,2.40,368 / 369,-.12,.16,-.0003,,
,,.0006,-.45,2.35,369 / 370,-.10,.16,-.0004,,
,,.0001,-.40,2.40,370 / 371,-.15,.14,-.0001,,
,,.0006,-.45,2.35,371 / 372,-.10,.14,-.0003,,
,,.0001,-.40,2.40,372 / 373,-.05,.14,-.0006,,
,,.0006,-.45,2.35,373 / 374,-.15,.15,-.0001,,
,,.0001,-.40,2.40,374 / 375,-.11,.20,-.0006,,
,,.0004,-.40,2.35,375 / 376,-.11,.15,-.0003,,
,,.0004,-.40,2.35,376 / 377,-.13,.15,-.0002,,
,,.0001,-.40,2.40,377 / 378,-.15,.17,-.0002,,
,,.0006,-.45,2.35,378 / 379,-.11,.19,-.0005,,
,,.0001,-.40,2.40,379 / 380,-.15,.16,-.0002,,
,,.0006,-.45,2.35,380 / 381,-.15,.20,-.0004,,
,,.0001,-.40,2.40,381 / 382,-.11,.19,-.0005,,
,,.0006,-.45,2.35,382 / 383,-.19,.16,.00,,
,,.0001,-.40,2.40,383 / 384,-.11,.24,-.0008,,
,,.0007,-.45,2.35,384 / 385,-.15,.13,-.0001,,
,,.0001,-.40,2.40,385 / 386,-.09,.20,-.0007,,
,,.0007,-.45,2.35,386 / 387,-.11,.17,-.0005,,
,,.0014,-.45,2.20,387 / 388,-.12,.16,-.0004,,
,,-.0006,-.25,2.40,388 / 389,-.11,.17,-.0005,,
,,.0007,-.45,2.35,389 / 390,-.20,.16,.00,,
,,.0012,-.40,2.20,390 / 391,-.11,.25,-.0009,,
,,.0009,-.25,2.10,391 / 392,-.12,.16,-.0004,,
,,-.0011,-.15,2.40,392 / 393,-.14,.17,-.0003,,
,,.0007,-.45,2.35,393 / 394,-.14,.20,-.0005,,
,,.0004,-.45,2.40,394 / 395,-.17,.17,-.0002,,
,,.0004,-.45,2.40,395 / 396,-.09,.22,-.0008,,
,,.0007,-.45,2.35,396 / 397,-.13,.17,-.0004,,
,,.0014,-.40,2.15,397 / 398,-.16,.20,-.0004,,
,,-.0006,-.20,2.35,398 / 399,-.13,.22,-.0006,,
,,.0004,-.20,2.15,399 / 400,-.20,.18,-.0001,,
,,.0024,3.90,5.80,400 / 405,0,.40,-.0029,,
,,.0028,3.90,5.75,405 / 410,0,.35,-.0028,,
,,.0028,3.90,5.75,410 / 415,-.05,.38,-.0027,,
,,.0031,3.85,5.75,415 / 420,-.05,.45,-.0031,,
,,.0035,3.85,5.70,420 / 425,-.05,.45,-.0032,,
,,.0036,3.85,5.70,425 / 430,-.05,.50,-.0036,,
,,.0037,3.85,5.70,430 / 435,-.05,.40,-.0032,,
,,.0042,3.80,5.65,435 / 440,.10,.40,-.0040,,
,,.0043,3.80,5.65,440 / 445,.15,.60,-.0053,,
,,.0047,3.80,5.60,445 / 450,0,.60,-.0047,,
,,.0048,3.80,5.60,450 / 455,.05,.50,-.0046,,
,,.0054,3.75,5.55,455 / 460,.20,.60,-.0058,,
,,.0059,3.70,5.50,460 / 465,.10,.55,-.0053,,
,,.0063,3.70,5.45,465 / 470,.25,.65,-.0065,,
,,.0071,3.70,5.30,470 / 475,.25,.70,-.0068,,
,,.0074,3.75,5.20,475 / 480,.20,.65,-.0066,,
,,.0070,3.75,5.35,480 / 485,.35,.80,-.0080,,
,,.0083,3.50,5.30,485 / 490,.30,.90,-.0083,,
,,.0091,3.50,5.15,490 / 495,.30,1.00,-.0089,,
,,.0090,3.55,5.15,495 / 500,.40,.95,-.0092,,
,,.0100,3.40,5.10,500 / 505,.45,.95,-.0096,,
,,.0110,3.30,4.95,505 / 510,.55,1.10,-.0107,,
,,.0108,3.35,5.00,510 / 515,.55,1.10,-.0109,,
,,.0120,3.15,4.90,515 / 520,.60,1.20,-.0115,,
,,.0127,3.10,4.75,520 / 525,.70,1.40,-.0126,,
,,.0127,3.15,4.75,525 / 530,.65,1.35,-.0125,,
,,.0134,3.10,4.65,530 / 535,.85,1.55,-.0138,,
,,.0138,3.10,4.55,535 / 540,.85,1.60,-.0141,,
,,.0146,2.95,4.45,540 / 545,.95,1.70,-.0148,,
,,.0152,2.85,4.35,545 / 550,1.05,1.75,-.0153,,
,,.0158,2.75,4.25,550 / 555,1.05,1.80,-.0156,,
,,.0163,2.65,4.15,555 / 560,1.10,2.05,-.0163,,
,,.0169,2.45,4.05,560 / 565,1.20,2.20,-.0169,,
,,.0170,2.55,4.05,565 / 570,1.35,2.20,-.0172,,
,,.0175,2.50,3.80,570 / 575,1.45,2.30,-.0176,,
,,.0179,2.40,3.65,575 / 580,1.45,2.40,-.0179,,
,,.0182,2.35,3.55,580 / 585,1.60,2.50,-.0183,,
,,.0185,2.20,3.45,585 / 590,1.65,2.65,-.0185,,
,,.0187,2.10,3.40,590 / 595,1.80,2.85,-.0188,,
,,.0188,1.95,3.25,595 / 600,1.85,2.85,-.0189,,
,,.0189,1.90,3.15,600 / 605,2.00,3.00,-.0190,,
,,.0190,1.80,3.05,605 / 610,2.05,3.10,-.0190,,
,,.0189,1.65,2.95,610 / 615,2.10,3.25,-.0190,,
,,.0191,1.80,2.80,615 / 620,2.20,3.35,-.0190,,
,,.0186,1.60,2.45,620 / 625,2.35,3.50,-.0188,,
,,.0185,1.45,2.50,625 / 630,2.35,3.60,-.0187,,
,,.0184,1.40,2.45,630 / 635,2.45,3.70,-.0185,,
,,.0175,1.30,2.05,635 / 640,2.55,3.85,-.0181,,
,,.0185,1.50,2.30,640 / 645,2.45,4.00,-.0181,,
,,.0173,1.10,2.10,645 / 650,2.50,4.10,-.0179,,
,,.0171,1.10,2.00,650 / 655,2.70,4.35,-.0168,,
,,.0166,1.00,1.90,655 / 660,2.65,4.35,-.0170,,
,,.0162,.95,1.80,660 / 665,2.85,4.55,-.0158,,
,,.0157,.90,1.70,665 / 670,2.80,4.45,-.0163,,
,,.0160,.80,1.85,670 / 675,3.15,4.55,-.0149,,
,,.0136,.50,1.50,675 / 680,3.05,4.55,-.0152,,
,,.0152,.70,1.70,680 / 685,3.25,4.90,-.0131,,
,,.0128,.40,1.40,685 / 690,3.20,4.65,-.0143,,
,,.0132,.60,1.30,690 / 695,3.25,4.85,-.0133,,
,,.0118,.50,1.10,695 / 700,3.15,5.05,-.0128,,
,,.0122,.55,1.15,700 / 705,3.45,5.15,-.0109,,
,,.0125,.40,1.35,705 / 710,3.30,4.85,-.0131,,
,,.0095,.10,1.05,710 / 715,3.50,5.10,-.0109,,
,,.0102,.30,1.00,715 / 720,3.60,5.15,-.0101,,
,,.0096,.25,.95,720 / 725,3.55,5.15,-.0103,,
,,.0093,.25,.90,725 / 730,3.60,5.40,-.0086,,
,,.0084,.20,.80,730 / 735,3.55,5.45,-.0085,,
,,.0084,.20,.80,735 / 740,3.55,5.30,-.0094,,
,,.0084,.20,.80,740 / 745,3.75,5.35,-.0079,,
,,.0071,.10,.70,745 / 750,3.80,5.55,-.0063,,
,,.0135,.45,1.05,750 / 760,8.35,10.05,-.0143,,
,,.0116,.35,.90,760 / 770,8.60,10.25,-.0111,,
,,.0105,.30,.80,770 / 780,8.55,10.35,-.0106,,
,,.0092,.25,.70,780 / 790,8.65,10.45,-.0090,,
,,.0080,.20,.60,790 / 800,8.70,10.50,-.0081,,
,,.0074,.20,.53,800 / 810,8.80,10.55,-.0068,,
,,.0068,.17,.50,810 / 820,8.85,10.60,-.0059,,
,,.0048,.06,.37,820 / 830,8.80,10.60,-.0062,,
,,.0048,.12,.33,830 / 840,8.65,10.95,-.0045,,
,,.0046,.11,.32,840 / 850,8.40,11.15,-.0048,,
,,.0033,.05,.24,850 / 860,8.45,11.20,-.0039,,
,,.0028,.01,.23,860 / 870,8.45,11.25,-.0034,,
,,.0040,.05,.34,870 / 880,8.50,11.25,-.0029,,
,,.0028,-.04,.29,880 / 890,8.50,11.25,-.0028,,
,,.0018,-.05,.19,890 / 900,8.55,11.30,-.0019,,
,,.0016,-.02,.14,900 / 910,8.55,11.25,-.0023,,
,,.0020,0,.18,910 / 920,8.55,11.30,-.0018,,
,,.0015,-.03,.15,920 / 930,8.55,11.30,-.0018,,
,,.0018,-.01,.17,930 / 940,8.55,11.30,-.0017,,
,,.0011,-.04,.13,940 / 950,8.55,11.30,-.0017,,
,,.0014,-.04,.16,950 / 960,8.60,11.30,-.0012,,
,,.0010,-.06,.14,960 / 970,8.60,11.30,-.0012,,
,,.0010,-.05,.13,970 / 980,8.60,11.35,-.0007,,
,,.0014,-.02,.15,980 / 990,8.60,11.35,-.0007,,
,,.0008,-.03,.10,990 / 1000,8.60,11.35,-.0007,,
,,.0007,-.04,.10,1000 / 1010,8.55,11.35,-.0011,,
,,.0008,-.04,.11,1010 / 1020,8.60,11.35,-.0006,,
,,.0007,-.03,.09,1020 / 1030,8.60,11.30,-.0011,,
,,.0007,-.03,.09,1030 / 1040,8.60,11.35,-.0006,,
,,.0005,-.04,.08,1040 / 1050,8.60,11.35,-.0006,,
,,.0008,-.03,.11,1050 / 1060,8.60,11.35,-.0006,,
,,.0003,-.06,.08,1060 / 1070,8.60,11.35,-.0006,,
,,.0005,-.02,.06,1070 / 1080,8.60,11.35,-.0006,,
,,.0005,-.02,.06,1080 / 1090,8.60,11.40,-.0001,,
,,.0005,-.04,.08,1090 / 1100,8.60,11.35,-.0006,,
,,.0004,-.05,.08,1100 / 1110,8.65,11.35,-.0001,,
,,.0006,-.05,.11,1110 / 1120,8.60,11.35,-.0006,,
,,.0003,-.07,.09,1120 / 1130,8.60,11.40,-.0001,,
,,.0003,-.07,.09,1130 / 1140,8.60,11.40,-.0001,,
,,.0004,-.06,.10,1140 / 1150,8.60,11.40,-.0001,,
,,.0002,-.06,.08,1150 / 1160,8.60,11.35,-.0005,,
,,.0004,-.06,.10,1160 / 1170,8.60,11.35,-.0005,,
,,-.0001,-.11,.09,1170 / 1180,8.60,11.40,.00,,
,,.0005,-.06,.11,1180 / 1190,8.60,11.40,.00,,
,,.0002,-.05,.07,1190 / 1200,8.60,11.35,-.0005,,
,,.0006,-.04,.09,1200 / 1225,23.60,26.35,-.0006,,
,,.0005,-.05,.09,1225 / 1250,23.60,26.35,-.0006,,
,,.0004,-.05,.09,1250 / 1275,23.65,26.35,-.0001,,
,,.0006,-.05,.11,1275 / 1300,23.65,26.35,-.0001,,
,,.0002,-.07,.08,1300 / 1325,23.60,26.35,-.0005,,
,,.0002,-.05,.07,1325 / 1350,23.60,26.40,.00,,
,,.0002,-.05,.07,1350 / 1375,23.60,26.40,.00,,
,,.0003,-.05,.08,1375 / 1400,23.60,26.35,-.0005,,
,,.0001,-.06,.06,1400 / 1425,23.65,26.35,.00,,
,,.0004,-.04,.08,1425 / 1450,23.65,26.35,.00,,
,,.0002,-.06,.08,1450 / 1475,23.60,26.35,-.0005,,
,,.0005,-.02,.08,1475 / 1500,23.60,26.45,.0005,,
,,.00,-.06,.05,1500 / 1525,23.55,26.40,-.0005,,
,,.00,-.07,.07,1525 / 1550,23.50,26.55,.0005,,
,,.0001,-.06,.07,1550 / 1575,23.45,26.50,-.0005,,
,,.0002,-.06,.08,1575 / 1600,23.60,26.40,.00,,
,,.0002,-.03,.05,1600 / 1625,23.60,26.40,.00,,
,,.0004,0,.05,1625 / 1650,23.60,26.45,.0005,,
,,-.0001,-.04,.03,1650 / 1675,23.45,26.55,.00,,
,,.0001,-.02,.03,1675 / 1700,23.35,26.60,-.0005,,

23 JUL 21  (46)  100 (Weeklys)
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0024,5.95,13.65,300 / 310,-.08,.37,-.0019,,
,,.0014,6.05,13.80,310 / 320,-.10,.39,-.0020,,
,,.0026,5.95,13.65,320 / 330,-.09,.45,-.0024,,
,,.0031,5.85,13.65,330 / 340,-.09,.48,-.0027,,
,,.0029,5.90,13.70,340 / 350,-.03,.53,-.0033,,
,,.0036,5.85,13.60,350 / 360,-.07,.53,-.0033,,
,,.0038,5.85,13.60,360 / 370,-.07,.62,-.0038,,
,,.0042,5.85,13.55,370 / 380,-.05,.69,-.0044,,
,,.0053,5.75,13.45,380 / 390,0,.78,-.0052,,
,,.0055,5.75,13.45,390 / 400,-.05,.85,-.0055,,
,,.0068,5.60,13.35,400 / 410,0,.90,-.0062,,
,,.0075,5.50,13.35,410 / 420,.10,1.05,-.0075,,
,,.0082,5.45,13.30,420 / 430,.10,1.20,-.0085,,
,,.0094,5.40,13.15,430 / 440,.15,1.35,-.0096,,
,,.0107,5.30,13.00,440 / 450,.20,1.55,-.0109,,
,,.0134,5.15,12.50,450 / 460,.20,1.45,-.0110,,
,,.0137,5.35,12.35,460 / 470,.50,1.95,-.0143,,
,,.0141,5.20,12.55,470 / 480,.35,2.25,-.0153,,
,,.0178,4.70,12.00,480 / 490,.45,2.50,-.0169,,
,,.0187,4.85,11.70,490 / 500,.60,2.80,-.0188,,
,,.0216,4.65,11.00,500 / 510,.75,3.10,-.0206,,
,,.0205,4.85,11.50,510 / 520,1.05,3.50,-.0228,,
,,.0231,4.50,11.05,520 / 530,1.00,3.75,-.0238,,
,,.0143,.15,6.30,530 / 535,-.15,2.85,-.0128,,
,,.0122,.85,6.85,535 / 540,-.10,3.05,-.0133,,
,,.0136,.75,6.20,540 / 545,-.20,3.10,-.0134,,
,,.0139,.65,6.15,545 / 550,0,3.15,-.0139,,
,,.0148,.10,6.05,550 / 555,.05,3.30,-.0143,,
,,.0147,.05,6.25,555 / 560,.05,3.50,-.0147,,
,,.0143,.45,6.35,560 / 565,0,3.55,-.0148,,
,,.0152,-.05,5.95,565 / 570,.10,3.75,-.0152,,
,,.0153,-.10,6.05,570 / 575,.10,3.65,-.0153,,
,,.0077,-1.55,4.50,575 / 577.5,-.70,2.80,-.0078,,
,,.0078,-1.55,4.45,577.5 / 580,-.70,2.80,-.0079,,
,,.0078,-1.60,4.40,580 / 582.5,-.65,3.45,-.0081,,
,,.0078,-1.55,4.40,582.5 / 585,-1.15,3.25,-.0079,,
,,.0078,-.90,4.30,585 / 587.5,-1.10,3.45,-.0080,,
,,.0080,-1.55,3.60,587.5 / 590,-1.10,2.60,-.0079,,
,,.0079,-1.60,4.20,590 / 592.5,-.30,3.00,-.0081,,
,,.0080,-1.55,4.20,592.5 / 595,-.95,3.25,-.0081,,
,,.0080,-1.35,4.15,595 / 597.5,-.80,3.80,-.0080,,
,,.0080,-1.55,3.90,597.5 / 600,-1.15,3.25,-.0081,,
,,.0080,-1.55,4.05,600 / 602.5,-.90,3.70,-.0080,,
,,.0080,-1.60,4.00,602.5 / 605,-1.30,3.40,-.0083,,
,,.0080,-1.40,3.75,605 / 607.5,-.80,3.30,-.0082,,
,,.0081,-1.30,3.90,607.5 / 610,-.80,3.40,-.0081,,
,,.0078,-1.70,3.70,610 / 612.5,-.75,3.45,-.0081,,
,,.0080,-1.25,3.50,612.5 / 615,-.75,3.55,-.0080,,
,,.0078,-1.20,3.25,615 / 617.5,-.90,3.60,-.0081,,
,,.0082,-1.15,3.65,617.5 / 620,-.85,3.65,-.0081,,
,,.0079,-1.50,3.60,620 / 622.5,-.80,3.50,-.0082,,
,,.0080,-1.45,3.65,622.5 / 625,-.65,3.70,-.0079,,
,,.0079,-1.50,3.60,625 / 627.5,-.85,3.70,-.0081,,
,,.0078,-1.55,3.55,627.5 / 630,-.75,3.65,-.0081,,
,,.0154,-.55,4.30,630 / 635,.90,5.15,-.0159,,
,,.0154,-.40,4.15,635 / 640,.95,5.25,-.0157,,
,,.0147,-.45,3.75,640 / 645,1.00,5.30,-.0157,,
,,.0157,-.20,4.05,645 / 650,1.15,5.45,-.0152,,
,,.0146,-.60,3.80,650 / 655,1.20,5.50,-.0150,,
,,.0143,-.50,3.55,655 / 660,1.25,5.55,-.0149,,
,,.0142,-.45,3.45,660 / 665,1.30,6.35,-.0129,,
,,.0137,-.50,3.25,665 / 670,.70,6.50,-.0140,,
,,.0274,.90,4.65,670 / 680,4.70,9.85,-.0275,,
,,.0247,.50,4.05,680 / 690,5.45,9.80,-.0257,,
,,.0244,.60,3.85,690 / 700,5.85,9.85,-.0243,,
,,.0224,.30,3.55,700 / 710,6.20,9.95,-.0227,,
,,.0209,.30,3.15,710 / 720,5.75,10.20,-.0237,,
,,.0193,.20,2.85,720 / 730,5.85,11.90,-.0163,,
,,.0175,0,2.65,730 / 740,5.50,12.45,-.0150,,
,,.0188,.50,2.45,740 / 750,4.95,12.30,-.0180,,
,,.0124,-.05,1.65,750 / 760,5.70,12.75,-.0122,,
,,.0134,-.05,1.90,760 / 770,5.25,12.15,-.0174,,
,,.0122,-.10,1.75,770 / 780,6.15,12.55,-.0105,,
,,.0113,-.10,1.60,780 / 790,5.90,11.30,-.0189,,
,,.0090,-.15,1.25,790 / 800,6.65,13.25,-.0033,,
,,.0100,0,1.30,800 / 810,5.50,13.35,-.0093,,
,,.0081,-.20,1.20,810 / 820,5.55,13.45,-.0083,,
,,.0074,-.20,1.10,820 / 830,5.60,13.45,-.0079,,
,,.0064,-.20,.95,830 / 840,5.75,13.50,-.0065,,
