This document was exported from the paperMoney® platform which provides a simulated trading environment. All data contained herein is for educational and entertainment purposes only. TD Ameritrade its subsidiaries and/or affiliates are not responsible for the accuracy of any of these exported data.

thinkBack: Stock quote and option quote for TSLA using Vertical template on 4/6/21 00:59:59

UNDERLYING
Last,Net Chng,Volume,Open,High,Low
691.05,+29.30,"41,842,767",707.71,708.16,684.70

9 APR 21  (4)  100 (Weeklys)
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0096,1.95,5.30,595 / 600,.55,2.45,-.0104,,
,,.0098,1.95,5.20,600 / 605,.35,2.65,-.0104,,
,,.0101,1.90,5.15,605 / 610,.35,2.80,-.0107,,
,,.0107,1.65,5.00,610 / 615,.30,2.75,-.0106,,
,,.0105,1.80,5.10,615 / 620,.45,3.00,-.0112,,
,,.0110,1.60,4.85,620 / 625,.45,2.95,-.0111,,
,,.0110,1.70,4.90,625 / 630,.65,3.00,-.0114,,
,,.0113,1.60,4.80,630 / 635,.45,2.55,-.0110,,
,,.0117,1.35,4.60,635 / 640,1.05,3.25,-.0120,,
,,.0116,1.55,4.70,640 / 645,.55,3.10,-.0117,,
,,.0118,1.45,4.55,645 / 650,.70,3.30,-.0120,,
,,.0119,1.40,4.45,650 / 655,.80,3.45,-.0121,,
,,.0121,1.40,4.40,655 / 660,.80,3.50,-.0122,,
,,.0122,1.20,4.10,660 / 665,1.10,3.45,-.0123,,
,,.0122,1.45,4.30,665 / 670,1.00,3.25,-.0123,,
,,.0124,1.25,4.00,670 / 675,1.05,3.60,-.0125,,
,,.0124,1.40,3.85,675 / 680,1.25,3.55,-.0125,,
,,.0126,1.40,3.95,680 / 685,1.55,3.40,-.0126,,
,,.0126,1.15,3.85,685 / 690,1.35,3.30,-.0127,,
,,.0124,1.10,3.30,690 / 695,1.50,3.35,-.0128,,
,,.0128,1.50,3.55,695 / 700,1.80,3.70,-.0126,,
,,.0128,1.15,3.70,700 / 705,1.50,4.00,-.0126,,
,,.0127,.90,3.65,705 / 710,1.35,3.95,-.0128,,
,,.0127,.80,3.60,710 / 715,1.80,4.00,-.0125,,
,,.0126,.80,3.45,715 / 720,1.65,3.85,-.0129,,
,,.0126,.85,3.30,720 / 725,1.95,4.30,-.0122,,
,,.0126,.80,3.25,725 / 730,1.60,3.85,-.0131,,
,,.0127,.70,3.40,730 / 735,1.75,4.25,-.0126,,
,,.0124,.50,3.30,735 / 740,1.80,4.65,-.0121,,
,,.0122,.45,3.10,740 / 745,1.65,4.65,-.0124,,
,,.0126,.55,3.25,745 / 750,1.70,4.70,-.0123,,
,,.0120,.30,3.05,750 / 755,1.65,4.75,-.0124,,
,,.0123,.70,2.75,755 / 760,1.85,5.05,-.0116,,
,,.0119,.85,2.35,760 / 765,1.70,5.10,-.0119,,
,,.0121,.70,2.55,765 / 770,1.60,5.20,-.0120,,
,,.0115,.40,2.50,770 / 775,1.70,5.40,-.0114,,
,,.0121,.55,2.65,775 / 780,1.65,5.50,-.0113,,
,,.0109,.25,2.35,780 / 785,1.65,5.55,-.0113,,
,,.0111,.35,2.30,785 / 790,1.70,5.55,-.0113,,
,,.0110,.35,2.25,790 / 795,1.85,5.20,-.0119,,
,,.0096,.20,1.85,795 / 800,2.50,5.70,-.0089,,
,,.0113,.50,2.15,800 / 805,1.90,5.70,-.0105,,
,,.0099,.10,2.05,805 / 810,1.80,5.95,-.0102,,
,,.0098,.10,2.00,810 / 815,1.85,6.05,-.0098,,
,,.0097,.05,2.00,815 / 820,1.85,5.95,-.0101,,
,,.0096,0,2.00,820 / 825,2.20,6.05,-.0088,,
,,.0087,-.10,1.80,825 / 830,2.15,5.95,-.0093,,
,,.0088,-.10,1.85,830 / 835,2.15,6.25,-.0083,,
,,.0080,-.25,1.75,835 / 840,2.00,6.20,-.0090,,
,,.0085,-.10,1.75,840 / 845,2.20,6.40,-.0076,,
,,.0075,-.30,1.65,845 / 850,2.10,6.30,-.0083,,
,,.0080,-.25,1.75,850 / 855,2.30,6.45,-.0070,,
,,.0059,-.30,1.25,855 / 860,2.20,6.30,-.0080,,
,,.0082,0,1.55,860 / 865,2.50,6.40,-.0065,,
,,.0065,-.35,1.45,865 / 870,2.45,6.45,-.0064,,
,,.0067,-.25,1.40,870 / 875,2.35,6.50,-.0066,,
,,.0056,-.25,1.15,875 / 880,2.40,6.35,-.0071,,
,,.0054,-.15,1.00,880 / 885,2.55,6.45,-.0060,,
,,.0069,-.05,1.25,885 / 890,2.60,6.65,-.0049,,
,,.0058,-.25,1.20,890 / 895,2.45,6.45,-.0065,,
,,.0054,-.25,1.10,895 / 900,2.70,6.65,-.0044,,
,,.0046,-.35,1.05,900 / 905,2.55,6.50,-.0057,,
,,.0050,-.30,1.10,905 / 910,2.70,6.60,-.0046,,
,,.0051,-.25,1.05,910 / 915,2.65,6.55,-.0051,,
,,.0034,-.35,.80,915 / 920,2.80,6.75,-.0033,,
,,.0036,-.20,.70,920 / 925,2.60,6.50,-.0055,,
,,.0040,-.10,.70,925 / 930,2.90,6.75,-.0028,,
,,.0048,-.15,.90,930 / 935,2.75,6.65,-.0040,,
,,.0040,-.35,.95,935 / 940,2.75,6.60,-.0043,,
,,.0035,-.35,.85,940 / 945,2.85,6.60,-.0038,,
,,.0011,-.40,.45,945 / 950,2.90,6.65,-.0032,,
,,.0053,0,.85,950 / 955,2.95,6.80,-.0021,,
,,.0026,-.40,.75,955 / 960,2.75,6.55,-.0046,,
,,.0032,-.35,.80,960 / 965,2.95,6.70,-.0026,,
,,.0029,-.35,.75,965 / 970,2.90,6.55,-.0037,,
,,.0023,-.40,.70,970 / 975,3.10,6.70,-.0017,,
,,.0026,-.35,.70,975 / 980,2.95,6.55,-.0034,,
,,.0011,-.35,.45,980 / 985,3.10,6.75,-.0014,,
,,.0023,-.15,.45,985 / 990,2.95,6.75,-.0023,,
,,.0025,-.15,.50,990 / 995,2.95,6.55,-.0034,,
,,.0014,-.20,.35,995 / 1000,3.15,6.75,-.0011,,
,,.0094,.35,.87,1000 / 1025,22.55,26.35,-.0087,,
,,.0077,.11,.87,1025 / 1050,22.65,26.25,-.0084,,
,,.0059,-.06,.78,1050 / 1075,23.05,26.70,-.0030,,
,,.0046,-.12,.66,1075 / 1100,22.70,26.35,-.0071,,
,,.0025,-.22,.46,1100 / 1125,23.10,26.65,-.0025,,
,,.0033,-.08,.47,1125 / 1150,23.00,26.75,-.0024,,
,,.0035,-.09,.53,1150 / 1175,22.95,26.80,-.0023,,
,,.0021,-.16,.40,1175 / 1200,22.95,26.80,-.0022,,
,,.0019,-.17,.39,1200 / 1225,22.95,26.75,-.0024,,
,,.0006,-.30,.32,1225 / 1250,23.00,26.80,-.0017,,
,,.0014,-.15,.31,1250 / 1275,23.00,26.65,-.0026,,
,,.0008,-.14,.21,1275 / 1300,23.20,26.90,.0003,,
,,.0018,-.04,.28,1300 / 1325,22.95,26.80,-.0019,,
,,.0009,-.14,.24,1325 / 1350,23.05,26.90,-.0006,,
,,.0006,-.15,.20,1350 / 1375,21.40,28.50,-.0009,,
,,.0013,-.08,.25,1375 / 1400,19.80,30.10,-.0009,,
,,.0008,-.15,.25,1400 / 1425,19.80,30.10,-.0008,,
,,.0007,-.17,.25,1425 / 1450,19.80,30.15,-.0005,,
,,.0007,-.15,.24,1450 / 1475,19.75,30.15,-.0008,,
,,.0007,-.14,.23,1475 / 1500,19.80,30.15,-.0005,,
,,.0012,-.19,.36,1500 / 1525,19.80,30.15,-.0004,,
,,.0002,-.35,.37,1525 / 1550,19.80,30.15,-.0004,,
,,-.0007,-.32,.19,1550 / 1575,19.80,30.10,-.0007,,
,,.0010,-.10,.25,1575 / 1600,19.85,30.15,-.0001,,
,,.0004,-.15,.20,1600 / 1625,19.80,30.15,-.0004,,
,,.0014,-.16,.37,1625 / 1650,19.80,30.15,-.0004,,
,,-.0003,-.29,.23,1650 / 1675,19.80,30.15,-.0004,,
,,.0002,-.10,.12,1675 / 1700,19.80,30.20,-.0001,,

18 JUN 21  (74)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.00,-4.15,6.15,1 / 2,-.01,.01,.00,,
,,.00,-4.15,6.15,2 / 3,-.01,.01,.00,,
,,.00,-4.15,6.15,3 / 4,-.01,.01,.00,,
,,.00,-4.15,6.15,4 / 5,-.01,.01,.00,,
,,.00,-4.15,6.15,5 / 6,-.01,.01,.00,,
,,.00,-4.15,6.15,6 / 7,-.01,.01,.00,,
,,.00,-4.15,6.15,7 / 8,-.01,.05,-.0001,,
,,.00,-4.15,6.15,8 / 9,-.05,.02,.00,,
,,.00,-4.15,6.15,9 / 10,-.02,.01,.00,,
,,.00,-4.15,6.15,10 / 11,-.01,.02,.00,,
,,.00,-4.15,6.15,11 / 12,-.02,.02,.00,,
,,.00,-4.15,6.15,12 / 13,-.02,.02,.00,,
,,.00,-4.15,6.15,13 / 14,-.02,.02,.00,,
,,.00,-3.20,5.65,14 / 15,-.02,.02,.00,,
,,.00,-3.65,5.20,15 / 16,-.02,.05,.00,,
,,.00,-4.15,6.15,16 / 17,-.05,.01,.0001,,
,,.00,-4.15,6.15,17 / 18,-.01,.20,-.0003,,
,,.00,-4.15,6.15,18 / 19,-.20,.20,.00,,
,,.00,-4.15,6.15,19 / 20,-.20,.01,.0003,,
,,.00,-4.15,6.15,20 / 21,-.01,.05,-.0001,,
,,.00,-4.15,6.15,21 / 22,-.05,.20,-.0002,,
,,.00,-4.15,6.15,22 / 23,-.20,.05,.0002,,
,,.00,-4.15,6.15,23 / 24,-.05,.05,.00,,
,,.00,-4.00,6.15,24 / 25,-.05,.02,.0001,,
,,.00,-4.15,6.00,25 / 26,-.02,.05,-.0001,,
,,.00,-4.15,6.15,26 / 27,-.04,.03,.00,,
,,.00,-4.15,6.15,27 / 28,-.03,.09,-.0001,,
,,.00,-4.15,6.15,28 / 29,-.10,.11,.00,,
,,.00,-4.15,6.15,29 / 30,-.11,.03,.0001,,
,,.00,-4.15,6.15,30 / 31,-.03,.13,-.0002,,
,,.00,-4.15,6.05,31 / 32,-.13,.04,.0002,,
,,.00,-4.05,6.15,32 / 33,-.04,.02,.00,,
,,.00,-4.15,6.15,33 / 34,-.02,.02,.00,,
,,.00,-4.15,6.15,34 / 35,-.02,.04,.00,,
,,.00,-4.15,6.15,35 / 36,-.04,.04,.00,,
,,.00,-4.15,6.15,36 / 37,-.04,.04,.00,,
,,.00,-4.15,6.15,37 / 38,-.04,.04,.00,,
,,.00,-4.15,6.15,38 / 39,-.04,.04,.00,,
,,.00,-4.15,6.15,39 / 40,-.02,.04,.00,,
,,.00,-3.15,7.15,40 / 42,-.04,.02,.00,,
,,.00,-3.15,7.10,42 / 44,-.04,.04,.00,,
,,.00,-3.10,7.15,44 / 46,-.04,.04,.00,,
,,.00,-3.15,7.15,46 / 48,-.04,.04,.00,,
,,.00,-3.15,7.15,48 / 50,-.01,.04,-.0001,,
,,.00,-3.15,7.15,50 / 52,-.04,.17,-.0003,,
,,.00,-3.15,7.15,52 / 54,-.20,.20,.00,,
,,.00,-3.15,7.15,54 / 56,-.20,.20,.00,,
,,.00,-3.15,7.15,56 / 58,-.20,.21,.00,,
,,.00,-3.15,7.15,58 / 60,-.19,.04,.0003,,
,,.00,-3.15,7.15,60 / 62,-.04,.19,-.0003,,
,,.00,-3.15,7.15,62 / 64,-.21,.22,.00,,
,,.00,-3.15,7.15,64 / 66,-.22,.22,.00,,
,,.00,-3.15,7.15,66 / 68,-.22,.22,.00,,
,,.00,-4.15,6.15,68 / 69,-.22,.23,.00,,
,,.00,-4.15,6.15,69 / 70,-.21,.05,.0004,,
,,.00,-4.15,6.15,70 / 71,-.05,.21,-.0004,,
,,.00,-4.15,6.15,71 / 72,-.22,.23,.00,,
,,.00,-4.15,6.15,72 / 73,-.23,.22,.00,,
,,.00,-4.15,6.15,73 / 74,-.23,.18,.0001,,
,,.00,-4.15,6.15,74 / 75,-.18,.24,-.0001,,
,,.00,-4.15,6.15,75 / 76,-.24,.24,.00,,
,,.00,-4.15,6.15,76 / 77,-.24,.24,.00,,
,,.00,-4.15,6.15,77 / 78,-.24,.24,.00,,
,,.00,-4.15,6.05,78 / 79,-.24,.25,.00,,
,,.00,-4.05,6.05,79 / 80,-.20,.07,.0003,,
,,.00,-4.05,6.05,80 / 81,-.07,.20,-.0003,,
,,.00,-4.10,6.05,81 / 82,-.25,.25,.00,,
,,.00,-4.10,6.20,82 / 83,-.25,.25,.00,,
,,.00,-4.20,6.20,83 / 84,-.25,.26,.00,,
,,.00,-4.20,6.20,84 / 85,-.26,.26,.00,,
,,.00,-4.20,6.20,85 / 86,-.26,.26,.00,,
,,.00,-4.20,6.20,86 / 87,-.26,.26,.00,,
,,.00,-4.20,6.20,87 / 88,-.26,.27,.00,,
,,.00,-4.20,6.20,88 / 89,-.26,.27,.00,,
,,.00,-4.20,6.20,89 / 90,-.24,.26,-.0001,,
,,.00,-4.20,6.20,90 / 91,-.27,.22,.0001,,
,,.00,-4.20,6.20,91 / 92,-.25,.28,-.0001,,
,,.00,-4.20,6.15,92 / 93,-.28,.28,.00,,
,,.00,-4.15,6.15,93 / 94,-.21,.28,-.0002,,
,,.00,-4.15,6.15,94 / 95,-.21,.21,.00,,
,,.00,-4.15,6.15,95 / 96,-.28,.13,.0004,,
,,.00,-4.15,6.15,96 / 97,-.20,.29,-.0002,,
,,.00,-4.15,6.15,97 / 98,-.27,.09,.0005,,
,,.00,-4.15,6.15,98 / 99,-.08,.27,-.0005,,
,,.00,-4.15,6.15,99 / 100,-.21,.15,.0001,,
,,.00,-3.15,7.15,100 / 102,-.16,.21,-.0001,,
,,.00,-3.15,7.15,102 / 104,-.29,.31,-.0001,,
,,.00,-3.15,7.15,104 / 106,-.31,.20,.0003,,
,,.00,-3.15,7.15,106 / 108,-.20,.32,-.0003,,
,,.00,-3.20,7.15,108 / 110,-.32,.30,.00,,
,,.00,-3.20,7.20,110 / 112,-.29,.33,-.0001,,
,,.00,-3.20,7.20,112 / 114,-.33,.33,.00,,
,,.00,-3.20,7.20,114 / 116,-.34,.34,.00,,
,,.00,-3.20,7.15,116 / 118,-.34,.35,.00,,
,,.00,-3.15,7.15,118 / 120,-.33,.30,.0001,,
,,.00,-3.15,7.15,120 / 122,-.30,.34,-.0001,,
,,.00,-3.15,7.10,122 / 124,-.26,.37,-.0003,,
,,.00,-3.10,7.15,124 / 126,-.37,.28,.0002,,
,,.00,-3.15,7.15,126 / 128,-.32,.39,-.0002,,
,,.00,-3.20,7.15,128 / 130,-.39,.33,.0001,,
,,.00,-3.20,7.20,130 / 132,-.39,.39,.00,,
,,.00,-3.20,7.15,132 / 134,-.38,.41,-.0001,,
,,.00,-3.15,7.15,134 / 136,-.40,.38,.00,,
,,.00,-3.15,7.15,136 / 138,-.37,.41,-.0001,,
,,.00,-3.15,7.15,138 / 140,-.22,.36,-.0004,,
,,.00,-3.15,7.10,140 / 142,-.34,.24,.0003,,
,,.00,-3.15,7.15,142 / 144,-.40,.41,.00,,
,,.00,-3.20,7.20,144 / 146,-.40,.41,.00,,
,,.00,-3.20,7.15,146 / 148,-.39,.41,-.0001,,
,,.00,-3.15,7.15,148 / 150,-.26,.34,-.0002,,
,,.00,-3.15,7.10,150 / 152,-.33,.28,.0001,,
,,.00,-3.10,7.15,152 / 154,-.40,.42,-.0001,,
,,.00,-3.15,7.15,154 / 156,-.40,.41,.00,,
,,.00,-3.20,7.15,156 / 158,-.39,.41,-.0001,,
,,.00,-3.20,7.20,158 / 160,-.25,.38,-.0004,,
,,.00,-3.20,7.15,160 / 162,-.36,.27,.0002,,
,,.00,-3.15,7.15,162 / 164,-.39,.41,-.0001,,
,,.00,-3.15,7.15,164 / 166,-.40,.41,-.0001,,
,,.00,-3.20,7.15,166 / 168,-.40,.42,-.0001,,
,,.00,-3.20,7.10,168 / 170,-.40,.41,.00,,
,,.00,-3.10,7.15,170 / 172,-.39,.42,-.0001,,
,,.00,-3.15,7.15,172 / 174,-.40,.42,-.0001,,
,,.00,-3.15,7.15,174 / 176,-.39,.42,-.0001,,
,,.00,-3.20,7.05,176 / 178,-.39,.41,-.0001,,
,,.00,-3.10,7.20,178 / 180,-.25,.40,-.0005,,
,,.00,-3.20,7.15,180 / 182,-.38,.27,.0003,,
,,.0003,-3.15,7.05,182 / 184,-.39,.41,-.0001,,
,,.0003,-3.10,7.05,184 / 186,-.39,.42,-.0001,,
,,-.0006,-3.10,7.20,186 / 188,-.39,.42,-.0001,,
,,.0008,-3.20,7.05,188 / 190,-.39,.41,-.0001,,
,,.00,-3.05,7.05,190 / 192,-.39,.40,-.0001,,
,,-.0002,-3.10,7.15,192 / 194,-.38,.41,-.0001,,
,,.0007,-3.20,7.05,194 / 196,-.39,.41,-.0001,,
,,.00,-3.05,7.05,196 / 198,-.38,.41,-.0001,,
,,-.0004,-4.05,6.15,198 / 199,-.39,.40,.00,,
,,.00,-4.15,6.15,199 / 200,-.22,.24,-.0001,,
,,.0009,-4.20,6.00,200 / 201,-.22,.24,-.0001,,
,,-.0006,-4.05,6.20,201 / 202,-.39,.40,.00,,
,,.0006,-4.20,6.05,202 / 203,-.39,.41,-.0001,,
,,-.0004,-4.05,6.15,203 / 204,-.40,.41,.00,,
,,.0002,-1.20,9.15,204 / 208,-.37,.41,-.0002,,
,,.0002,-3.20,7.15,208 / 210,-.37,.40,-.0001,,
,,.00,-3.15,7.15,210 / 212,-.37,.42,-.0002,,
,,.0004,-1.20,9.10,212 / 216,-.37,.44,-.0003,,
,,.0002,-1.20,9.15,216 / 220,-.36,.42,-.0003,,
,,.0002,-1.20,9.15,220 / 224,-.35,.43,-.0003,,
,,.0010,-1.20,8.95,224 / 228,-.37,.45,-.0003,,
,,.0002,-3.00,6.95,228 / 230,-.40,.42,-.0001,,
,,-.0003,-3.00,7.10,230 / 232,-.39,.43,-.0002,,
,,.0006,-1.20,9.05,232 / 236,-.25,.46,-.0007,,
,,.0008,-1.15,8.95,236 / 240,-.37,.33,.00,,
,,-.0001,-1.05,9.10,240 / 244,-.36,.46,-.0004,,
,,.0018,.10,7.40,244 / 248,-.37,.47,-.0004,,
,,.0001,-.15,4.15,248 / 250,-.34,.40,-.0002,,
,,.0009,-.25,4.00,250 / 252,-.35,.38,-.0002,,
,,-.0002,1.90,6.20,252 / 256,-.36,.44,-.0004,,
,,.0012,1.65,6.00,256 / 260,-.29,.43,-.0006,,
,,.0011,7.75,12.00,260 / 270,-.23,.45,-.0010,,
,,.0013,7.70,12.00,270 / 280,-.21,.51,-.0013,,
,,.0015,7.65,12.00,280 / 290,-.19,.54,-.0015,,
,,.0016,7.65,12.00,290 / 300,-.15,.52,-.0016,,
,,.0007,1.75,6.10,300 / 304,-.26,.40,-.0006,,
,,.0003,-.20,4.15,304 / 306,-.30,.39,-.0004,,
,,.0004,-.25,4.15,306 / 308,-.30,.39,-.0004,,
,,.0004,-.25,4.15,308 / 310,-.30,.41,-.0004,,
,,.0004,-.25,4.15,310 / 312,-.32,.39,-.0003,,
,,.0004,-.25,4.15,312 / 314,-.31,.39,-.0004,,
,,.0004,-.25,4.15,314 / 316,-.30,.39,-.0004,,
,,-.0003,-.15,4.30,316 / 318,-.30,.45,-.0006,,
,,.0012,-.40,4.05,318 / 320,-.36,.39,-.0002,,
,,.0003,-.25,4.20,320 / 322,-.29,.47,-.0007,,
,,.0004,-.30,4.20,322 / 324,-.37,.39,-.0002,,
,,.0004,-.30,4.20,324 / 326,-.29,.41,-.0005,,
,,.0004,-.30,4.20,326 / 328,-.31,.41,-.0004,,
,,.0006,-.30,4.15,328 / 330,-.27,.41,-.0006,,
,,.0004,-.25,4.15,330 / 332,-.26,.37,-.0005,,
,,.0005,-.25,4.15,332 / 334,-.26,.38,-.0005,,
,,-.0001,-.20,4.30,334 / 336,-.27,.39,-.0005,,
,,.0011,-.40,4.10,336 / 338,-.27,.38,-.0005,,
,,.0006,-.30,4.15,338 / 340,-.26,.38,-.0005,,
,,.0005,-.30,4.20,340 / 342,-.25,.38,-.0006,,
,,.0005,-.30,4.20,342 / 344,-.26,.39,-.0006,,
,,.0004,-1.30,3.20,344 / 345,-.35,.34,-.0001,,
,,.0002,-1.25,3.20,345 / 346,-.32,.40,-.0003,,
,,.0006,-.30,4.15,346 / 348,-.31,.42,-.0005,,
,,-.0003,-.20,4.35,348 / 350,-.29,.26,-.0001,,
,,.0012,-.45,4.10,350 / 352,-.13,.44,-.0011,,
,,.0006,-.30,4.15,352 / 354,-.25,.43,-.0007,,
,,.0002,-1.25,3.20,354 / 355,-.25,.35,-.0004,,
,,.0004,-1.30,3.20,355 / 356,-.30,.30,-.0001,,
,,.0006,-.30,4.15,356 / 358,-.25,.40,-.0006,,
,,.0006,-.30,4.15,358 / 360,-.25,.40,-.0006,,
,,.0005,-.30,4.20,360 / 362,-.25,.40,-.0006,,
,,.0008,-.35,4.15,362 / 364,-.30,.40,-.0005,,
,,.0003,-1.25,3.20,364 / 365,-.30,.40,-.0004,,
,,-.0002,-1.20,3.30,365 / 366,-.30,.40,-.0004,,
,,.0012,-.45,4.10,366 / 368,-.30,.40,-.0005,,
,,.0007,-.30,4.15,368 / 370,-.25,.45,-.0008,,
,,.0007,-.30,4.15,370 / 372,-.25,.40,-.0007,,
,,.0007,-.30,4.15,372 / 374,-.20,.40,-.0008,,
,,.0004,-1.25,3.15,374 / 375,-.30,.35,-.0003,,
,,.0004,-1.25,3.15,375 / 376,-.30,.40,-.0004,,
,,.0015,1.60,6.05,376 / 380,-.15,.50,-.0015,,
,,.0010,1.65,6.20,380 / 384,-.10,.50,-.0017,,
,,.0010,-1.40,3.10,384 / 385,-.30,.30,-.0001,,
,,.0013,.65,5.05,385 / 388,-.15,.45,-.0013,,
,,.0009,-.30,4.10,388 / 390,-.20,.40,-.0008,,
,,.0009,-.30,4.10,390 / 392,-.20,.40,-.0009,,
,,.0013,.65,5.05,392 / 395,-.15,.45,-.0013,,
,,.0004,-1.25,3.15,395 / 396,-.25,.35,-.0004,,
,,.0017,1.60,6.00,396 / 400,-.10,.60,-.0020,,
,,.0025,2.50,6.90,400 / 405,-.15,.70,-.0023,,
,,.0024,2.55,6.90,405 / 410,-.15,.65,-.0022,,
,,.0025,2.55,6.85,410 / 415,-.05,.70,-.0027,,
,,.0027,2.50,6.85,415 / 420,-.10,.70,-.0026,,
,,.0028,2.50,6.85,420 / 425,-.10,.75,-.0028,,
,,.0031,2.50,6.75,425 / 430,-.05,.85,-.0032,,
,,.0027,2.55,6.85,430 / 435,-.05,.85,-.0032,,
,,.0033,2.40,6.80,435 / 440,-.10,.85,-.0031,,
,,.0042,2.30,6.55,440 / 445,-.05,.95,-.0035,,
,,.0034,2.55,6.65,445 / 450,-.05,.70,-.0030,,
,,.0038,2.45,6.60,450 / 455,.25,1.00,-.0045,,
,,.0036,2.50,6.65,455 / 460,-.10,1.00,-.0037,,
,,.0044,2.35,6.45,460 / 465,-.05,1.15,-.0042,,
,,.0044,2.40,6.45,465 / 470,0,1.15,-.0044,,
,,.0045,2.40,6.40,470 / 475,-.05,1.10,-.0042,,
,,.0037,2.70,6.50,475 / 480,0,1.25,-.0047,,
,,.0053,2.40,6.10,480 / 485,.10,1.30,-.0050,,
,,.0048,2.60,6.15,485 / 490,.15,1.30,-.0052,,
,,.0059,2.40,5.85,490 / 495,0,1.30,-.0049,,
,,.0049,2.60,6.15,495 / 500,.10,1.50,-.0056,,
,,.0059,2.30,5.95,500 / 505,0,1.50,-.0054,,
,,.0064,2.15,5.90,505 / 510,.05,1.65,-.0059,,
,,.0059,2.35,5.95,510 / 515,.05,1.70,-.0060,,
,,.0057,2.60,5.85,515 / 520,.05,1.75,-.0061,,
,,.0064,2.60,5.50,520 / 525,.10,1.75,-.0063,,
,,.0074,2.10,5.40,525 / 530,.15,1.85,-.0066,,
,,.0068,2.05,5.85,530 / 535,.25,1.95,-.0070,,
,,.0070,2.00,5.80,535 / 540,.30,1.90,-.0070,,
,,.0071,2.00,5.75,540 / 545,.35,1.90,-.0071,,
,,.0074,1.95,5.65,545 / 550,.40,1.95,-.0073,,
,,.0152,5.65,9.35,550 / 560,1.70,3.30,-.0152,,
,,.0157,5.50,9.20,560 / 570,1.85,3.45,-.0158,,
,,.0164,5.35,9.00,570 / 580,1.95,3.70,-.0164,,
,,.0165,5.60,8.85,580 / 590,2.15,4.00,-.0171,,
,,.0177,5.30,8.10,590 / 600,2.35,4.15,-.0176,,
,,.0182,5.20,7.90,600 / 610,2.55,4.50,-.0182,,
,,.0186,5.00,7.80,610 / 620,2.55,4.70,-.0185,,
,,.0192,4.45,7.50,620 / 630,2.70,4.90,-.0189,,
,,.0193,4.40,7.55,630 / 640,2.95,5.15,-.0194,,
,,.0197,4.30,7.35,640 / 650,3.10,5.30,-.0196,,
,,.0200,4.10,7.15,650 / 660,3.30,5.45,-.0199,,
,,.0202,3.90,6.40,660 / 670,3.60,5.65,-.0202,,
,,.0205,4.45,6.60,670 / 680,3.60,5.80,-.0204,,
,,.0205,3.75,5.90,680 / 690,3.80,6.20,-.0205,,
,,.0207,3.85,6.00,690 / 700,3.95,6.50,-.0206,,
,,.0206,3.35,5.75,700 / 710,4.00,6.70,-.0207,,
,,.0208,3.30,5.65,710 / 720,4.20,6.95,-.0207,,
,,.0205,2.95,5.30,720 / 730,4.55,7.15,-.0205,,
,,.0206,2.80,5.30,730 / 740,4.75,7.40,-.0203,,
,,.0197,2.40,4.70,740 / 750,4.55,7.45,-.0207,,
,,.0204,2.60,4.95,750 / 760,5.00,8.05,-.0197,,
,,.0199,2.10,4.85,760 / 770,4.80,7.95,-.0203,,
,,.0194,1.85,4.60,770 / 780,5.15,8.20,-.0198,,
,,.0203,2.25,4.55,780 / 790,5.55,8.75,-.0184,,
,,.0187,1.95,3.80,790 / 800,5.40,8.80,-.0187,,
,,.0184,1.80,3.65,800 / 810,5.55,9.10,-.0181,,
,,.0167,1.15,3.45,810 / 820,5.55,9.20,-.0180,,
,,.0174,1.15,3.70,820 / 830,5.80,9.45,-.0171,,
,,.0161,.90,3.35,830 / 840,6.00,9.80,-.0160,,
,,.0162,1.00,3.25,840 / 850,5.85,9.90,-.0162,,
,,.0152,.90,2.90,850 / 860,5.95,10.00,-.0159,,
,,.0142,.70,2.70,860 / 870,6.65,10.45,-.0128,,
,,.0138,.60,2.65,870 / 880,6.35,10.15,-.0145,,
,,.0130,.50,2.45,880 / 890,6.50,10.60,-.0128,,
,,.0111,.35,2.00,890 / 900,6.60,10.70,-.0123,,
,,.0514,4.55,6.05,900 / 950,42.70,46.70,-.0516,,
,,.0088,.10,1.60,950 / 960,7.15,11.25,-.0084,,
,,.0068,-.05,1.25,960 / 970,7.30,11.30,-.0076,,
,,.0080,.15,1.35,970 / 980,7.40,11.30,-.0072,,
,,.0061,-.05,1.10,980 / 990,7.50,11.45,-.0061,,
,,.0049,0,.80,990 / 1000,7.45,11.50,-.0060,,
,,.0071,.20,1.10,1000 / 1010,7.40,11.45,-.0065,,
,,.0050,-.15,1.00,1010 / 1020,7.60,11.70,-.0044,,
,,.0048,-.15,.95,1020 / 1030,7.45,11.55,-.0057,,
,,.0048,-.15,.95,1030 / 1040,7.65,11.75,-.0039,,
,,.0038,-.20,.80,1040 / 1050,7.50,11.60,-.0052,,
,,.0045,-.15,.90,1050 / 1060,7.75,11.85,-.0028,,
,,.0030,-.30,.75,1060 / 1070,7.50,11.65,-.0050,,
,,.0040,-.15,.80,1070 / 1080,7.75,11.90,-.0025,,
,,.0027,-.35,.75,1080 / 1090,7.60,11.75,-.0040,,
,,.0027,-.35,.75,1090 / 1100,7.75,11.95,-.0022,,
,,.0029,-.25,.70,1100 / 1110,7.65,11.95,-.0026,,
